종목,symbol,stock_code,업종,type_code,WICS,WICS_code,분기,자산,부채,자본,매출액,액면가
롯데칠성음료,120571,5300,음식료품,5,음료,G302010,2017_3,4.74E+12,3.45E+12,1.29E+12,6.68E+11,0
롯데칠성음료,120571,5300,음식료품,5,음료,G302010,2017_4,3.49E+12,2.17E+12,1.31E+12,2.28E+12,133207
롯데칠성음료,120571,5300,음식료품,5,음료,G302010,2018_1,3.66E+12,2.37E+12,1.29E+12,5.23E+11,153754
롯데칠성음료,120571,5300,음식료품,5,음료,G302010,2018_2,3.52E+12,2.24E+12,1.29E+12,6.00E+11,153153
롯데칠성음료,120571,5300,음식료품,5,음료,G302010,2018_3,3.50E+12,2.19E+12,1.31E+12,6.70E+11,138920
롯데칠성음료,120571,5300,음식료품,5,음료,G302010,2018_4,3.31E+12,2.07E+12,1.24E+12,2.35E+12,139421
롯데칠성음료,120571,5300,음식료품,5,음료,G302010,2019_1,3.59E+12,2.21E+12,1.37E+12,5.75E+11,176506
롯데칠성음료,120571,5300,음식료품,5,음료,G302010,2019_2,3.63E+12,2.30E+12,1.32E+12,6.77E+11,171500
롯데칠성음료,120571,5300,음식료품,5,음료,G302010,2019_3,3.57E+12,2.21E+12,1.36E+12,6.57E+11,135000
롯데칠성음료,120571,5300,음식료품,5,음료,G302010,2019_4,3.26E+12,2.03E+12,1.23E+12,2.43E+12,139500
롯데칠성음료,120571,5300,음식료품,5,음료,G302010,2020_1,3.18E+12,1.98E+12,1.19E+12,5.07E+11,86000
롯데칠성음료,120571,5300,음식료품,5,음료,G302010,2020_2,3.41E+12,2.20E+12,1.21E+12,5.98E+11,103500
롯데칠성음료,120571,5300,음식료품,5,음료,G302010,2020_3,3.47E+12,2.23E+12,1.24E+12,6.45E+11,91000
롯데칠성음료,120571,5300,음식료품,5,음료,G302010,2020_4,3.47E+12,2.16E+12,1.30E+12,2.26E+12,108500
SK네트웍스,131780,1740,유통업,16,복합기업,G201050,2015_4,8.20E+12,5.68E+12,2.52E+12,2.04E+13,5510
SK네트웍스,131780,1740,유통업,16,복합기업,G201050,2016_1,8.10E+12,5.61E+12,2.49E+12,4.55E+12,6470
SK네트웍스,131780,1740,유통업,16,복합기업,G201050,2016_2,7.98E+12,5.50E+12,2.48E+12,4.66E+12,5930
SK네트웍스,131780,1740,유통업,16,복합기업,G201050,2016_3,7.98E+12,5.52E+12,2.46E+12,4.45E+12,6730
SK네트웍스,131780,1740,유통업,16,복합기업,G201050,2016_4,8.62E+12,6.21E+12,2.41E+12,1.85E+13,6980
SK네트웍스,131780,1740,유통업,16,복합기업,G201050,2017_1,8.62E+12,6.26E+12,2.36E+12,5.06E+12,7300
SK네트웍스,131780,1740,유통업,16,복합기업,G201050,2017_2,7.79E+12,5.43E+12,2.36E+12,5.05E+12,6230
SK네트웍스,131780,1740,유통업,16,복합기업,G201050,2017_3,7814615,5463837,2350778,3794585,7180
SK네트웍스,131780,1740,유통업,16,복합기업,G201050,2017_4,7.23E+12,4.88E+12,2.35E+12,1.52E+13,6670
SK네트웍스,131780,1740,유통업,16,복합기업,G201050,2018_1,7.44E+12,5.13E+12,2.32E+12,3.48E+12,5780
SK네트웍스,131780,1740,유통업,16,복합기업,G201050,2018_2,7.37E+12,5.05E+12,2.32E+12,3.43E+12,4500
SK네트웍스,131780,1740,유통업,16,복합기업,G201050,2018_3,7.27E+12,4.97E+12,2.31E+12,3.53E+12,5510
SK네트웍스,131780,1740,유통업,16,복합기업,G201050,2018_4,7.77E+12,5.46E+12,2.31E+12,1.40E+13,5260
SK네트웍스,131780,1740,유통업,16,복합기업,G201050,2019_1,1.02E+13,7.80E+12,2.43E+12,3.28E+12,6050
SK네트웍스,131780,1740,유통업,16,복합기업,G201050,2019_2,1.07E+13,8.21E+12,2.44E+12,3.36E+12,5090
SK네트웍스,131780,1740,유통업,16,복합기업,G201050,2019_3,1.07E+13,8.24E+12,2.48E+12,3.87E+12,5470
SK네트웍스,131780,1740,유통업,16,복합기업,G201050,2019_4,1.01E+13,7.83E+12,2.31E+12,1.31E+13,5940
SK네트웍스,131780,1740,유통업,16,복합기업,G201050,2020_1,1.04E+13,8.13E+12,2.23E+12,2.87E+12,4650
SK네트웍스,131780,1740,유통업,16,복합기업,G201050,2020_2,9.47E+12,7.20E+12,2.27E+12,2.43E+12,4800
SK네트웍스,131780,1740,유통업,16,복합기업,G201050,2020_3,9.72E+12,7.44E+12,2.28E+12,2.56E+12,4800
SK네트웍스,131780,1740,유통업,16,복합기업,G201050,2020_4,8.77E+12,6.53E+12,2.25E+12,1.06E+13,4860
LIG넥스원,503668,79550,기계,12,우주항공과 국방,G201010,2015_4,1.75E+12,1.18E+12,5.77E+11,1.90E+12,102000
LIG넥스원,503668,79550,기계,12,우주항공과 국방,G201010,2016_1,1.89E+12,1.31E+12,5.78E+11,4.01E+11,103500
LIG넥스원,503668,79550,기계,12,우주항공과 국방,G201010,2016_2,1.77E+12,1.18E+12,5.93E+11,4.45E+11,98100
LIG넥스원,503668,79550,기계,12,우주항공과 국방,G201010,2016_3,1.84E+12,1.23E+12,6.11E+11,4.19E+11,83100
LIG넥스원,503668,79550,기계,12,우주항공과 국방,G201010,2016_4,1.79E+12,1.16E+12,6.32E+11,1.86E+12,79700
LIG넥스원,503668,79550,기계,12,우주항공과 국방,G201010,2017_1,1.85E+12,1.23E+12,6.16E+11,3.59E+11,77700
LIG넥스원,503668,79550,기계,12,우주항공과 국방,G201010,2017_2,1.78E+12,1.12E+12,6.59E+11,4.74E+11,75700
LIG넥스원,503668,79550,기계,12,우주항공과 국방,G201010,2017_3,1.98E+12,1.30E+12,6.81E+11,4.89E+11,72800
LIG넥스원,503668,79550,기계,12,우주항공과 국방,G201010,2017_4,2.01E+12,1.40E+12,6.04E+11,1.76E+12,59800
LIG넥스원,503668,79550,기계,12,우주항공과 국방,G201010,2018_1,1.98E+12,1.39E+12,5.88E+11,3.76E+11,48150
LIG넥스원,503668,79550,기계,12,우주항공과 국방,G201010,2019_3,2.32E+12,1.67E+12,6.56E+11,3.74E+11,34900
LIG넥스원,503668,79550,기계,12,우주항공과 국방,G201010,2019_4,2.32E+12,1.68E+12,6.34E+11,1.45E+12,31650
LIG넥스원,503668,79550,기계,12,우주항공과 국방,G201010,2020_1,2.55E+12,1.92E+12,6.34E+11,3.52E+11,19300
LIG넥스원,503668,79550,기계,12,우주항공과 국방,G201010,2020_2,2.77E+12,2.13E+12,6.45E+11,3.49E+11,30150
LIG넥스원,503668,79550,기계,12,우주항공과 국방,G201010,2020_3,2.65E+12,1.99E+12,6.58E+11,4.12E+11,32850
LIG넥스원,503668,79550,기계,12,우주항공과 국방,G201010,2020_4,2.60E+12,1.92E+12,6.73E+11,1.60E+12,30600
DL,109693,210,금융업,21,건설,G201030,2015_4,1.21E+13,7.26E+12,4.81E+12,9.51E+12,59728
DL,109693,210,금융업,21,건설,G201030,2016_1,1.23E+13,7.39E+12,4.94E+12,2.25E+12,83042
DL,109693,210,금융업,21,건설,G201030,2016_2,1.24E+13,7.32E+12,5.05E+12,2.56E+12,69668
DL,109693,210,금융업,21,건설,G201030,2016_3,1.22E+13,7.04E+12,5.14E+12,2.46E+12,74548
DL,109693,210,금융업,21,건설,G201030,2016_4,1.24E+13,7.25E+12,5.15E+12,9.85E+12,79066
DL,109693,210,금융업,21,건설,G201030,2017_1,1.28E+13,7.56E+12,5.25E+12,2.51E+12,72469
DL,109693,210,금융업,21,건설,G201030,2017_2,1.32E+13,7.82E+12,5.39E+12,3.11E+12,78614
DL,109693,210,금융업,21,건설,G201030,2017_3,1.41E+13,8.40E+12,5.74E+12,3.43E+12,72289
DL,109693,210,금융업,21,건설,G201030,2017_4,1.34E+13,7.71E+12,5.69E+12,1.23E+13,73734
DL,109693,210,금융업,21,건설,G201030,2018_1,1.37E+13,8.04E+12,5.65E+12,2.84E+12,66957
DL,109693,210,금융업,21,건설,G201030,2018_2,1.38E+13,7.92E+12,5.88E+12,2.96E+12,68765
DL,109693,210,금융업,21,건설,G201030,2018_3,1.31E+13,7.06E+12,6.07E+12,2.46E+12,74096
DL,109693,210,금융업,21,건설,G201030,2018_4,1.28E+13,6.78E+12,6.05E+12,1.10E+13,91265
DL,109693,210,금융업,21,건설,G201030,2019_1,1.33E+13,7.11E+12,6.23E+12,2.32E+12,86927
DL,109693,210,금융업,21,건설,G201030,2019_2,1.31E+13,6.70E+12,6.38E+12,2.47E+12,104819
DL,109693,210,금융업,21,건설,G201030,2019_3,1.29E+13,6.38E+12,6.54E+12,2.16E+12,92620
DL,109693,210,금융업,21,건설,G201030,2019_4,1.34E+13,6.71E+12,6.74E+12,9.70E+12,81867
DL,109693,210,금융업,21,건설,G201030,2020_1,1.41E+13,7.25E+12,6.89E+12,2.51E+12,61716
DL,109693,210,금융업,21,건설,G201030,2020_2,1.40E+13,6.93E+12,7.09E+12,2.55E+12,73192
DL,109693,210,금융업,21,건설,G201030,2020_3,1.40E+13,6.81E+12,7.14E+12,2.22E+12,70391
DL,109693,210,금융업,21,건설,G201030,2020_4,1.39E+13,1.07E+13,3.21E+12,1.57E+12,0
영풍,141307,670,철강및금속,11,핸드셋,G452015,2015_4,3.99E+12,9.84E+11,3.00E+12,2.62E+12,1079000
영풍,141307,670,철강및금속,11,핸드셋,G452015,2016_1,4.01E+12,1.01E+12,3.01E+12,5.99E+11,1091000
영풍,141307,670,철강및금속,11,핸드셋,G452015,2016_2,3.97E+12,9.31E+11,3.04E+12,6.18E+11,945000
영풍,141307,670,철강및금속,11,핸드셋,G452015,2016_3,4.05E+12,9.81E+11,3.07E+12,7.23E+11,1041000
영풍,141307,670,철강및금속,11,핸드셋,G452015,2016_4,4.13E+12,9.93E+11,3.14E+12,2.65E+12,1064000
영풍,141307,670,철강및금속,11,핸드셋,G452015,2017_1,4.27E+12,1.12E+12,3.16E+12,7.06E+11,954000
영풍,141307,670,철강및금속,11,핸드셋,G452015,2017_2,4.36E+12,1.15E+12,3.21E+12,7.83E+11,1119000
영풍,141307,670,철강및금속,11,핸드셋,G452015,2017_3,4.80E+12,1.46E+12,3.34E+12,1.17E+12,1100000
영풍,141307,670,철강및금속,11,핸드셋,G452015,2017_4,4.80E+12,1.33E+12,3.47E+12,3.72E+12,1066000
영풍,141307,670,철강및금속,11,핸드셋,G452015,2018_1,4.72E+12,1.23E+12,3.49E+12,7.45E+11,917000
영풍,141307,670,철강및금속,11,핸드셋,G452015,2018_2,4.65E+12,1.15E+12,3.50E+12,6.60E+11,796000
영풍,141307,670,철강및금속,11,핸드셋,G452015,2018_3,4.67E+12,1.15E+12,3.52E+12,7.87E+11,768000
영풍,141307,670,철강및금속,11,핸드셋,G452015,2018_4,4.72E+12,1.21E+12,3.51E+12,2.97E+12,739000
영풍,141307,670,철강및금속,11,핸드셋,G452015,2019_1,4.66E+12,1.14E+12,3.53E+12,6.99E+11,798000
영풍,141307,670,철강및금속,11,핸드셋,G452015,2019_2,4.78E+12,1.19E+12,3.59E+12,7.72E+11,725000
영풍,141307,670,철강및금속,11,핸드셋,G452015,2019_3,4.87E+12,1.18E+12,3.69E+12,9.23E+11,603000
영풍,141307,670,철강및금속,11,핸드셋,G452015,2019_4,4.83E+12,1.13E+12,3.70E+12,3.08E+12,645000
영풍,141307,670,철강및금속,11,핸드셋,G452015,2020_1,4.77E+12,1.08E+12,3.70E+12,7.35E+11,470000
영풍,141307,670,철강및금속,11,핸드셋,G452015,2020_2,4.87E+12,1.15E+12,3.73E+12,7.14E+11,458500
영풍,141307,670,철강및금속,11,핸드셋,G452015,2020_3,5.03E+12,1.26E+12,3.77E+12,8.70E+11,470500
영풍,141307,670,철강및금속,11,핸드셋,G452015,2020_4,5.00E+12,1.29E+12,3.71E+12,3.18E+12,532000
녹십자홀딩스,108135,5250,서비스업,26,제약,G352020,2015_4,2.06E+12,7.51E+11,1.31E+12,1.13E+12,42400
녹십자홀딩스,108135,5250,서비스업,26,제약,G352020,2016_1,2.09E+12,8.02E+11,1.29E+12,2.73E+11,36900
녹십자홀딩스,108135,5250,서비스업,26,제약,G352020,2016_2,2.23E+12,8.77E+11,1.35E+12,3.43E+11,38100
녹십자홀딩스,108135,5250,서비스업,26,제약,G352020,2016_3,2.25E+12,8.99E+11,1.35E+12,3.55E+11,30500
녹십자홀딩스,108135,5250,서비스업,26,제약,G352020,2016_4,2.25E+12,8.72E+11,1.38E+12,1.35E+12,23600
녹십자홀딩스,108135,5250,서비스업,26,제약,G352020,2017_1,2.24E+12,8.78E+11,1.36E+12,3.16E+11,28550
녹십자홀딩스,108135,5250,서비스업,26,제약,G352020,2017_2,2.41E+12,1.01E+12,1.41E+12,3.79E+11,31450
녹십자홀딩스,108135,5250,서비스업,26,제약,G352020,2017_3,2.49E+12,1.05E+12,1.44E+12,4.02E+11,38000
녹십자홀딩스,108135,5250,서비스업,26,제약,G352020,2017_4,2.56E+12,1.12E+12,1.44E+12,1.47E+12,39250
녹십자홀딩스,108135,5250,서비스업,26,제약,G352020,2018_1,2.58E+12,1.14E+12,1.44E+12,3.45E+11,40000
녹십자홀딩스,108135,5250,서비스업,26,제약,G352020,2018_2,2.62E+12,1.17E+12,1.45E+12,4.07E+11,32850
녹십자홀딩스,108135,5250,서비스업,26,제약,G352020,2018_3,2.66E+12,1.23E+12,1.43E+12,3.98E+11,28900
녹십자홀딩스,108135,5250,서비스업,26,제약,G352020,2018_4,2.63E+12,1.18E+12,1.45E+12,1.55E+12,24900
녹십자홀딩스,108135,5250,서비스업,26,제약,G352020,2019_1,2.60E+12,1.15E+12,1.45E+12,3.51E+11,24200
녹십자홀딩스,108135,5250,서비스업,26,제약,G352020,2019_2,2.66E+12,1.22E+12,1.44E+12,3.84E+11,21550
녹십자홀딩스,108135,5250,서비스업,26,제약,G352020,2019_3,2.73E+12,1.27E+12,1.46E+12,4.12E+11,20950
녹십자홀딩스,108135,5250,서비스업,26,제약,G352020,2019_4,2.77E+12,1.27E+12,1.51E+12,1.52E+12,22000
녹십자홀딩스,108135,5250,서비스업,26,제약,G352020,2020_1,2.78E+12,1.31E+12,1.47E+12,3.59E+11,18750
녹십자홀딩스,108135,5250,서비스업,26,제약,G352020,2020_2,3.18E+12,1.68E+12,1.50E+12,4.19E+11,24000
녹십자홀딩스,108135,5250,서비스업,26,제약,G352020,2020_3,3.26E+12,1.70E+12,1.56E+12,4.66E+11,23550
녹십자홀딩스,108135,5250,서비스업,26,제약,G352020,2020_4,3.24E+12,1.57E+12,1.67E+12,1.72E+12,43850
솔루엠,1159233,248070,"전기,전자",13,전자장비와 기기,G452030,2020_4,4.54E+11,3.38E+11,1.17E+11,1.08E+12,0
금호타이어,481454,73240,화학,8,자동차부품,G251010,2015_4,5.22E+12,3.96E+12,1.26E+12,3.04E+12,6700
금호타이어,481454,73240,화학,8,자동차부품,G251010,2016_1,5.24E+12,3.99E+12,1.25E+12,7.02E+11,8380
금호타이어,481454,73240,화학,8,자동차부품,G251010,2016_2,5.15E+12,3.94E+12,1.21E+12,7.45E+11,9560
금호타이어,481454,73240,화학,8,자동차부품,G251010,2016_3,5.08E+12,3.91E+12,1.17E+12,7.10E+11,11150
금호타이어,481454,73240,화학,8,자동차부품,G251010,2016_4,5.12E+12,3.91E+12,1.21E+12,2.95E+12,8500
금호타이어,481454,73240,화학,8,자동차부품,G251010,2017_1,4.98E+12,3.83E+12,1.15E+12,6.69E+11,8430
금호타이어,481454,73240,화학,8,자동차부품,G251010,2017_2,5.01E+12,3.89E+12,1.12E+12,7.12E+11,7390
금호타이어,481454,73240,화학,8,자동차부품,G251010,2017_3,5.11E+12,3.93E+12,1.18E+12,7.55E+11,6210
금호타이어,481454,73240,화학,8,자동차부품,G251010,2017_4,4.54E+12,3.61E+12,9.29E+11,2.88E+12,4350
금호타이어,481454,73240,화학,8,자동차부품,G251010,2018_1,4.51E+12,3.52E+12,9.92E+11,6.25E+11,5990
금호타이어,481454,73240,화학,8,자동차부품,G251010,2018_2,4.38E+12,3.46E+12,9.21E+11,6.65E+11,6320
금호타이어,481454,73240,화학,8,자동차부품,G251010,2018_3,4.55E+12,3.10E+12,1.45E+12,6.35E+11,5300
금호타이어,481454,73240,화학,8,자동차부품,G251010,2018_4,4.22E+12,2.88E+12,1.34E+12,2.56E+12,5310
금호타이어,481454,73240,화학,8,자동차부품,G251010,2019_1,4.23E+12,2.84E+12,1.39E+12,5.50E+11,4380
금호타이어,481454,73240,화학,8,자동차부품,G251010,2019_2,4.18E+12,2.80E+12,1.38E+12,6.17E+11,4035
금호타이어,481454,73240,화학,8,자동차부품,G251010,2019_3,4.21E+12,2.84E+12,1.37E+12,5.90E+11,4400
금호타이어,481454,73240,화학,8,자동차부품,G251010,2019_4,3.93E+12,2.64E+12,1.29E+12,2.37E+12,4190
금호타이어,481454,73240,화학,8,자동차부품,G251010,2020_1,4.00E+12,2.77E+12,1.23E+12,4.89E+11,3030
금호타이어,481454,73240,화학,8,자동차부품,G251010,2020_2,3.82E+12,2.64E+12,1.18E+12,4.68E+11,2960
금호타이어,481454,73240,화학,8,자동차부품,G251010,2020_3,3.88E+12,2.69E+12,1.18E+12,5.96E+11,3870
금호타이어,481454,73240,화학,8,자동차부품,G251010,2020_4,3.85E+12,2.68E+12,1.17E+12,2.17E+12,3675
대한유화,260383,6650,화학,8,화학,G151010,2015_4,1.53E+12,4.93E+11,1.04E+12,1.73E+12,171500
대한유화,260383,6650,화학,8,화학,G151010,2016_1,1.58E+12,5.00E+11,1.08E+12,3.94E+11,264000
대한유화,260383,6650,화학,8,화학,G151010,2016_2,1.60E+12,4.44E+11,1.15E+12,4.05E+11,246000
대한유화,260383,6650,화학,8,화학,G151010,2016_3,1.61E+12,4.01E+11,1.21E+12,3.61E+11,215000
대한유화,260383,6650,화학,8,화학,G151010,2016_4,1.76E+12,4.71E+11,1.29E+12,1.60E+12,272000
대한유화,260383,6650,화학,8,화학,G151010,2017_1,1.84E+12,4.95E+11,1.34E+12,4.35E+11,242500
대한유화,260383,6650,화학,8,화학,G151010,2017_2,1.87E+12,5.31E+11,1.34E+12,2.24E+11,245500
대한유화,260383,6650,화학,8,화학,G151010,2017_3,2.01E+12,6.11E+11,1.40E+12,5.26E+11,248500
대한유화,260383,6650,화학,8,화학,G151010,2017_4,1.97E+12,4.97E+11,1.47E+12,1.78E+12,267000
대한유화,260383,6650,화학,8,화학,G151010,2018_1,2.04E+12,5.15E+11,1.53E+12,6.13E+11,298000
대한유화,260383,6650,화학,8,화학,G151010,2018_2,2.11E+12,4.93E+11,1.61E+12,6.53E+11,246500
대한유화,260383,6650,화학,8,화학,G151010,2018_3,2.12E+12,4.29E+11,1.69E+12,6.45E+11,184000
대한유화,260383,6650,화학,8,화학,G151010,2018_4,1.98E+12,2.83E+11,1.70E+12,2.55E+12,153500
대한유화,260383,6650,화학,8,화학,G151010,2019_1,2.08E+12,3.52E+11,1.73E+12,5.16E+11,161000
대한유화,260383,6650,화학,8,화학,G151010,2019_2,2.06E+12,3.46E+11,1.72E+12,4.05E+11,131000
대한유화,260383,6650,화학,8,화학,G151010,2019_3,2.05E+12,2.85E+11,1.77E+12,5.87E+11,123000
대한유화,260383,6650,화학,8,화학,G151010,2019_4,2.03E+12,2.48E+11,1.78E+12,2.07E+12,117000
대한유화,260383,6650,화학,8,화학,G151010,2020_1,2.03E+12,2.92E+11,1.73E+12,4.96E+11,82900
대한유화,260383,6650,화학,8,화학,G151010,2020_2,2.04E+12,2.51E+11,1.79E+12,4.39E+11,113500
대한유화,260383,6650,화학,8,화학,G151010,2020_3,2.09E+12,2.45E+11,1.84E+12,4.35E+11,165500
대한유화,260383,6650,화학,8,화학,G151010,2020_4,2.13E+12,2.33E+11,1.89E+12,1.88E+12,233000
롯데관광개발,231372,32350,서비스업,26,"호텔, 레스토랑, 레저",G253010,2015_4,2.49E+11,83771415705,1.65E+11,44668145766,7660
롯데관광개발,231372,32350,서비스업,26,"호텔, 레스토랑, 레저",G253010,2016_1,2.60E+11,94969424816,1.65E+11,10529563024,7782
롯데관광개발,231372,32350,서비스업,26,"호텔, 레스토랑, 레저",G253010,2016_2,2.63E+11,96225098118,1.67E+11,13851688863,7359
롯데관광개발,231372,32350,서비스업,26,"호텔, 레스토랑, 레저",G253010,2016_3,2.68E+11,99972785942,1.68E+11,13945505541,8687
롯데관광개발,231372,32350,서비스업,26,"호텔, 레스토랑, 레저",G253010,2016_4,3.62E+11,1.96E+11,1.66E+11,50376420169,6660
롯데관광개발,231372,32350,서비스업,26,"호텔, 레스토랑, 레저",G253010,2017_1,3.71E+11,2.04E+11,1.66E+11,12783927081,6759
롯데관광개발,231372,32350,서비스업,26,"호텔, 레스토랑, 레저",G253010,2017_2,3.71E+11,2.01E+11,1.70E+11,22662835835,7420
롯데관광개발,231372,32350,서비스업,26,"호텔, 레스토랑, 레저",G253010,2017_3,4.19E+11,2.45E+11,1.74E+11,17075736861,7320
롯데관광개발,231372,32350,서비스업,26,"호텔, 레스토랑, 레저",G253010,2017_4,4.02E+11,2.29E+11,1.72E+11,70291534811,10134
롯데관광개발,231372,32350,서비스업,26,"호텔, 레스토랑, 레저",G253010,2018_1,4.08E+11,2.35E+11,1.73E+11,16808179107,16966
롯데관광개발,231372,32350,서비스업,26,"호텔, 레스토랑, 레저",G253010,2018_2,2.94E+11,2.31E+11,62407739675,22728044736,19364
롯데관광개발,231372,32350,서비스업,26,"호텔, 레스토랑, 레저",G253010,2018_3,3.28E+11,2.63E+11,64736093040,19968373104,15600
롯데관광개발,231372,32350,서비스업,26,"호텔, 레스토랑, 레저",G253010,2018_4,5.07E+11,2.26E+11,2.81E+11,76076008694,14450
롯데관광개발,231372,32350,서비스업,26,"호텔, 레스토랑, 레저",G253010,2019_1,5.12E+11,2.06E+11,3.06E+11,17253838357,12500
롯데관광개발,231372,32350,서비스업,26,"호텔, 레스토랑, 레저",G253010,2019_2,5.01E+11,1.87E+11,3.14E+11,22995517377,13300
롯데관광개발,231372,32350,서비스업,26,"호텔, 레스토랑, 레저",G253010,2019_3,5.52E+11,2.41E+11,3.11E+11,13717344384,11350
롯데관광개발,231372,32350,서비스업,26,"호텔, 레스토랑, 레저",G253010,2019_4,5.66E+11,2.68E+11,2.98E+11,88449397734,14300
롯데관광개발,231372,32350,서비스업,26,"호텔, 레스토랑, 레저",G253010,2020_1,6.58E+11,3.65E+11,2.93E+11,12870784438,8280
롯데관광개발,231372,32350,서비스업,26,"호텔, 레스토랑, 레저",G253010,2020_2,7.19E+11,4.38E+11,2.81E+11,611192296,12550
롯데관광개발,231372,32350,서비스업,26,"호텔, 레스토랑, 레저",G253010,2020_3,7.36E+11,4.64E+11,2.71E+11,1220575847,15400
롯데관광개발,231372,32350,서비스업,26,"호텔, 레스토랑, 레저",G253010,2020_4,1.20E+12,9.72E+11,2.26E+11,16769428645,15250
SK가스,144164,18670,유통업,16,가스 유틸리티,G551020,2015_4,4.08E+12,2.45E+12,1.63E+12,4.08E+12,71037
SK가스,144164,18670,유통업,16,가스 유틸리티,G551020,2016_1,4.31E+12,2.65E+12,1.66E+12,1.16E+12,77219
SK가스,144164,18670,유통업,16,가스 유틸리티,G551020,2016_2,3.87E+12,2.27E+12,1.60E+12,1.30E+12,83117
SK가스,144164,18670,유통업,16,가스 유틸리티,G551020,2016_3,3.84E+12,2.21E+12,1.63E+12,1.29E+12,100998
SK가스,144164,18670,유통업,16,가스 유틸리티,G551020,2016_4,4.07E+12,2.36E+12,1.71E+12,5.25E+12,127143
SK가스,144164,18670,유통업,16,가스 유틸리티,G551020,2017_1,4.33E+12,2.62E+12,1.71E+12,1.71E+12,119350
SK가스,144164,18670,유통업,16,가스 유틸리티,G551020,2017_2,4.04E+12,2.22E+12,1.82E+12,1.65E+12,124221
SK가스,144164,18670,유통업,16,가스 유틸리티,G551020,2017_3,4.24E+12,2.42E+12,1.82E+12,1.47E+12,92166
SK가스,144164,18670,유통업,16,가스 유틸리티,G551020,2017_4,4.35E+12,2.57E+12,1.78E+12,6.69E+12,92375
SK가스,144164,18670,유통업,16,가스 유틸리티,G551020,2018_1,4.31E+12,2.65E+12,1.66E+12,1.71E+12,94341
SK가스,144164,18670,유통업,16,가스 유틸리티,G551020,2018_2,4.48E+12,2.70E+12,1.78E+12,1.72E+12,92277
SK가스,144164,18670,유통업,16,가스 유틸리티,G551020,2018_3,5.20E+12,3.39E+12,1.81E+12,1.95E+12,82843
SK가스,144164,18670,유통업,16,가스 유틸리티,G551020,2018_4,3.76E+12,2.11E+12,1.64E+12,6.86E+12,69861
SK가스,144164,18670,유통업,16,가스 유틸리티,G551020,2019_1,3.86E+12,2.26E+12,1.59E+12,1.27E+12,91167
SK가스,144164,18670,유통업,16,가스 유틸리티,G551020,2019_2,4.08E+12,2.49E+12,1.60E+12,1.29E+12,78185
SK가스,144164,18670,유통업,16,가스 유틸리티,G551020,2019_3,4.02E+12,2.42E+12,1.61E+12,1.06E+12,74222
SK가스,144164,18670,유통업,16,가스 유틸리티,G551020,2019_4,4.08E+12,2.42E+12,1.66E+12,4.93E+12,84600
SK가스,144164,18670,유통업,16,가스 유틸리티,G551020,2020_1,4.27E+12,2.55E+12,1.72E+12,1.24E+12,63000
SK가스,144164,18670,유통업,16,가스 유틸리티,G551020,2020_2,4.25E+12,2.44E+12,1.81E+12,1.03E+12,73500
SK가스,144164,18670,유통업,16,가스 유틸리티,G551020,2020_3,4.41E+12,2.53E+12,1.88E+12,9.57E+11,97300
SK가스,144164,18670,유통업,16,가스 유틸리티,G551020,2020_4,4.50E+12,2.60E+12,1.90E+12,4.41E+12,104500
미원에스씨,1234297,268280,화학,8,화학,G151010,2019_1,2.81E+11,58006527846,2.23E+11,97919993556,66600
미원에스씨,1234297,268280,화학,8,화학,G151010,2019_2,2.95E+11,54188070340,2.41E+11,97952901062,76800
미원에스씨,1234297,268280,화학,8,화학,G151010,2019_3,3.00E+11,49951703194,2.50E+11,91319066323,70300
미원에스씨,1234297,268280,화학,8,화학,G151010,2019_4,3.12E+11,62545070863,2.49E+11,3.78E+11,71900
미원에스씨,1234297,268280,화학,8,화학,G151010,2020_1,3.17E+11,62705305364,2.55E+11,95141465445,72600
미원에스씨,1234297,268280,화학,8,화학,G151010,2020_2,3.11E+11,53072138970,2.58E+11,91899654026,78600
미원에스씨,1234297,268280,화학,8,화학,G151010,2020_3,3.20E+11,56999420869,2.63E+11,86083694591,96000
미원에스씨,1234297,268280,화학,8,화학,G151010,2020_4,3.27E+11,66014613786,2.61E+11,3.72E+11,104000
세방전지,133858,4490,"전기,전자",13,자동차부품,G251010,2015_4,1.00E+12,2.33E+11,7.68E+11,9.56E+11,40350
세방전지,133858,4490,"전기,전자",13,자동차부품,G251010,2016_1,9.88E+11,2.11E+11,7.78E+11,2.25E+11,42200
세방전지,133858,4490,"전기,전자",13,자동차부품,G251010,2016_2,1.02E+12,2.29E+11,7.89E+11,2.29E+11,38050
세방전지,133858,4490,"전기,전자",13,자동차부품,G251010,2016_3,1.03E+12,2.32E+11,8.01E+11,2.29E+11,37900
세방전지,133858,4490,"전기,전자",13,자동차부품,G251010,2016_4,1.09E+12,2.60E+11,8.27E+11,9.60E+11,37500
세방전지,133858,4490,"전기,전자",13,자동차부품,G251010,2017_1,1.10E+12,2.67E+11,8.36E+11,2.71E+11,35850
세방전지,133858,4490,"전기,전자",13,자동차부품,G251010,2017_2,1.11E+12,2.58E+11,8.52E+11,2.58E+11,39900
세방전지,133858,4490,"전기,전자",13,자동차부품,G251010,2017_3,1.13E+12,2.59E+11,8.70E+11,2.78E+11,35300
세방전지,133858,4490,"전기,전자",13,자동차부품,G251010,2017_4,1.15E+12,2.55E+11,8.90E+11,1.11E+12,35750
