종목,심볼번호,고유번호,업종,업종코드,WICS,WICS코드,time,avg_salary,employee_num,자산총계,부채총계,자본총계,매출액,당기순이익,시가,발행주식
케이씨씨글라스,1428203,344820,비금속광물,10.0,건축자재,G201025,2019_2,-,0,-,-,-,-,-,-,-
케이씨씨글라스,1428203,344820,비금속광물,10.0,건축자재,G201025,2019_3,-,0,-,-,-,-,-,-,-
케이씨씨글라스,1428203,344820,비금속광물,10.0,건축자재,G201025,2019_4,-,0,-,-,-,-,-,-,-
케이씨씨글라스,1428203,344820,비금속광물,10.0,건축자재,G201025,2020_1,13438704.875,1066,-,-,-,-,-,19050,-
케이씨씨글라스,1428203,344820,비금속광물,10.0,건축자재,G201025,2020_2,26000000.0,1065,-,-,-,-,-,33600,-
케이씨씨글라스,1428203,344820,비금속광물,10.0,건축자재,G201025,2020_3,40227858.0,1072,-,-,-,-,-,29000,-
케이씨씨글라스,1428203,344820,비금속광물,10.0,건축자재,G201025,2020_4,55429375.0,1704,-,-,-,-,-,36850,-
진에어,653024,272450,운수창고,19.0,항공사,G203020,2015_1,-,0,-,-,-,-,-,-,-
진에어,653024,272450,운수창고,19.0,항공사,G203020,2015_2,-,0,-,-,-,-,-,-,-
진에어,653024,272450,운수창고,19.0,항공사,G203020,2015_3,-,0,-,-,-,-,-,-,-
진에어,653024,272450,운수창고,19.0,항공사,G203020,2015_4,-,0,-,-,-,-,-,-,-
진에어,653024,272450,운수창고,19.0,항공사,G203020,2016_1,-,0,-,-,-,-,-,-,-
진에어,653024,272450,운수창고,19.0,항공사,G203020,2016_2,-,0,-,-,-,-,-,-,-
진에어,653024,272450,운수창고,19.0,항공사,G203020,2016_3,-,0,-,-,-,-,-,-,-
진에어,653024,272450,운수창고,19.0,항공사,G203020,2016_4,-,0,-,-,-,-,-,-,-
진에어,653024,272450,운수창고,19.0,항공사,G203020,2017_1,-,0,-,-,-,-,-,-,-
진에어,653024,272450,운수창고,19.0,항공사,G203020,2017_2,-,0,-,-,-,-,-,-,-
진에어,653024,272450,운수창고,19.0,항공사,G203020,2017_3,-,0,-,-,-,-,-,-,-
진에어,653024,272450,운수창고,19.0,항공사,G203020,2017_4,51500000.0,1652,-,-,-,-,-,23234,"30,000,000"
진에어,653024,272450,운수창고,19.0,항공사,G203020,2018_1,16000000.0,1712,-,-,-,-,-,27578,"30,000,000"
진에어,653024,272450,운수창고,19.0,항공사,G203020,2018_2,28500000.0,1859,-,-,-,-,-,22062,"30,000,000"
진에어,653024,272450,운수창고,19.0,항공사,G203020,2018_3,43000000.0,1867,-,-,-,-,-,18761,"30,000,000"
진에어,653024,272450,운수창고,19.0,항공사,G203020,2018_4,52000000.0,1898,"519,526,006,025","253,332,358,557","266,193,647,468","1,010,677,675,826","44,468,969,924",16807,"30,000,000"
진에어,653024,272450,운수창고,19.0,항공사,G203020,2019_1,14000000.0,1947,-,-,-,-,-,20542,"30,000,000"
진에어,653024,272450,운수창고,19.0,항공사,G203020,2019_2,25500000.0,1952,-,-,-,-,-,18414,"30,000,000"
진에어,653024,272450,운수창고,19.0,항공사,G203020,2019_3,40000000.0,1947,-,-,-,-,-,13159,"30,000,000"
진에어,653024,272450,운수창고,19.0,항공사,G203020,2019_4,53500000.0,1942,-,-,-,-,-,13289,"30,000,000"
진에어,653024,272450,운수창고,19.0,항공사,G203020,2020_1,15000000.0,1923,-,-,-,-,-,10206,"30,000,000"
진에어,653024,272450,운수창고,19.0,항공사,G203020,2020_2,27000000.0,1896,-,-,-,-,-,9032,"30,000,000"
진에어,653024,272450,운수창고,19.0,항공사,G203020,2020_3,41500000.0,1878,-,-,-,-,-,8980,"30,000,000"
진에어,653024,272450,운수창고,19.0,항공사,G203020,2020_4,51000000.0,1857,-,-,-,-,-,13036,"45,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SK디스커버리,131832.0,6120.0,금융업,21.0,석유와 가스,G101020,2015_1,-,1755.0,-,-,-,-,-,-,"20,843,047"
SK디스커버리,131832,6120,금융업,21.0,석유와 가스,G101020,2015_1,-,1645,-,-,-,-,-,38382,"20,843,047"
SK디스커버리,131832,6120,금융업,21.0,석유와 가스,G101020,2015_2,-,1645,-,-,-,-,-,44819,"20,843,047"
SK디스커버리,131832,6120,금융업,21.0,석유와 가스,G101020,2015_3,-,1622,-,-,-,-,-,43376,"20,843,047"
SK디스커버리,131832,6120,금융업,21.0,석유와 가스,G101020,2015_4,-,1677,"6,595,000,076,679","4,009,221,013,976","2,585,779,062,703","5,269,175,684,527","94,370,549,030",44836,"24,303,255"
SK디스커버리,131832,6120,금융업,21.0,석유와 가스,G101020,2016_1,-,1659,"6,805,200,712,310","4,187,893,852,144","2,617,306,860,166","1,430,116,294,658","41,434,621,071",49591,"24,303,255"
SK디스커버리,131832,6120,금융업,21.0,석유와 가스,G101020,2016_2,-,1667,"6,284,504,307,840","3,722,434,385,055","2,562,069,922,785","1,624,199,673,966","58,808,337,951",45268,"24,303,255"
SK디스커버리,131832,6120,금융업,21.0,석유와 가스,G101020,2016_3,-,1671,"6,273,284,302,544","3,682,143,279,666","2,591,141,022,878","1,627,816,519,133","56,780,486,401",41933,"24,303,255"
SK디스커버리,131832,6120,금융업,21.0,석유와 가스,G101020,2016_4,-,1694,"6,545,936,443,866","3,883,506,413,752","2,662,430,030,114","6,526,064,902,354","175,864,769,526",41562,"24,303,255"
SK디스커버리,131832,6120,금융업,21.0,석유와 가스,G101020,2017_1,-,1688,"6,752,688,569,669","4,098,862,688,089","2,653,825,881,580","2,014,210,978,883","41,319,446,161",40019,"24,303,255"
SK디스커버리,131832,6120,금융업,21.0,석유와 가스,G101020,2017_2,-,1698,"6,639,185,170,190","3,782,532,079,323","2,856,653,090,867","1,990,716,256,479","76,893,464,261",45391,"22,364,135"
SK디스커버리,131832,6120,금융업,21.0,석유와 가스,G101020,2017_3,-,1726,"6,930,871,829,732","4,061,116,567,132","2,869,755,262,600","1,851,532,014,045","58,695,006,380",42612,"22,364,135"
SK디스커버리,131832,6120,금융업,21.0,석유와 가스,G101020,2017_4,9500000.0,18,"5,028,014,184,842","2,903,479,007,327","2,124,535,177,515","6,746,687,324,922","802,346,168,589",0,"10,784,283"
SK디스커버리,131832,6120,금융업,21.0,석유와 가스,G101020,2018_1,33500000.0,23,"4,978,706,393,000","3,004,119,305,600","1,974,587,087,400","1,720,667,620,630","-63,680,226,649",41500,"10,784,283"
SK디스커버리,131832,6120,금융업,21.0,석유와 가스,G101020,2018_2,59000000.0,29,"5,517,255,820,758","3,079,664,282,326","2,437,591,538,432","1,736,466,764,646","89,406,575,457",36700,-
SK디스커버리,131832,6120,금융업,21.0,석유와 가스,G101020,2018_3,47000000.0,22,"6,274,122,246,383","3,774,037,327,475","2,500,084,918,908","1,973,476,922,755","63,903,041,251",33600,-
SK디스커버리,131832,6120,금융업,21.0,석유와 가스,G101020,2018_4,58000000.0,26,"4,805,607,746,851","2,487,038,523,132","2,318,569,223,719","6,939,172,192,873","97,686,062,053",26200,-
SK디스커버리,131832,6120,금융업,21.0,석유와 가스,G101020,2019_1,32000000.0,28,"4,912,018,122,263","2,641,771,442,560","2,270,246,679,703","1,294,153,244,386","-1,007,765,772",26450,-
SK디스커버리,131832,6120,금융업,21.0,석유와 가스,G101020,2019_2,46500000.0,27,"5,218,631,946,814","2,840,867,073,689","2,377,764,873,125","1,315,030,342,070","107,679,964,007",27350,-
SK디스커버리,131832,6120,금융업,21.0,석유와 가스,G101020,2019_3,55500000.0,30,"5,050,881,796,586","2,667,078,009,128","2,383,803,787,458","1,085,568,567,382","15,242,191,531",22050,-
SK디스커버리,131832,6120,금융업,21.0,석유와 가스,G101020,2019_4,72500000.0,29,"5,000,106,971,919","2,676,892,387,305","2,323,214,584,614","5,021,067,627,852","250,196,740,333",26150,-
SK디스커버리,131832,6120,금융업,21.0,석유와 가스,G101020,2020_1,39500000.0,30,"5,149,228,533,885","2,774,154,093,962","2,375,074,439,923","1,259,272,904,962","92,601,788,327",21200,-
SK디스커버리,131832,6120,금융업,21.0,석유와 가스,G101020,2020_2,59000000.0,28,"5,190,427,122,464","2,676,804,761,860","2,513,622,360,604","1,055,715,598,921","157,234,163,749",36800,-
SK디스커버리,131832,6120,금융업,21.0,석유와 가스,G101020,2020_3,69500000.0,35,"5,475,145,210,290","2,894,655,897,824","2,580,489,312,466","979,829,691,822","78,282,388,325",64000,-
SK디스커버리,131832,6120,금융업,21.0,석유와 가스,G101020,2020_4,89000000.0,34,"5,621,634,328,840","3,005,272,710,685","2,616,361,618,155","4,519,464,055,798","355,450,020,247",67100,-
넥스트사이언스,169048,3580,,,식품,G302020,2015_1,6096500.0,27,-,-,-,-,-,2237,"4,714,788"
넥스트사이언스,169048,3580,,,식품,G302020,2015_2,12947000.0,27,-,-,-,-,-,2191,"4,714,788"
넥스트사이언스,169048,3580,,,식품,G302020,2015_3,18004500.0,28,-,-,-,-,-,2196,"4,714,788"
넥스트사이언스,169048,3580,,,식품,G302020,2015_4,26085000.0,28,-,-,-,-,-,2510,"4,714,788"
넥스트사이언스,169048,3580,,,식품,G302020,2016_1,6367500.0,35,-,-,-,-,-,4069,"4,714,788"
넥스트사이언스,169048,3580,,,식품,G302020,2016_2,12256000.0,40,-,-,-,-,-,3774,"6,393,588"
넥스트사이언스,169048,3580,,,식품,G302020,2016_3,21963000.0,38,-,-,-,-,-,0,"1,278,717"
넥스트사이언스,169048,3580,,,식품,G302020,2016_4,28880000.0,37,-,-,-,-,-,4375,"1,278,717"
넥스트사이언스,169048,3580,,,식품,G302020,2017_1,9360500.0,40,-,-,-,-,-,3530,"1,278,717"
넥스트사이언스,169048,3580,,,식품,G302020,2017_2,17318500.0,37,-,-,-,-,-,4725,"1,918,110"
넥스트사이언스,169048,3580,,,식품,G302020,2017_3,26376000.0,38,-,-,-,-,-,4110,"19,181,100"
넥스트사이언스,169048,3580,,,식품,G302020,2017_4,31912000.0,43,-,-,-,-,-,4260,"19,181,100"
넥스트사이언스,169048,3580,,,식품,G302020,2018_1,7689000.0,45,-,-,-,-,-,6050,"19,181,100"
넥스트사이언스,169048,3580,,,식품,G302020,2018_2,14636.0,45,-,-,-,-,-,5180,"19,308,650"
넥스트사이언스,169048,3580,,,식품,G302020,2018_3,22666000.0,45,"160,956,653,277","66,853,408,341","94,103,244,936","2,497,401,200","-1,253,166,276",12350,"22,510,021"
넥스트사이언스,169048,3580,,,식품,G302020,2018_4,29675500.0,48,"159,993,622,385","87,638,250,493","72,355,371,892","13,237,690,408","-11,915,112,891",6100,"22,510,021"
넥스트사이언스,169048,3580,,,식품,G302020,2019_1,7747500.0,48,"158,535,176,253","86,073,599,360","72,461,576,893","3,699,358,763","-4,862,637,912",6150,"23,480,639"
넥스트사이언스,169048,3580,,,식품,G302020,2019_2,14537500.0,48,"157,205,808,973","90,975,509,256","66,230,299,717","4,546,389,093","-10,192,271,831",3760,"23,480,639"
넥스트사이언스,169048,3580,,,식품,G302020,2019_3,18585500.0,51,"136,027,085,643","60,230,060,332","75,797,025,311","3,261,152,224","158,082,302",4350,"25,535,827"
넥스트사이언스,169048,3580,,,식품,G302020,2019_4,27307500.0,52,"129,401,748,880","48,334,755,664","81,066,993,216","35,025,713,235","-22,868,904,682",8110,"28,434,137"
넥스트사이언스,169048,3580,,,식품,G302020,2020_1,12334000.0,53,"145,384,553,876","49,545,098,212","95,839,455,664","7,029,387,068","-3,518,003,985",6180,"31,722,697"
넥스트사이언스,169048,3580,,,식품,G302020,2020_2,18643000.0,53,"174,969,596,274","66,118,615,416","108,850,980,858","9,845,991,708","1,644,421,711",5840,"32,012,942"
넥스트사이언스,169048,3580,,,식품,G302020,2020_3,27218500.0,54,"168,871,214,303","65,212,820,412","103,658,393,891","8,988,923,104","-5,644,389,068",6540,"32,206,440"
넥스트사이언스,169048,3580,,,식품,G302020,2020_4,36561500.0,52,"130,769,262,935","57,149,140,836","73,620,122,099","35,376,821,510","-30,074,655,356",5420,"32,699,622"
엠씨넥스,564562,97520,"전기,전자",13.0,핸드셋,G452015,2015_1,35271500.0,446,-,-,-,-,-,11535,"6,019,479"
엠씨넥스,564562,97520,"전기,전자",13.0,핸드셋,G452015,2015_2,35580500.0,464,-,-,-,-,-,26000,"8,998,218"
엠씨넥스,564562,97520,"전기,전자",13.0,핸드셋,G452015,2015_3,34425000.0,489,-,-,-,-,-,16733,"8,998,218"
엠씨넥스,564562,97520,"전기,전자",13.0,핸드셋,G452015,2015_4,33347000.0,538,"272,541,432,512","181,538,692,619","91,002,739,893","502,865,298,473","16,163,490,921",20866,"8,998,218"
엠씨넥스,564562,97520,"전기,전자",13.0,핸드셋,G452015,2016_1,34092500.0,567,"274,941,987,276","197,213,311,481","77,728,675,795","87,208,450,132","-9,991,417,675",16000,"8,998,218"
엠씨넥스,564562,97520,"전기,전자",13.0,핸드셋,G452015,2016_2,35047500.0,569,"274,442,650,246","201,395,434,957","73,047,215,289","103,010,962,470","-4,603,223,319",10866,"8,998,218"
엠씨넥스,564562,97520,"전기,전자",13.0,핸드셋,G452015,2016_3,33337500.0,524,"290,937,216,063","226,390,312,062","64,546,904,001","106,750,462,712","-5,510,313,089",14933,"8,998,218"
엠씨넥스,564562,97520,"전기,전자",13.0,핸드셋,G452015,2016_4,32424500.0,516,"294,686,928,096","231,083,162,826","63,603,765,270","412,481,616,926","-24,699,655,459",12500,"8,998,218"
엠씨넥스,564562,97520,"전기,전자",13.0,핸드셋,G452015,2017_1,36035000.0,498,"325,927,636,148","269,054,137,055","56,873,499,093","148,540,747,313","-5,260,563,708",15400,"8,998,218"
엠씨넥스,564562,97520,"전기,전자",13.0,핸드셋,G452015,2017_2,35306000.0,503,"355,847,890,800","290,731,864,991","65,116,025,809","166,303,864,438","2,582,343,318",13899,"8,998,218"
엠씨넥스,564562,97520,"전기,전자",13.0,핸드셋,G452015,2017_3,33894500.0,496,"383,868,592,716","313,085,138,782","70,783,453,934","188,865,171,258","5,195,802,635",12166,"8,998,218"
엠씨넥스,564562,97520,"전기,전자",13.0,핸드셋,G452015,2017_4,32480000.0,510,"387,796,900,520","289,778,513,897","98,018,386,623","668,465,044,074","-892,478,503",13866,-
엠씨넥스,564562,97520,"전기,전자",13.0,핸드셋,G452015,2018_1,8461500.0,570,"356,926,397,168","251,375,379,696","105,551,017,472","156,025,816,733","5,598,552,122",12733,-
엠씨넥스,564562,97520,"전기,전자",13.0,핸드셋,G452015,2018_2,17033500.0,600,"349,400,551,516","228,128,885,982","121,271,665,534","162,353,055,846","14,504,683,009",9933,-
엠씨넥스,564562,97520,"전기,전자",13.0,핸드셋,G452015,2018_3,24905500.0,534,"348,255,030,235","227,154,241,133","121,100,789,102","160,637,721,919","1,247,074,485",11000,-
엠씨넥스,564562,97520,"전기,전자",13.0,핸드셋,G452015,2018_4,34230500.0,470,"391,053,609,043","261,344,619,517","129,708,989,526","696,954,048,288","29,818,005,521",13200,-
엠씨넥스,564562,97520,"전기,전자",13.0,핸드셋,G452015,2019_1,11692500.0,493,"469,497,495,897","322,642,468,634","146,855,027,263","250,751,429,581","14,188,415,726",20350,-
엠씨넥스,564562,97520,"전기,전자",13.0,핸드셋,G452015,2019_2,21796500.0,438,"502,582,374,952","331,283,172,411","171,299,202,541","372,406,899,138","21,221,730,605",28250,-
엠씨넥스,564562,97520,"전기,전자",13.0,핸드셋,G452015,2019_3,30193000.0,452,"519,149,239,606","308,322,350,107","210,826,889,499","349,361,306,675","36,491,476,811",22800,-
엠씨넥스,564562,97520,"전기,전자",13.0,핸드셋,G452015,2019_4,39208273.0,461,"476,580,873,535","252,013,791,555","224,567,081,980","1,267,712,135,419","84,507,307,910",37700,-
엠씨넥스,564562,97520,"전기,전자",13.0,핸드셋,G452015,2020_1,12982774.5,456,"625,329,578,194","387,248,653,158","238,080,925,036","369,042,983,793","20,274,108,292",26750,-
엠씨넥스,564562,97520,"전기,전자",13.0,핸드셋,G452015,2020_2,22647745.5,454,"542,728,682,651","303,626,745,147","239,101,937,504","245,440,925,144","1,068,869,466",31400,-
엠씨넥스,564562,97520,"전기,전자",13.0,핸드셋,G452015,2020_3,32268257.5,451,"630,131,931,469","371,979,535,818","258,152,395,651","412,537,677,313","19,865,871,048",36350,-
엠씨넥스,564562,97520,"전기,전자",13.0,핸드셋,G452015,2020_4,42163001.0,453,"453,396,247,933","200,461,504,514","252,934,743,419","1,311,342,738,149","38,443,583,445",40950,-
SBS,130772,34120,서비스업,26.0,방송과엔터테인먼트,G502020,2015_1,20500000.0,929,-,-,-,-,-,39400,"18,252,582"
SBS,130772,34120,서비스업,26.0,방송과엔터테인먼트,G502020,2015_2,41000000.0,924,-,-,-,-,-,31400,"18,252,582"
SBS,130772,34120,서비스업,26.0,방송과엔터테인먼트,G502020,2015_3,62000000.0,932,-,-,-,-,-,38700,"18,252,582"
SBS,130772,34120,서비스업,26.0,방송과엔터테인먼트,G502020,2015_4,94000000.0,1141,"934,369,945,679","366,142,256,239","568,227,689,440","792,884,228,900","34,884,042,815",34500,"18,252,582"
SBS,130772,34120,서비스업,26.0,방송과엔터테인먼트,G502020,2016_1,18000000.0,1146,"897,820,876,787","354,362,290,758","543,458,586,029","162,922,029,751","-10,503,873,778",29450,"18,252,582"
SBS,130772,34120,서비스업,26.0,방송과엔터테인먼트,G502020,2016_2,43000000.0,1151,"917,498,015,886","383,967,543,053","533,530,472,833","211,198,467,112","-3,177,628,452",25750,"18,252,582"
SBS,130772,34120,서비스업,26.0,방송과엔터테인먼트,G502020,2016_3,64000000.0,1158,"864,917,843,882","340,709,793,848","524,208,050,034",-,"-8,554,574,641",24800,-
SBS,130772,34120,서비스업,26.0,방송과엔터테인먼트,G502020,2016_4,87000000.0,1166,"894,153,403,179","353,378,690,823","540,774,712,356","829,073,609,370","-510,037,760",26300,"18,252,582"
SBS,130772,34120,서비스업,26.0,방송과엔터테인먼트,G502020,2017_1,21000000.0,1169,"822,952,822,133","288,234,039,882","534,718,782,251","162,795,549,410","-5,218,909,085",24850,"18,252,582"
SBS,130772,34120,서비스업,26.0,방송과엔터테인먼트,G502020,2017_2,43000000.0,1179,"916,647,506,124","373,526,238,179","543,121,267,945","202,395,996,900","8,132,449,173",26850,"18,252,582"
SBS,130772,34120,서비스업,26.0,방송과엔터테인먼트,G502020,2017_3,65000000.0,1194,"966,274,674,468","419,051,823,075","547,222,851,393","164,291,573,714","-2,473,537,145",24100,"18,252,582"
SBS,130772,34120,서비스업,26.0,방송과엔터테인먼트,G502020,2017_4,95000000.0,1165,"1,092,031,606,290","529,039,328,083","562,992,278,207","773,225,039,668","15,885,507,426",26300,"18,252,582"
SBS,130772,34120,서비스업,26.0,방송과엔터테인먼트,G502020,2018_1,22000000.0,1154,"986,062,518,839","429,185,890,495","556,876,628,344","217,840,106,012","-891,158,752",26350,"18,252,582"
SBS,130772,34120,서비스업,26.0,방송과엔터테인먼트,G502020,2018_2,43500000.0,1148,"958,281,609,757","392,439,900,982","565,841,708,775","266,379,180,005","-1,999,480,995",20650,"18,252,582"
SBS,130772,34120,서비스업,26.0,방송과엔터테인먼트,G502020,2018_3,64500000.0,1146,"933,374,931,617","373,694,300,175","559,680,631,442","201,708,063,511","-5,624,446,847",20500,"18,252,582"
SBS,130772,34120,서비스업,26.0,방송과엔터테인먼트,G502020,2018_4,78500000.0,1172,"957,646,530,721","389,164,324,106","568,482,206,615","914,043,241,501","5,837,906,448",19850,"18,252,582"
SBS,130772,34120,서비스업,26.0,방송과엔터테인먼트,G502020,2019_1,20500000.0,1175,"1,072,685,226,079","453,126,285,962","619,558,940,117","167,583,721,798","-5,196,844,997",26300,"18,252,582"
SBS,130772,34120,서비스업,26.0,방송과엔터테인먼트,G502020,2019_2,39500000.0,1181,"1,104,682,488,486","484,496,059,207","620,186,429,279","221,226,272,635","1,150,709,332",20100,"18,252,582"
SBS,130772,34120,서비스업,26.0,방송과엔터테인먼트,G502020,2019_3,57500000.0,1179,"1,212,329,664,770","573,876,434,163","638,453,230,607","185,230,167,334","18,247,625,442",17800,"18,252,582"
SBS,130772,34120,서비스업,26.0,방송과엔터테인먼트,G502020,2019_4,97500000.0,1077,"1,247,762,887,743","600,644,858,646","647,118,029,097","817,664,243,542","20,934,114,760",20600,"18,252,582"
SBS,130772,34120,서비스업,26.0,방송과엔터테인먼트,G502020,2020_1,22500000.0,1047,"1,160,536,454,152","536,138,646,343","624,397,807,809","176,519,747,043","-15,481,007,808",17550,"18,252,582"
SBS,130772,34120,서비스업,26.0,방송과엔터테인먼트,G502020,2020_2,46500000.0,993,"1,191,005,452,745","571,328,535,685","619,676,917,060","201,137,535,931","586,846,809",16450,"18,252,582"
SBS,130772,34120,서비스업,26.0,방송과엔터테인먼트,G502020,2020_3,71000000.0,971,"1,208,986,538,105","651,703,108,559","557,283,429,546","221,849,974,862","-61,989,417,664",14500,"18,252,582"
SBS,130772,34120,서비스업,26.0,방송과엔터테인먼트,G502020,2020_4,105000000.0,983,"1,170,411,148,375","603,439,577,993","566,971,570,382","860,343,114,358","-61,928,327,847",23750,"18,252,582"
풍산,684714,103140,철강및금속,11.0,비철금속,G151040,2015_1,12381250.0,3499,-,-,-,-,-,24600,"28,024,278"
풍산,684714,103140,철강및금속,11.0,비철금속,G151040,2015_2,25749000.0,3585,-,-,-,-,-,25550,"28,024,278"
풍산,684714,103140,철강및금속,11.0,비철금속,G151040,2015_3,38761250.0,3610,-,-,-,-,-,24750,"28,024,278"
풍산,684714,103140,철강및금속,11.0,비철금속,G151040,2015_4,56808500.0,3577,"2,607,569,918,760","1,514,575,545,563","1,092,994,373,197","2,819,677,315,024","51,652,436,370",27050,"28,024,278"
풍산,684714,103140,철강및금속,11.0,비철금속,G151040,2016_1,13277250.0,3533,"2,683,981,575,445","1,584,649,781,763","1,099,331,793,682","613,771,052,775","22,750,471,206",29850,"28,024,278"
풍산,684714,103140,철강및금속,11.0,비철금속,G151040,2016_2,26619500.0,3554,"2,711,322,683,821","1,568,887,639,494","1,142,435,044,327","710,143,463,174","40,617,084,067",30000,"28,024,278"
풍산,684714,103140,철강및금속,11.0,비철금속,G151040,2016_3,41339000.0,3542,"2,635,964,561,518","1,468,535,493,621","1,167,429,067,897","696,906,435,384",-,33500,"28,024,278"
풍산,684714,103140,철강및금속,11.0,비철금속,G151040,2016_4,64035250.0,3489,"2,714,949,031,495","1,480,106,423,223","1,234,842,608,272","2,831,770,051,549","137,705,682,599",40500,"28,024,278"
풍산,684714,103140,철강및금속,11.0,비철금속,G151040,2017_1,13849250.0,3450,"2,792,648,684,991","1,537,406,943,824","1,255,241,741,167","707,343,715,099","56,459,694,962",39200,"28,024,278"
풍산,684714,103140,철강및금속,11.0,비철금속,G151040,2017_2,26619500.0,3554,"2,762,668,645,732","1,448,587,035,260","1,314,081,610,472","699,112,436,441","52,194,521,020",42650,"28,024,278"
풍산,684714,103140,철강및금속,11.0,비철금속,G151040,2017_3,43093750.0,3351,"2,799,637,229,404","1,470,041,575,862","1,329,595,653,542","695,790,023,789","12,817,650,648",52300,"28,024,278"
풍산,684714,103140,철강및금속,11.0,비철금속,G151040,2017_4,65770250.0,3340,"2,729,495,591,735","1,420,361,198,004","1,309,134,393,731","2,944,963,083,170","150,694,834,888",48200,"28,024,278"
풍산,684714,103140,철강및금속,11.0,비철금속,G151040,2018_1,14777250.0,3357,"2,818,604,099,549","1,491,790,938,073","1,326,813,161,476","669,582,834,420","37,201,703,561",39500,"28,024,278"
풍산,684714,103140,철강및금속,11.0,비철금속,G151040,2018_2,28530500.0,3418,"2,799,708,152,323","1,443,399,093,195","1,356,309,059,128","709,313,757,799","20,583,551,342",33650,"28,024,278"
풍산,684714,103140,철강및금속,11.0,비철금속,G151040,2018_3,43980750.0,3418,"2,750,343,553,175","1,394,749,849,055","1,355,593,704,120","658,093,543,713","1,156,579,255",32000,"28,024,278"
풍산,684714,103140,철강및금속,11.0,비철금속,G151040,2018_4,65409250.0,3476,"2,668,117,561,064","1,288,793,217,601","1,379,324,343,463","2,774,499,774,993","62,100,098,363",27300,"28,024,278"
풍산,684714,103140,철강및금속,11.0,비철금속,G151040,2019_1,15214500.0,3427,"2,711,391,212,774","1,333,044,129,034","1,378,347,083,740",-,-,29250,"28,024,278"
풍산,684714,103140,철강및금속,11.0,비철금속,G151040,2019_2,27799000.0,3446,"2,668,154,822,861","1,279,331,058,170","1,388,823,764,691","600,819,429,418","3,664,990,676",26200,"28,024,278"
풍산,684714,103140,철강및금속,11.0,비철금속,G151040,2019_3,44699250.0,3400,"2,692,726,912,673","1,297,339,663,251","1,395,387,249,422","563,861,617,658","-2,970,277,853",22050,"28,024,278"
풍산,684714,103140,철강및금속,11.0,비철금속,G151040,2019_4,64669000.0,3341,"2,562,507,866,141","1,178,693,551,157","1,383,814,314,984","2,451,305,535,330","17,625,569,038",23600,"28,024,278"
풍산,684714,103140,철강및금속,11.0,비철금속,G151040,2020_1,15673750.0,3323,"2,611,894,790,279","1,236,842,531,774","1,375,052,258,505","581,182,704,674","-3,216,169,847",17350,"28,024,278"
풍산,684714,103140,철강및금속,11.0,비철금속,G151040,2020_2,32540250.0,3322,"2,481,718,700,588","1,097,138,414,382","1,384,580,286,206","580,001,936,574","8,055,243,879",21650,"28,024,278"
풍산,684714,103140,철강및금속,11.0,비철금속,G151040,2020_3,47270500.0,3389,"2,568,529,629,501","1,156,617,687,768","1,411,911,941,733","633,682,029,819","33,394,071,652",24200,"28,024,278"
풍산,684714,103140,철강및금속,11.0,비철금속,G151040,2020_4,68404250.0,3330,"2,552,025,017,070","1,105,623,742,384","1,446,401,274,686","2,593,636,025,736","71,907,050,762",28350,"28,024,278"
한세실업,728638,105630,"섬유,의복",6.0,"섬유, 의류, 신발, 호화품",G252060,2015_1,13070500.0,637,-,-,-,-,-,42000,"40,000,000"
한세실업,728638,105630,"섬유,의복",6.0,"섬유, 의류, 신발, 호화품",G252060,2015_2,29002500.0,669,-,-,-,-,-,38000,"40,000,000"
한세실업,728638,105630,"섬유,의복",6.0,"섬유, 의류, 신발, 호화품",G252060,2015_3,42872000.0,682,-,-,-,-,-,55200,"40,000,000"
한세실업,728638,105630,"섬유,의복",6.0,"섬유, 의류, 신발, 호화품",G252060,2015_4,61119000.0,668,"992,172,304,149","566,569,188,973","425,603,115,176","1,586,508,099,639","103,551,681,837",52200,"40,000,000"
한세실업,728638,105630,"섬유,의복",6.0,"섬유, 의류, 신발, 호화품",G252060,2016_1,14577500.0,668,"938,410,449,627","505,517,155,681","432,893,293,946","359,315,696,422","16,363,759,086",56900,"40,000,000"
한세실업,728638,105630,"섬유,의복",6.0,"섬유, 의류, 신발, 호화품",G252060,2016_2,31369500.0,639,"1,004,519,084,875","559,294,846,996","445,224,237,879","330,099,159,948","13,052,872,118",38100,"40,000,000"
한세실업,728638,105630,"섬유,의복",6.0,"섬유, 의류, 신발, 호화품",G252060,2016_3,48839500.0,607,"1,268,546,632,002","684,292,794,842","584,253,837,160","417,560,356,051","26,125,995,089",27350,"40,000,000"
한세실업,728638,105630,"섬유,의복",6.0,"섬유, 의류, 신발, 호화품",G252060,2016_4,63870000.0,623,"1,270,684,014,712","707,071,811,472","563,612,203,240","1,547,654,905,356","45,983,927,261",25650,"40,000,000"
한세실업,728638,105630,"섬유,의복",6.0,"섬유, 의류, 신발, 호화품",G252060,2017_1,15366000.0,599,"1,173,119,797,309","626,327,437,920","546,792,359,389","386,460,294,595","12,655,122,350",24400,"40,000,000"
한세실업,728638,105630,"섬유,의복",6.0,"섬유, 의류, 신발, 호화품",G252060,2017_2,31184000.0,585,"1,205,941,469,276","657,730,751,456","548,210,717,820","401,005,041,580","6,571,996,168",26100,"40,000,000"
