name,symbol,stock_code,type,type_code,WICS,WICS_code,time,assets,dept,equity,income,real_income,price,stock_count,total_value
천보,897752,278280,화학,65,디스플레이장비 및 부품,G454020,2020_2,2.31E+11,21943069789,2.09E+11,33702245712,4977648810,92500,10000000,9.25E+11
천보,897752,278280,화학,65,디스플레이장비 및 부품,G454020,2020_3,2.39E+11,23689154704,2.15E+11,38259885502,5628589524,169800,10000000,1.698E+12
천보,897752,278280,화학,65,디스플레이장비 및 부품,G454020,2020_4,2.61E+11,36151209798,2.25E+11,1.55E+11,27371376929,185400,10000000,1.854E+12
에코프로,536541,86520,IT부품,160,화학,G151010,2016_4,3.46E+11,1.73E+11,1.74E+11,1.70E+11,7236716778,7067,21363647,1.50977E+11
에코프로,536541,86520,IT부품,160,화학,G151010,2017_1,3.57E+11,1.77E+11,1.80E+11,71642033363,3022760864,9037,21704130,1.9614E+11
에코프로,536541,86520,IT부품,160,화학,G151010,2017_2,4.08E+11,2.13E+11,1.95E+11,72631054579,5220166382,13251,21959490,2.90985E+11
에코프로,536541,86520,IT부품,160,화학,G151010,2017_3,4.26E+11,2.33E+11,1.93E+11,81328610808,3091994818,22832,21959490,5.01379E+11
에코프로,536541,86520,IT부품,160,화학,G151010,2017_4,4.48E+11,2.64E+11,1.84E+11,3.29E+11,3286685606,27181,22090191,6.00433E+11
에코프로,536541,86520,IT부품,160,화학,G151010,2018_1,4.88E+11,3.01E+11,1.87E+11,1.28E+11,5129779690,27114,22090191,5.98953E+11
에코프로,536541,86520,IT부품,160,화학,G151010,2018_2,5.66E+11,3.61E+11,2.05E+11,1.36E+11,14194534407,23070,22090191,5.09621E+11
에코프로,536541,86520,IT부품,160,화학,G151010,2018_3,6.12E+11,3.93E+11,2.18E+11,1.78E+11,13400712884,29220,22090191,6.45475E+11
에코프로,536541,86520,IT부품,160,화학,G151010,2020_3,1.18E+12,6.51E+11,5.31E+11,2.83E+11,22302173107,30512,22090191,6.74016E+11
에코프로,536541,86520,IT부품,160,화학,G151010,2020_4,1.28E+12,6.94E+11,5.89E+11,9.47E+11,54182500584,34833,22090191,7.69468E+11
CJ ENM,265324,35760,방송서비스,152,방송과엔터테인먼트,G502020,2015_4,2.99E+12,1.64E+12,1.35E+12,2.31E+12,1.12E+11,189400,6215518,1.17722E+12
CJ ENM,265324,35760,방송서비스,152,방송과엔터테인먼트,G502020,2016_4,2.75E+12,1.39E+12,1.36E+12,2.21E+12,32583105673,162900,6215518,1.01251E+12
CJ ENM,265324,35760,방송서비스,152,방송과엔터테인먼트,G502020,2017_1,2.74E+12,1.38E+12,1.37E+12,5.46E+11,33166888049,207000,6215518,1.28661E+12
CJ ENM,265324,35760,방송서비스,152,방송과엔터테인먼트,G502020,2017_2,2.70E+12,1.29E+12,1.41E+12,5.63E+11,35296617825,193900,6215518,1.20519E+12
CJ ENM,265324,35760,방송서비스,152,방송과엔터테인먼트,G502020,2017_3,2.88E+12,1.44E+12,1.44E+12,5.41E+11,26420654351,199000,6215518,1.23689E+12
CJ ENM,265324,35760,방송서비스,152,방송과엔터테인먼트,G502020,2017_4,2.80E+12,1.32E+12,1.48E+12,2.26E+12,1.43E+11,230900,6215518,1.43516E+12
CJ ENM,265324,35760,방송서비스,152,방송과엔터테인먼트,G502020,2018_1,2.89E+12,1.33E+12,1.56E+12,5.65E+11,62712229645,223600,6215518,1.38979E+12
