종목,심볼번호,고유번호,업종,업종코드,WICS,WICS코드,time,avg_salary,employee_num,자산총계,부채총계,자본총계,매출액,당기순이익,시가,발행주식,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEW,974927,160550,오락·문화,106,방송과엔터테인먼트,G502020,2017_4,0,95,"256,463,072,069","125,719,614,945","130,743,457,124","94,538,543,693","7,461,325,176",9230,"27,406,106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEW,974927,160550,오락·문화,106,방송과엔터테인먼트,G502020,2018_1,0,91,"260,126,173,420","134,202,152,850","125,924,020,570","24,453,737,245","4,816,456,832",9270,"27,406,106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEW,974927,160550,오락·문화,106,방송과엔터테인먼트,G502020,2018_2,0,92,"268,732,886,270","144,280,138,541","124,452,747,729","31,575,078,691","1,465,691,773",7600,"27,406,106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEW,974927,160550,오락·문화,106,방송과엔터테인먼트,G502020,2018_3,0,94,"264,058,939,082","135,566,302,791","128,492,636,291","60,565,135,123","2,820,973,598",7420,"27,406,106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEW,974927,160550,오락·문화,106,방송과엔터테인먼트,G502020,2018_4,0,91,"256,522,672,351","127,429,814,574","129,092,857,777","161,222,834,105","14,763,932,813",4385,"27,906,106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEW,974927,160550,오락·문화,106,방송과엔터테인먼트,G502020,2019_1,0,84,"255,683,875,222","125,808,043,096","129,875,832,126","16,962,230,765","770,196,281",6250,"27,906,106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEW,974927,160550,오락·문화,106,방송과엔터테인먼트,G502020,2019_2,0,82,"258,847,933,798","130,351,016,099","128,496,917,699","39,922,200,610","5,862,705,886",4885,"27,906,106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEW,974927,160550,오락·문화,106,방송과엔터테인먼트,G502020,2019_3,0,79,"275,571,019,323","151,078,902,410","124,492,116,913","33,917,080,999","2,964,036,952",3970,"27,906,106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEW,974927,160550,오락·문화,106,방송과엔터테인먼트,G502020,2019_4,0,75,"313,341,345,715","191,470,118,582","121,871,227,133","149,180,097,149","11,086,370,881",4035,"27,906,106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEW,974927,160550,오락·문화,106,방송과엔터테인먼트,G502020,2020_1,0,58,"302,515,628,905","181,587,258,280","120,928,370,625","29,726,965,958","1,165,604,361",2490,"27,906,106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEW,974927,160550,오락·문화,106,방송과엔터테인먼트,G502020,2020_2,0,28,"282,132,575,132","169,122,826,254","113,009,748,878","24,101,080,316","7,949,020,361",4930,"27,906,106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEW,974927,160550,오락·문화,106,방송과엔터테인먼트,G502020,2020_3,0,28,"293,798,912,765","175,835,087,059","117,963,825,706","47,867,905,025","3,911,539,740",4135,"27,906,106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEW,974927,160550,오락·문화,106,방송과엔터테인먼트,G502020,2020_4,0,29,"275,767,772,365","162,408,293,719","113,359,478,646","140,432,232,547","9,780,602,158",7650,"27,906,106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2015_1,0,145,0,0,0,0,0,0,"30,573,654",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2015_2,0,147,0,0,0,0,0,13400,"42,836,818",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2015_3,0,139,0,0,0,0,0,8130,"42,836,818",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2015_4,0,142,"767,325,175,158","215,964,752,091","551,360,423,067","164,536,448,221","871,101,274,045",7150,"42,836,818",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2016_1,0,137,"770,840,212,033","247,632,091,712","523,208,120,321","40,751,867,677","3,493,687,370",8840,"42,836,818",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2016_2,0,141,"750,565,741,378","222,414,756,888","528,150,984,490","60,476,069,686","4,905,226,536",7860,"42,836,818",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2016_3,0,141,"774,650,858,913","222,922,802,083","551,728,056,830","83,136,202,216","25,230,238,743",7830,"42,836,818",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2016_4,0,164,"760,772,930,372","232,685,515,662","528,087,414,710","243,275,474,973","2,876,448,711",7690,"42,836,818",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2017_1,0,144,"761,494,104,258","246,054,913,822","515,439,190,436","42,205,233,498","6,165,318,712",6100,"42,836,818",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2017_2,0,123,"772,759,812,060","244,006,652,087","528,753,159,973","74,788,313,669","13,375,710,464",5430,"42,836,818",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2017_3,0,115,"774,685,926,332","242,934,916,997","531,751,009,335","65,759,278,767","2,361,607,104",5230,"42,836,818",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2017_4,0,114,"756,500,948,769","255,588,306,711","500,912,642,058","213,756,901,758","21,585,123,459",5300,"42,836,818",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2018_1,0,113,"834,105,233,583","300,842,952,335","533,262,281,248","40,326,545,154","37,203,403,273",5680,"42,836,818",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2018_2,0,100,"819,182,474,907","275,920,324,579","543,262,150,328","80,730,156,790","8,420,087,330",4460,"42,836,818",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2018_3,0,101,"813,513,814,168","279,168,582,478","534,345,231,690","53,329,454,751","8,864,543,788",4645,"42,836,818",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2018_4,0,57,"774,743,339,367","288,773,468,216","485,969,871,151","223,036,800,627","7,527,389,970",3755,"42,836,818",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2019_1,0,55,"820,429,816,884","346,686,766,890","473,743,049,994","47,955,699,441","7,293,643,759",3505,"42,836,818",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2019_2,0,41,"817,784,166,815","346,110,390,792","471,673,776,023","67,609,759,605","2,568,244,543",4600,"42,836,818",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2019_3,0,42,"803,670,987,825","334,360,997,072","469,309,990,753","59,894,712,223","2,549,658,344",3690,"42,836,818",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2019_4,0,42,"776,384,700,176","329,187,192,066","447,197,508,110","228,935,650,947","34,848,134,686",3545,"42,836,818",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2020_1,0,41,"785,136,701,090","341,652,032,392","443,484,668,698","50,951,016,348","836,535,115",2180,"42,836,818",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2020_2,0,45,"786,341,184,652","334,883,206,539","451,457,978,113","84,286,316,408","8,086,653,046",5140,"42,836,818",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2020_3,0,38,"795,076,266,957","336,110,623,919","458,965,643,038","86,453,932,295","7,923,261,081",5320,"42,836,818",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2020_4,0,35,"795,768,969,977","326,287,577,920","469,481,392,057","292,025,577,809","28,481,671,520",5540,"42,836,818",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제이앤티씨,447575,204270,일반전기전자,72,전자장비와 기기,G452030,2015_1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제이앤티씨,447575,204270,일반전기전자,72,전자장비와 기기,G452030,2015_2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제이앤티씨,447575,204270,일반전기전자,72,전자장비와 기기,G452030,2015_3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제이앤티씨,447575,204270,일반전기전자,72,전자장비와 기기,G452030,2015_4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제이앤티씨,447575,204270,일반전기전자,72,전자장비와 기기,G452030,2016_1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제이앤티씨,447575,204270,일반전기전자,72,전자장비와 기기,G452030,2016_2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제이앤티씨,447575,204270,일반전기전자,72,전자장비와 기기,G452030,2016_3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제이앤티씨,447575,204270,일반전기전자,72,전자장비와 기기,G452030,2016_4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제이앤티씨,447575,204270,일반전기전자,72,전자장비와 기기,G452030,2017_1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제이앤티씨,447575,204270,일반전기전자,72,전자장비와 기기,G452030,2017_2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제이앤티씨,447575,204270,일반전기전자,72,전자장비와 기기,G452030,2017_3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제이앤티씨,447575,204270,일반전기전자,72,전자장비와 기기,G452030,2017_4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제이앤티씨,447575,204270,일반전기전자,72,전자장비와 기기,G452030,2018_1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제이앤티씨,447575,204270,일반전기전자,72,전자장비와 기기,G452030,2018_2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제이앤티씨,447575,204270,일반전기전자,72,전자장비와 기기,G452030,2018_3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제이앤티씨,447575,204270,일반전기전자,72,전자장비와 기기,G452030,2018_4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제이앤티씨,447575,204270,일반전기전자,72,전자장비와 기기,G452030,2019_1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제이앤티씨,447575,204270,일반전기전자,72,전자장비와 기기,G452030,2019_2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제이앤티씨,447575,204270,일반전기전자,72,전자장비와 기기,G452030,2019_3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제이앤티씨,447575,204270,일반전기전자,72,전자장비와 기기,G452030,2019_4,0,460,"443,616,096,080","151,292,537,762","292,323,558,318","386,150,386,696","87,692,889,706",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제이앤티씨,447575,204270,일반전기전자,72,전자장비와 기기,G452030,2020_1,0,439,"545,825,427,332","142,053,158,319","403,772,269,013","104,922,795,862","37,506,439,162",9290,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제이앤티씨,447575,204270,일반전기전자,72,전자장비와 기기,G452030,2020_2,0,429,"536,501,041,225","121,096,461,191","415,404,580,034","94,325,790,509","22,544,509,205",14400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제이앤티씨,447575,204270,일반전기전자,72,전자장비와 기기,G452030,2020_3,0,429,"519,667,587,873","97,721,397,539","421,946,190,334","87,656,923,010","15,537,437,800",11550,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제이앤티씨,447575,204270,일반전기전자,72,전자장비와 기기,G452030,2020_4,0,446,"550,623,582,680","161,890,612,391","388,732,970,289","347,772,920,401","59,349,919,640",11500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쏠리드,364403,50890,통신장비,157,통신장비,G452010,2015_1,0,204,0,0,0,0,0,6097,"21,475,406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쏠리드,364403,50890,통신장비,157,통신장비,G452010,2015_2,0,216,0,0,0,0,0,5308,"21,475,406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쏠리드,364403,50890,통신장비,157,통신장비,G452010,2015_3,0,206,0,0,0,0,0,4839,"21,475,406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쏠리드,364403,50890,통신장비,157,통신장비,G452010,2015_4,0,199,"297,180,548,245","202,516,643,700","94,663,904,545","189,958,709,601","985,127,334",5004,"21,475,406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쏠리드,364403,50890,통신장비,157,통신장비,G452010,2016_1,0,191,"323,842,172,524","245,778,940,885","78,063,231,639","46,041,365,718","17,824,386,320",4709,"21,475,406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쏠리드,364403,50890,통신장비,157,통신장비,G452010,2016_2,0,193,"357,186,526,420","284,911,291,743","72,275,234,677","63,369,840,000","16,118,237,443",4002,"21,475,406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쏠리드,364403,50890,통신장비,157,통신장비,G452010,2016_3,0,195,"360,290,989,443","297,190,312,489","63,100,676,954","93,558,980,945","10,193,460,819",3499,"21,475,406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쏠리드,364403,50890,통신장비,157,통신장비,G452010,2016_4,0,204,"342,717,604,817","265,391,120,513","77,326,484,304","291,489,405,155","71,440,529,284",3259,"31,475,406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쏠리드,364403,50890,통신장비,157,통신장비,G452010,2017_1,0,202,"332,493,838,354","274,409,302,832","58,084,535,522","44,173,977,064","18,254,117,815",2232,"31,475,406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쏠리드,364403,50890,통신장비,157,통신장비,G452010,2017_2,0,195,"330,409,262,220","287,320,198,537","43,089,063,683","68,346,205,803","14,886,531,510",2257,"31,475,406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쏠리드,364403,50890,통신장비,157,통신장비,G452010,2017_3,0,200,"320,267,949,488","269,060,581,340","51,207,368,148","81,023,683,335","7,994,385,824",2393,"31,475,406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쏠리드,364403,50890,통신장비,157,통신장비,G452010,2017_4,0,201,"280,947,023,717","201,342,849,065","79,604,174,652","259,308,877,134","25,861,411,708",4426,"33,782,823",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쏠리드,364403,50890,통신장비,157,통신장비,G452010,2018_1,0,203,"254,039,907,727","172,967,773,603","81,072,134,124","41,759,305,904","1,415,535,475",4042,"34,847,785",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쏠리드,364403,50890,통신장비,157,통신장비,G452010,2018_2,0,205,"276,450,005,542","186,293,971,187","90,156,034,355","61,057,960,088","1,089,337,279",4071,"38,397,659",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쏠리드,364403,50890,통신장비,157,통신장비,G452010,2018_3,0,208,"273,781,452,865","174,956,323,894","98,825,128,971","64,547,485,881","8,706,398,327",4183,"38,397,659",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쏠리드,364403,50890,통신장비,157,통신장비,G452010,2018_4,0,212,"269,361,555,694","159,063,958,297","110,297,597,397","222,581,331,012","11,220,355,666",3234,"38,397,659",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쏠리드,364403,50890,통신장비,157,통신장비,G452010,2019_1,0,235,"278,370,811,763","175,444,907,812","102,925,903,951","29,480,014,847","7,291,142,184",3259,"43,173,383",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쏠리드,364403,50890,통신장비,157,통신장비,G452010,2019_2,0,231,"262,808,210,442","156,497,568,279","106,310,642,163","59,708,412,679","3,260,659,192",5467,"52,185,175",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쏠리드,364403,50890,통신장비,157,통신장비,G452010,2019_3,0,235,"277,591,375,737","166,513,876,464","111,077,499,273","53,875,860,929","4,084,972,735",5866,"52,185,175",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쏠리드,364403,50890,통신장비,157,통신장비,G452010,2019_4,0,235,"283,758,311,260","160,128,892,088","123,629,419,172","229,279,897,544","5,410,908,676",5292,"52,185,175",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쏠리드,364403,50890,통신장비,157,통신장비,G452010,2020_1,0,235,"282,892,607,876","158,718,244,768","124,174,363,108","35,261,480,887","466,435,412",4893,"52,185,175",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쏠리드,364403,50890,통신장비,157,통신장비,G452010,2020_2,0,239,"291,621,553,977","173,434,068,175","118,187,485,802","37,726,055,857","5,699,999,420",5847,"52,185,175",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쏠리드,364403,50890,통신장비,157,통신장비,G452010,2020_3,0,241,"284,869,966,133","170,125,039,778","114,744,926,355","37,280,360,105","2,924,312,393",10945,"52,185,175",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쏠리드,364403,50890,통신장비,157,통신장비,G452010,2020_4,0,245,"281,458,781,802","169,677,966,994","111,780,814,808","172,862,741,892","11,856,632,038",10945,"52,185,175",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이피티씨,544577,89970,기계·장비,70,반도체와 반도체 장비,G453010,2015_1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이피티씨,544577,89970,기계·장비,70,반도체와 반도체 장비,G453010,2015_2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이피티씨,544577,89970,기계·장비,70,반도체와 반도체 장비,G453010,2015_3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이피티씨,544577,89970,기계·장비,70,반도체와 반도체 장비,G453010,2015_4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이피티씨,544577,89970,기계·장비,70,반도체와 반도체 장비,G453010,2016_1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이피티씨,544577,89970,기계·장비,70,반도체와 반도체 장비,G453010,2016_2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이피티씨,544577,89970,기계·장비,70,반도체와 반도체 장비,G453010,2016_3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이피티씨,544577,89970,기계·장비,70,반도체와 반도체 장비,G453010,2016_4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이피티씨,544577,89970,기계·장비,70,반도체와 반도체 장비,G453010,2017_1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이피티씨,544577,89970,기계·장비,70,반도체와 반도체 장비,G453010,2017_2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이피티씨,544577,89970,기계·장비,70,반도체와 반도체 장비,G453010,2017_3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이피티씨,544577,89970,기계·장비,70,반도체와 반도체 장비,G453010,2017_4,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이피티씨,544577,89970,기계·장비,70,반도체와 반도체 장비,G453010,2018_1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이피티씨,544577,89970,기계·장비,70,반도체와 반도체 장비,G453010,2018_2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이피티씨,544577,89970,기계·장비,70,반도체와 반도체 장비,G453010,2018_3,0,47,0,0,0,0,0,6830,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이피티씨,544577,89970,기계·장비,70,반도체와 반도체 장비,G453010,2018_4,0,52,0,0,0,0,0,5700,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이피티씨,544577,89970,기계·장비,70,반도체와 반도체 장비,G453010,2019_1,0,53,0,0,0,0,0,5900,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이피티씨,544577,89970,기계·장비,70,반도체와 반도체 장비,G453010,2019_2,0,52,0,0,0,0,0,6630,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이피티씨,544577,89970,기계·장비,70,반도체와 반도체 장비,G453010,2019_3,0,51,0,0,0,0,0,6560,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이피티씨,544577,89970,기계·장비,70,반도체와 반도체 장비,G453010,2019_4,0,0,"65,533,032,681","6,030,810,791","59,502,221,890","59,326,130,649","14,158,281,507",7540,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이피티씨,544577,89970,기계·장비,70,반도체와 반도체 장비,G453010,2020_1,0,49,"74,297,897,230","11,982,268,124","62,315,629,106","19,198,167,955","4,213,474,217",6370,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이피티씨,544577,89970,기계·장비,70,반도체와 반도체 장비,G453010,2020_2,0,54,"82,492,160,537","14,268,805,272","68,223,355,265","23,620,088,041","6,309,728,766",13700,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
에이피티씨,544577,89970,기계·장비,70,반도체와 반도체 장비,G453010,2020_3,0,55,"89,190,279,175","19,225,784,306","69,964,494,869","13,251,343,624","2,225,439,125",11500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
