종목,심볼번호,고유번호,업종,업종코드,WICS,WICS코드,분기,자산,부채,자본,매출액,액면가
코나아이,349732,52400,소프트웨어,155,전자장비와 기기,G452030,2019_4,2.88456E+11,2.02527E+11,85928651931,1.21963E+11,29600
코나아이,349732,52400,소프트웨어,155,전자장비와 기기,G452030,2020_1,3.8461E+11,2.96562E+11,88048152727,29989541129,0
코나아이,349732,52400,소프트웨어,155,전자장비와 기기,G452030,2020_2,9.01447E+11,8.09545E+11,91901701684,45291945116,0
코나아이,349732,52400,소프트웨어,155,전자장비와 기기,G452030,2020_3,7.99311E+11,7.02294E+11,97017209407,29713738892,0
코나아이,349732,52400,소프트웨어,155,전자장비와 기기,G452030,2020_4,6.88133E+11,5.91237E+11,96895175210,1.3778E+11,26950
아이센스,550994,99190,의료·정밀기기,74,건강관리장비와 용품,G351010,2015_4,1.798E+11,47577828346,1.32222E+11,1.01921E+11,34050
아이센스,550994,99190,의료·정밀기기,74,건강관리장비와 용품,G351010,2016_1,1.85645E+11,49640238703,1.36005E+11,28709471061,36700
아이센스,550994,99190,의료·정밀기기,74,건강관리장비와 용품,G351010,2016_2,1.93714E+11,54226284342,1.39488E+11,32945768485,36500
아이센스,550994,99190,의료·정밀기기,74,건강관리장비와 용품,G351010,2016_3,1.94213E+11,50166493845,1.44046E+11,33522710066,32550
아이센스,550994,99190,의료·정밀기기,74,건강관리장비와 용품,G351010,2016_4,2.17575E+11,63192932766,1.54382E+11,1.32468E+11,29350
아이센스,550994,99190,의료·정밀기기,74,건강관리장비와 용품,G351010,2017_1,2.12772E+11,58297098519,1.54475E+11,35950526925,29400
아이센스,550994,99190,의료·정밀기기,74,건강관리장비와 용품,G351010,2017_2,2.3097E+11,71981082259,1.58989E+11,37344402953,27650
아이센스,550994,99190,의료·정밀기기,74,건강관리장비와 용품,G351010,2017_3,2.36598E+11,73792591571,1.62805E+11,40139673224,22100
아이센스,550994,99190,의료·정밀기기,74,건강관리장비와 용품,G351010,2017_4,2.34077E+11,68924832413,1.65152E+11,1.56964E+11,25300
아이센스,550994,99190,의료·정밀기기,74,건강관리장비와 용품,G351010,2018_1,2.38446E+11,71075653888,1.6737E+11,38306476554,28600
아이센스,550994,99190,의료·정밀기기,74,건강관리장비와 용품,G351010,2018_2,2.40453E+11,68877696192,1.71576E+11,40819928370,22700
아이센스,550994,99190,의료·정밀기기,74,건강관리장비와 용품,G351010,2018_3,2.48477E+11,72689472775,1.75787E+11,45677033316,22300
아이센스,550994,99190,의료·정밀기기,74,건강관리장비와 용품,G351010,2018_4,2.52048E+11,68781171361,1.83267E+11,1.72997E+11,22550
아이센스,550994,99190,의료·정밀기기,74,건강관리장비와 용품,G351010,2019_1,2.58909E+11,70947802978,1.87961E+11,40937180077,26550
아이센스,550994,99190,의료·정밀기기,74,건강관리장비와 용품,G351010,2019_2,2.68045E+11,68006906141,2.00038E+11,46301612571,24450
아이센스,550994,99190,의료·정밀기기,74,건강관리장비와 용품,G351010,2019_3,2.80533E+11,71696672894,2.08836E+11,48707425561,27400
아이센스,550994,99190,의료·정밀기기,74,건강관리장비와 용품,G351010,2019_4,2.70042E+11,68951050168,2.01091E+11,1.89844E+11,25650
아이센스,550994,99190,의료·정밀기기,74,건강관리장비와 용품,G351010,2020_1,2.74752E+11,68795483040,2.05956E+11,44620619956,20950
아이센스,550994,99190,의료·정밀기기,74,건강관리장비와 용품,G351010,2020_2,2.77863E+11,64197002741,2.13666E+11,52753701977,24500
아이센스,550994,99190,의료·정밀기기,74,건강관리장비와 용품,G351010,2020_3,3.01439E+11,81784003841,2.19655E+11,50544380292,28250
아이센스,550994,99190,의료·정밀기기,74,건강관리장비와 용품,G351010,2020_4,3.0703E+11,83903971088,2.23126E+11,2.03708E+11,29850
오킨스전자,543107,80580,반도체,159,반도체와 반도체 장비,G453010,2015_4,58153277094,25728491300,32424785794,38312774844,3955
오킨스전자,543107,80580,반도체,159,반도체와 반도체 장비,G453010,2016_1,54192420925,24470896992,29721523933,6157303192,3425
오킨스전자,543107,80580,반도체,159,반도체와 반도체 장비,G453010,2016_2,52708110840,24992933776,27715177064,6377729717,3215
오킨스전자,543107,80580,반도체,159,반도체와 반도체 장비,G453010,2016_3,60244972897,33076370973,27168601924,6136353274,3375
오킨스전자,543107,80580,반도체,159,반도체와 반도체 장비,G453010,2016_4,57514044167,32803020949,24711023218,25087831721,2785
오킨스전자,543107,80580,반도체,159,반도체와 반도체 장비,G453010,2017_1,58799180950,35527755477,23271425473,8232622228,2215
오킨스전자,543107,80580,반도체,159,반도체와 반도체 장비,G453010,2017_2,60590865276,36650594698,23940270578,11102328492,2525
오킨스전자,543107,80580,반도체,159,반도체와 반도체 장비,G453010,2017_3,58942759667,34966390952,23976368715,10809156671,2620
오킨스전자,543107,80580,반도체,159,반도체와 반도체 장비,G453010,2017_4,56891730637,33030971959,23860758678,39319105298,2137
오킨스전자,543107,80580,반도체,159,반도체와 반도체 장비,G453010,2018_1,56608772939,33463797144,23144975795,7976887735,2317
오킨스전자,543107,80580,반도체,159,반도체와 반도체 장비,G453010,2018_2,55947900712,33763530855,22184369857,8915783218,2090
오킨스전자,543107,80580,반도체,159,반도체와 반도체 장비,G453010,2018_3,54641042192,32029231751,22611810441,9551207483,1907
오킨스전자,543107,80580,반도체,159,반도체와 반도체 장비,G453010,2018_4,48794278614,25298751298,23495527316,34065695980,1297
오킨스전자,543107,80580,반도체,159,반도체와 반도체 장비,G453010,2019_1,48642058096,25402693234,23239364862,6700752901,1712
오킨스전자,543107,80580,반도체,159,반도체와 반도체 장비,G453010,2019_2,52230847952,28463881524,23766966428,9302982013,1737
오킨스전자,543107,80580,반도체,159,반도체와 반도체 장비,G453010,2019_3,54511049302,29641942229,24869107073,11071778764,1815
오킨스전자,543107,80580,반도체,159,반도체와 반도체 장비,G453010,2019_4,54821462348,28863566050,25957896298,38478884255,1857
오킨스전자,543107,80580,반도체,159,반도체와 반도체 장비,G453010,2020_1,56103080118,28822707406,27280372712,10079275930,1170
오킨스전자,543107,80580,반도체,159,반도체와 반도체 장비,G453010,2020_2,56336805129,28895047191,27441757938,13366706853,2050
오킨스전자,543107,80580,반도체,159,반도체와 반도체 장비,G453010,2020_3,55941121406,27604401782,28336719624,10889412962,8350
오킨스전자,543107,80580,반도체,159,반도체와 반도체 장비,G453010,2020_4,58307129808,27483078239,30824051569,45119741718,13875
바디텍메드,1046708,206640,제약,66,생명과학 도구 및 서비스,G352030,2015_4,71705073053,12201174507,59503898546,39821415298,33762
바디텍메드,1046708,206640,제약,66,생명과학 도구 및 서비스,G352030,2016_1,80440038278,16798144696,63641893582,10099489223,27702
바디텍메드,1046708,206640,제약,66,생명과학 도구 및 서비스,G352030,2016_2,83194054516,17127356502,66066698014,15719735672,25971
바디텍메드,1046708,206640,제약,66,생명과학 도구 및 서비스,G352030,2016_3,88670990639,16570940192,72100050447,14940748122,24103
바디텍메드,1046708,206640,제약,66,생명과학 도구 및 서비스,G352030,2016_4,90791628088,13301797006,77489831082,54974499120,18954
바디텍메드,1046708,206640,제약,66,생명과학 도구 및 서비스,G352030,2017_1,97701556586,19367039169,78334517417,13335642798,18134
바디텍메드,1046708,206640,제약,66,생명과학 도구 및 서비스,G352030,2017_2,1.1868E+11,36118241106,82562227253,13341414124,16300
바디텍메드,1046708,206640,제약,66,생명과학 도구 및 서비스,G352030,2017_3,1.18549E+11,36027417479,82521416023,11811363364,15750
바디텍메드,1046708,206640,제약,66,생명과학 도구 및 서비스,G352030,2017_4,1.08166E+11,37828046197,70338311049,52593956500,17900
바디텍메드,1046708,206640,제약,66,생명과학 도구 및 서비스,G352030,2018_1,1.08809E+11,40232532783,68576181372,13649673363,18700
바디텍메드,1046708,206640,제약,66,생명과학 도구 및 서비스,G352030,2018_2,1.09606E+11,38805290560,70801062865,15608332573,15000
바디텍메드,1046708,206640,제약,66,생명과학 도구 및 서비스,G352030,2018_3,1.08899E+11,36358942658,72539986487,18749617785,16000
바디텍메드,1046708,206640,제약,66,생명과학 도구 및 서비스,G352030,2018_4,1.03442E+11,35418031204,68024272746,66204377380,10900
바디텍메드,1046708,206640,제약,66,생명과학 도구 및 서비스,G352030,2019_1,1.03613E+11,35912359231,67700726229,18255769842,12250
바디텍메드,1046708,206640,제약,66,생명과학 도구 및 서비스,G352030,2019_2,1.02176E+11,32326279062,69849290042,16613192335,10950
바디텍메드,1046708,206640,제약,66,생명과학 도구 및 서비스,G352030,2019_3,98517278722,24507241200,74010037522,18837719203,8970
바디텍메드,1046708,206640,제약,66,생명과학 도구 및 서비스,G352030,2019_4,1.01262E+11,24155089206,77107101016,72798657278,9700
바디텍메드,1046708,206640,제약,66,생명과학 도구 및 서비스,G352030,2020_1,1.0545E+11,26624571318,78825694797,15597049425,19800
바디텍메드,1046708,206640,제약,66,생명과학 도구 및 서비스,G352030,2020_2,1.18326E+11,26595773865,91730553649,31185623277,18500
바디텍메드,1046708,206640,제약,66,생명과학 도구 및 서비스,G352030,2020_3,1.38388E+11,30350239337,1.08038E+11,40588396027,31500
바디텍메드,1046708,206640,제약,66,생명과학 도구 및 서비스,G352030,2020_4,1.63475E+11,37374317608,1.26101E+11,1.44131E+11,23750
지트리비앤티,552859,115450,도매,84,제약,G352020,2015_4,50347290780,16860986596,33486304184,16781578015,14150
지트리비앤티,552859,115450,도매,84,제약,G352020,2016_1,54155599035,8204702031,45950897004,4782324529,21800
지트리비앤티,552859,115450,도매,84,제약,G352020,2016_2,55891539641,13681551312,42209988329,3961761190,17500
지트리비앤티,552859,115450,도매,84,제약,G352020,2016_3,51561861044,13664183429,37897677615,4311284740,17400
지트리비앤티,552859,115450,도매,84,제약,G352020,2016_4,51648095716,14685956552,36962139164,17710432259,16800
지트리비앤티,552859,115450,도매,84,제약,G352020,2017_1,55538640254,13426320228,42112320026,4155047765,15700
지트리비앤티,552859,115450,도매,84,제약,G352020,2017_2,56147655258,13653624274,42494030984,3933956310,17350
지트리비앤티,552859,115450,도매,84,제약,G352020,2017_3,70114366581,26929533824,43184832757,4605796378,28500
지트리비앤티,552859,115450,도매,84,제약,G352020,2017_4,62711128487,18698890409,44012238078,17152269925,36650
지트리비앤티,552859,115450,도매,84,제약,G352020,2018_1,62196548660,18228308907,43968239753,4409760329,48800
지트리비앤티,552859,115450,도매,84,제약,G352020,2018_2,64491353163,18354126230,46137226933,3549619528,35050
지트리비앤티,552859,115450,도매,84,제약,G352020,2018_3,1.23298E+11,34975985257,88321847282,20948645573,33700
지트리비앤티,552859,115450,도매,84,제약,G352020,2018_4,1.07657E+11,26225511647,81431762805,46357029294,28700
지트리비앤티,552859,115450,도매,84,제약,G352020,2019_1,1.2511E+11,41435146656,83674795873,9057815868,27800
지트리비앤티,552859,115450,도매,84,제약,G352020,2019_2,1.23692E+11,42197617279,81493951559,8899766760,28700
지트리비앤티,552859,115450,도매,84,제약,G352020,2019_3,1.52666E+11,70433558583,82232387351,20958847794,20500
지트리비앤티,552859,115450,도매,84,제약,G352020,2019_4,1.39519E+11,63422711652,76096295871,58966186158,31950
지트리비앤티,552859,115450,도매,84,제약,G352020,2020_1,1.34163E+11,52660705021,81502493869,9262896077,19850
지트리비앤티,552859,115450,도매,84,제약,G352020,2020_2,1.36326E+11,44337630846,91988200917,6990857124,25150
지트리비앤티,552859,115450,도매,84,제약,G352020,2020_3,1.36557E+11,38126596626,98430277143,11442228943,26700
지트리비앤티,552859,115450,도매,84,제약,G352020,2020_4,1.21938E+11,21632276820,1.00306E+11,42929780550,28600
유비케어,220057,32620,소프트웨어,155,건강관리기술,G351030,2015_4,64248882904,18942164934,45306717970,59431063798,3605
유비케어,220057,32620,소프트웨어,155,건강관리기술,G351030,2016_1,57731076676,12048676610,45682400066,15878077147,3850
유비케어,220057,32620,소프트웨어,155,건강관리기술,G351030,2016_4,64810406115,18254074119,46556331996,68244069469,3535
유비케어,220057,32620,소프트웨어,155,건강관리기술,G351030,2017_1,58581569654,12448695268,46132874386,17525237253,3615
유비케어,220057,32620,소프트웨어,155,건강관리기술,G351030,2017_2,59328747016,11790930234,47537816782,20696236841,3455
유비케어,220057,32620,소프트웨어,155,건강관리기술,G351030,2017_3,60149843323,13158840230,46991003093,19898054575,3800
유비케어,220057,32620,소프트웨어,155,건강관리기술,G351030,2017_4,69086704962,22489622193,46597082769,82091101258,3685
유비케어,220057,32620,소프트웨어,155,건강관리기술,G351030,2018_1,64748895679,14229104379,50519791300,20674363850,5040
유비케어,220057,32620,소프트웨어,155,건강관리기술,G351030,2018_2,1.14497E+11,12078567847,1.02419E+11,25580186015,4450
유비케어,220057,32620,소프트웨어,155,건강관리기술,G351030,2018_3,1.15252E+11,12228022922,1.03024E+11,25473272844,4660
유비케어,220057,32620,소프트웨어,155,건강관리기술,G351030,2018_4,1.29944E+11,25516202286,1.04428E+11,1.00415E+11,4415
유비케어,220057,32620,소프트웨어,155,건강관리기술,G351030,2019_1,1.1935E+11,17049051726,1.02301E+11,25852607376,5280
유비케어,220057,32620,소프트웨어,155,건강관리기술,G351030,2019_2,1.22529E+11,17733944516,1.04795E+11,28644078358,5920
유비케어,220057,32620,소프트웨어,155,건강관리기술,G351030,2019_3,1.23778E+11,16447251131,1.07331E+11,27226127604,5430
유비케어,220057,32620,소프트웨어,155,건강관리기술,G351030,2019_4,1.36747E+11,30871375380,1.05875E+11,1.10853E+11,5690
유비케어,220057,32620,소프트웨어,155,건강관리기술,G351030,2020_1,1.24171E+11,17375824216,1.06795E+11,26639829538,4480
유비케어,220057,32620,소프트웨어,155,건강관리기술,G351030,2020_2,1.25575E+11,16272298024,1.09303E+11,26114681064,10250
유비케어,220057,32620,소프트웨어,155,건강관리기술,G351030,2020_3,1.30502E+11,17053687642,1.13448E+11,26660694663,10550
유비케어,220057,32620,소프트웨어,155,건강관리기술,G351030,2020_4,1.54158E+11,44693386142,1.09465E+11,1.07819E+11,9630
SNK,1338724,950180,미분류,-1,게임엔터테인먼트,G502040,2019_1,29373565298,1604581226,27768984072,1594755513,0
SNK,1338724,950180,미분류,-1,게임엔터테인먼트,G502040,2019_3,29689692871,1719967707,27969725164,1821176110,18350
SNK,1338724,950180,미분류,-1,게임엔터테인먼트,G502040,2019_4,29502621024,1598960609,27903660415,9919282001,16350
SNK,1338724,950180,미분류,-1,게임엔터테인먼트,G502040,2020_1,25408363857,2175050029,23233313828,1443151336,13250
SNK,1338724,950180,미분류,-1,게임엔터테인먼트,G502040,2020_2,32066987758,3945582394,28121405364,1814334587,14450
SNK,1338724,950180,미분류,-1,게임엔터테인먼트,G502040,2020_3,29970023906,2042150224,27927873682,1640638246,12900
SNK,1338724,950180,미분류,-1,게임엔터테인먼트,G502040,2020_4,31286706201,2042976283,29243729918,7754793753,29200
루트로닉,549925,85370,의료·정밀기기,74,건강관리장비와 용품,G351010,2015_4,1.29493E+11,54639025669,74853540486,72091946786,22594
루트로닉,549925,85370,의료·정밀기기,74,건강관리장비와 용품,G351010,2016_1,1.3701E+11,57439496309,79570890464,21142488857,22644
루트로닉,549925,85370,의료·정밀기기,74,건강관리장비와 용품,G351010,2016_2,1.44976E+11,58330121140,86645878800,21465548936,20970
루트로닉,549925,85370,의료·정밀기기,74,건강관리장비와 용품,G351010,2016_3,1.37381E+11,55405250024,81975429990,18801254276,19995
루트로닉,549925,85370,의료·정밀기기,74,건강관리장비와 용품,G351010,2016_4,1.91712E+11,56277451693,1.35434E+11,84496686275,17949
루트로닉,549925,85370,의료·정밀기기,74,건강관리장비와 용품,G351010,2017_1,1.87933E+11,55072279532,1.32861E+11,19724701652,13000
루트로닉,549925,85370,의료·정밀기기,74,건강관리장비와 용품,G351010,2017_2,1.88394E+11,55253579438,1.33141E+11,22514895025,11450
루트로닉,549925,85370,의료·정밀기기,74,건강관리장비와 용품,G351010,2017_3,1.89093E+11,57399526331,1.31693E+11,20745439366,11050
루트로닉,549925,85370,의료·정밀기기,74,건강관리장비와 용품,G351010,2017_4,1.96722E+11,63619526017,1.33103E+11,85772313969,11550
루트로닉,549925,85370,의료·정밀기기,74,건강관리장비와 용품,G351010,2018_1,1.99053E+11,66637324444,1.32416E+11,20505013809,21000
루트로닉,549925,85370,의료·정밀기기,74,건강관리장비와 용품,G351010,2018_2,1.9776E+11,69517544694,1.28242E+11,23612336917,14250
루트로닉,549925,85370,의료·정밀기기,74,건강관리장비와 용품,G351010,2018_3,2.12036E+11,76858869242,1.35178E+11,19029928067,13100
루트로닉,549925,85370,의료·정밀기기,74,건강관리장비와 용품,G351010,2018_4,2.15363E+11,85690781990,1.29672E+11,92141601119,8200
루트로닉,549925,85370,의료·정밀기기,74,건강관리장비와 용품,G351010,2019_1,2.13898E+11,90880731437,1.23017E+11,24014916416,10050
루트로닉,549925,85370,의료·정밀기기,74,건강관리장비와 용품,G351010,2019_2,2.09916E+11,89775409194,1.20141E+11,28850118486,8500
루트로닉,549925,85370,의료·정밀기기,74,건강관리장비와 용품,G351010,2019_3,2.12924E+11,90948064279,1.21976E+11,28674973448,8160
루트로닉,549925,85370,의료·정밀기기,74,건강관리장비와 용품,G351010,2019_4,2.05631E+11,90334169111,1.15297E+11,1.15257E+11,9100
루트로닉,549925,85370,의료·정밀기기,74,건강관리장비와 용품,G351010,2020_1,2.04488E+11,87832574663,1.16655E+11,25539789633,5180
루트로닉,549925,85370,의료·정밀기기,74,건강관리장비와 용품,G351010,2020_2,1.925E+11,84151364956,1.08349E+11,18620243693,6100
루트로닉,549925,85370,의료·정밀기기,74,건강관리장비와 용품,G351010,2020_3,2.07247E+11,96443903436,1.10803E+11,31624585955,5240
루트로닉,549925,85370,의료·정밀기기,74,건강관리장비와 용품,G351010,2020_4,1.75617E+11,78560845575,97056133171,1.15565E+11,9570
아이큐어,554352,175250,제약,66,화장품,G252065,2018_2,55610934200,42498864119,13112070081,9044121596,0
아이큐어,554352,175250,제약,66,화장품,G252065,2018_3,1.25231E+11,39094413496,86136853359,8451225403,51202
아이큐어,554352,175250,제약,66,화장품,G252065,2018_4,1.21001E+11,36308685406,84692720561,33320492480,27692
아이큐어,554352,175250,제약,66,화장품,G252065,2019_1,1.41957E+11,49212655203,92744624762,7040516223,32629
아이큐어,554352,175250,제약,66,화장품,G252065,2019_2,1.88195E+11,91177648442,97017623022,15431367927,26563
아이큐어,554352,175250,제약,66,화장품,G252065,2019_3,1.90254E+11,92219280084,98035013777,20406222220,18489
아이큐어,554352,175250,제약,66,화장품,G252065,2019_4,2.11893E+11,1.11816E+11,1.00077E+11,60922489710,30286
아이큐어,554352,175250,제약,66,화장품,G252065,2020_1,2.1384E+11,1.15502E+11,98337815338,23569892066,16983
아이큐어,554352,175250,제약,66,화장품,G252065,2020_2,2.09604E+11,92159441953,1.17445E+11,24884200696,36101
아이큐어,554352,175250,제약,66,화장품,G252065,2020_3,2.02899E+11,81168321679,1.21731E+11,21005439607,40409
아이큐어,554352,175250,제약,66,화장품,G252065,2020_4,1.95149E+11,80410416317,1.14738E+11,90144211138,52708
아이진,945457,185490,연구·개발,98,생물공학,G352010,2019_2,52277351411,32727062102,19550289309,869106318,8798
아이진,945457,185490,연구·개발,98,생물공학,G352010,2019_3,49669048217,29874932716,19794115501,1509688664,6037
아이진,945457,185490,연구·개발,98,생물공학,G352010,2019_4,47309380878,28279443284,19029937594,4245379708,8949
아이진,945457,185490,연구·개발,98,생물공학,G352010,2020_1,43893230283,28837141695,15056088588,895605707,5839
아이진,945457,185490,연구·개발,98,생물공학,G352010,2020_2,42693905468,30092314940,12601590528,772291596,9177
아이진,945457,185490,연구·개발,98,생물공학,G352010,2020_3,52958780738,39020491982,13938288756,922265829,9518
아이진,945457,185490,연구·개발,98,생물공학,G352010,2020_4,44427028873,31527738420,12899290453,3363423685,9594
원익피앤이,785475,131390,일반전기전자,72,전기제품,G453520,2015_4,62449601899,20247292106,42202309793,44214958351,10200
원익피앤이,785475,131390,일반전기전자,72,전기제품,G453520,2016_1,62355741364,19794741829,42560999535,6798778095,7300
원익피앤이,785475,131390,일반전기전자,72,전기제품,G453520,2016_2,65935507945,22669557990,43265949955,7714100384,6880
원익피앤이,785475,131390,일반전기전자,72,전기제품,G453520,2016_3,72205108589,28116086330,44089022259,13321665186,6610
원익피앤이,785475,131390,일반전기전자,72,전기제품,G453520,2016_4,79884550581,33307433772,46577116809,46821028885,5680
원익피앤이,785475,131390,일반전기전자,72,전기제품,G453520,2017_1,87798375127,41124706577,46673668550,10305382374,6840
원익피앤이,785475,131390,일반전기전자,72,전기제품,G453520,2017_2,95004331910,47602410961,47401920949,11009315314,7750
원익피앤이,785475,131390,일반전기전자,72,전기제품,G453520,2017_3,1.01485E+11,50901644028,50583241691,18985200481,9280
원익피앤이,785475,131390,일반전기전자,72,전기제품,G453520,2017_4,96277496399,41329754201,54947742198,73627901908,10200
원익피앤이,785475,131390,일반전기전자,72,전기제품,G453520,2018_1,1.0347E+11,48086224506,55384222368,7176352541,15950
원익피앤이,785475,131390,일반전기전자,72,전기제품,G453520,2018_2,1.30365E+11,71339726354,59025136516,21136568897,14550
원익피앤이,785475,131390,일반전기전자,72,전기제품,G453520,2018_3,1.50906E+11,87374078515,63531952914,27076298394,15800
원익피앤이,785475,131390,일반전기전자,72,전기제품,G453520,2018_4,1.53281E+11,87147057818,66134401042,1.02753E+11,11850
원익피앤이,785475,131390,일반전기전자,72,전기제품,G453520,2019_1,1.66888E+11,1.01592E+11,65295924617,14033017520,12400
원익피앤이,785475,131390,일반전기전자,72,전기제품,G453520,2019_2,1.73532E+11,1.05813E+11,67718366380,17998286883,12150
원익피앤이,785475,131390,일반전기전자,72,전기제품,G453520,2019_3,1.95862E+11,1.23497E+11,72364587864,30757856998,9960
원익피앤이,785475,131390,일반전기전자,72,전기제품,G453520,2019_4,1.77486E+11,97548411299,79937551191,1.47158E+11,10850
원익피앤이,785475,131390,일반전기전자,72,전기제품,G453520,2020_1,1.82958E+11,95306074908,87651966510,35486721362,9090
원익피앤이,785475,131390,일반전기전자,72,전기제품,G453520,2020_2,2.01388E+11,1.0818E+11,93207974957,12812757942,19650
원익피앤이,785475,131390,일반전기전자,72,전기제품,G453520,2020_3,2.08461E+11,1.10054E+11,98406962515,34376569439,20950
원익피앤이,785475,131390,일반전기전자,72,전기제품,G453520,2020_4,2.07158E+11,1.02018E+11,1.0514E+11,1.27691E+11,21850
NEW,974927,160550,오락·문화,106,방송과엔터테인먼트,G502020,2015_4,2.0043E+11,67475675018,1.32954E+11,82586149640,10500
NEW,974927,160550,오락·문화,106,방송과엔터테인먼트,G502020,2016_1,2.00709E+11,70491186260,1.30218E+11,23983560246,16050
NEW,974927,160550,오락·문화,106,방송과엔터테인먼트,G502020,2016_2,2.04674E+11,77549082352,1.27125E+11,15202488922,11850
NEW,974927,160550,오락·문화,106,방송과엔터테인먼트,G502020,2016_3,2.41577E+11,1.01276E+11,1.40301E+11,53639328979,10950
NEW,974927,160550,오락·문화,106,방송과엔터테인먼트,G502020,2016_4,2.30524E+11,93866679519,1.36657E+11,1.25724E+11,10950
NEW,974927,160550,오락·문화,106,방송과엔터테인먼트,G502020,2017_1,2.46237E+11,1.08587E+11,1.3765E+11,37762926959,8250
NEW,974927,160550,오락·문화,106,방송과엔터테인먼트,G502020,2017_2,2.36777E+11,1.00045E+11,1.36732E+11,18875939657,8390
NEW,974927,160550,오락·문화,106,방송과엔터테인먼트,G502020,2017_3,2.35441E+11,98746622792,1.36694E+11,19502822159,7020
NEW,974927,160550,오락·문화,106,방송과엔터테인먼트,G502020,2017_4,2.56463E+11,1.2572E+11,1.30743E+11,94538543693,9230
NEW,974927,160550,오락·문화,106,방송과엔터테인먼트,G502020,2018_1,2.60126E+11,1.34202E+11,1.25924E+11,24453737245,9270
NEW,974927,160550,오락·문화,106,방송과엔터테인먼트,G502020,2018_2,2.68733E+11,1.4428E+11,1.24453E+11,31575078691,7600
NEW,974927,160550,오락·문화,106,방송과엔터테인먼트,G502020,2018_3,2.64059E+11,1.35566E+11,1.28493E+11,60565135123,7420
NEW,974927,160550,오락·문화,106,방송과엔터테인먼트,G502020,2018_4,2.56523E+11,1.2743E+11,1.29093E+11,1.61223E+11,4385
NEW,974927,160550,오락·문화,106,방송과엔터테인먼트,G502020,2019_1,2.55684E+11,1.25808E+11,1.29876E+11,16962230765,6250
NEW,974927,160550,오락·문화,106,방송과엔터테인먼트,G502020,2019_2,2.58848E+11,1.30351E+11,1.28497E+11,39922200610,4885
NEW,974927,160550,오락·문화,106,방송과엔터테인먼트,G502020,2019_3,2.75571E+11,1.51079E+11,1.24492E+11,33917080999,3970
NEW,974927,160550,오락·문화,106,방송과엔터테인먼트,G502020,2019_4,3.13341E+11,1.9147E+11,1.21871E+11,1.4918E+11,4035
NEW,974927,160550,오락·문화,106,방송과엔터테인먼트,G502020,2020_1,3.02516E+11,1.81587E+11,1.20928E+11,29726965958,2490
NEW,974927,160550,오락·문화,106,방송과엔터테인먼트,G502020,2020_2,2.82133E+11,1.69123E+11,1.1301E+11,24101080316,4930
NEW,974927,160550,오락·문화,106,방송과엔터테인먼트,G502020,2020_3,2.93799E+11,1.75835E+11,1.17964E+11,47867905025,4135
NEW,974927,160550,오락·문화,106,방송과엔터테인먼트,G502020,2020_4,2.75768E+11,1.62408E+11,1.13359E+11,1.40432E+11,7650
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2015_4,7.67325E+11,2.15965E+11,5.5136E+11,1.64536E+11,7150
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2016_1,7.7084E+11,2.47632E+11,5.23208E+11,40751867677,8840
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2016_2,7.50566E+11,2.22415E+11,5.28151E+11,60476069686,7860
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2016_3,7.74651E+11,2.22923E+11,5.51728E+11,83136202216,7830
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2016_4,7.60773E+11,2.32686E+11,5.28087E+11,2.43275E+11,7690
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2017_1,7.61494E+11,2.46055E+11,5.15439E+11,42205233498,6100
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2017_2,7.7276E+11,2.44007E+11,5.28753E+11,74788313669,5430
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2017_3,7.74686E+11,2.42935E+11,5.31751E+11,65759278767,5230
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2017_4,7.56501E+11,2.55588E+11,5.00913E+11,2.13757E+11,5300
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2018_1,8.34105E+11,3.00843E+11,5.33262E+11,40326545154,5680
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2018_2,8.19182E+11,2.7592E+11,5.43262E+11,80730156790,4460
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2018_3,8.13514E+11,2.79169E+11,5.34345E+11,53329454751,4645
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2018_4,7.74743E+11,2.88773E+11,4.8597E+11,2.23037E+11,3755
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2019_1,8.2043E+11,3.46687E+11,4.73743E+11,47955699441,3505
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2019_2,8.17784E+11,3.4611E+11,4.71674E+11,67609759605,4600
골프존뉴딘홀딩스,674498,121440,도매,84,레저용 장비와 제품,G252050,2019_3,8.03671E+11,3.34361E+11,4.6931E+11,59894712223,3690
