name,symbol,stock_code,type,type_code,WICS,WICS_code,time,assets,dept,equity,income,real_income,price,stock_count,total_value
화승엔터프라이즈,1128613,241590,미분류,-1,"섬유, 의류, 신발, 호화품",G252060,2019_2,8.63E+11,5.41E+11,3.22E+11,2.95E+11,14537243592,14350,60536670,8.69E+11
화승엔터프라이즈,1128613,241590,미분류,-1,"섬유, 의류, 신발, 호화품",G252060,2019_3,9.09E+11,5.59E+11,3.50E+11,3.01E+11,18354163357,15400,60536670,9.32E+11
화승엔터프라이즈,1128613,241590,미분류,-1,"섬유, 의류, 신발, 호화품",G252060,2019_4,9.79E+11,6.11E+11,3.67E+11,1.20E+12,65186144022,17000,60536670,1.03E+12
화승엔터프라이즈,1128613,241590,미분류,-1,"섬유, 의류, 신발, 호화품",G252060,2020_1,1.19E+12,6.74E+11,5.14E+11,2.84E+11,5718163852,10350,60536670,6.27E+11
화승엔터프라이즈,1128613,241590,미분류,-1,"섬유, 의류, 신발, 호화품",G252060,2020_2,1.15E+12,6.07E+11,5.40E+11,3.06E+11,19326034016,11250,60536670,6.81E+11
화승엔터프라이즈,1128613,241590,미분류,-1,"섬유, 의류, 신발, 호화품",G252060,2020_3,1.14E+12,6.03E+11,5.33E+11,2.28E+11,4214692483,13950,60536670,8.44E+11
화승엔터프라이즈,1128613,241590,미분류,-1,"섬유, 의류, 신발, 호화품",G252060,2020_4,1.15E+12,6.17E+11,5.37E+11,1.12E+12,41458632241,14050,60536670,8.51E+11
LX인터내셔널,120076,1120,유통업,16,무역회사와 판매업체,G201070,2015_4,5.38E+12,3.84E+12,1.54E+12,1.32E+13,2.17E+11,33300,38760000,1.29E+12
LX인터내셔널,120076,1120,유통업,16,무역회사와 판매업체,G201070,2016_1,5.20E+12,3.60E+12,1.60E+12,3.02E+12,33608123858,35250,38760000,1.37E+12
LX인터내셔널,120076,1120,유통업,16,무역회사와 판매업체,G201070,2016_2,5.21E+12,3.57E+12,1.63E+12,2.85E+12,30581595530,38750,38760000,1.50E+12
LX인터내셔널,120076,1120,유통업,16,무역회사와 판매업체,G201070,2016_4,5.18E+12,3.53E+12,1.65E+12,1.20E+13,84750675793,29450,38760000,1.14E+12
LX인터내셔널,120076,1120,유통업,16,무역회사와 판매업체,G201070,2017_1,5.37E+12,3.77E+12,1.59E+12,3.06E+12,53726942936,31700,38760000,1.23E+12
LX인터내셔널,120076,1120,유통업,16,무역회사와 판매업체,G201070,2017_2,5.32E+12,3.69E+12,1.63E+12,3.02E+12,14498889340,30550,38760000,1.18E+12
LX인터내셔널,120076,1120,유통업,16,무역회사와 판매업체,G201070,2017_3,5.69E+12,4.00E+12,1.69E+12,3.31E+12,30764174113,27450,38760000,1.06E+12
LX인터내셔널,120076,1120,유통업,16,무역회사와 판매업체,G201070,2017_4,4.97E+12,3.38E+12,1.59E+12,1.28E+13,88184961031,27150,38760000,1.05E+12
LX인터내셔널,120076,1120,유통업,16,무역회사와 판매업체,G201070,2018_1,5.32E+12,3.81E+12,1.51E+12,2.39E+12,78061540189,27100,38760000,1.05E+12
LX인터내셔널,120076,1120,유통업,16,무역회사와 판매업체,G201070,2018_2,5.29E+12,3.73E+12,1.56E+12,2.35E+12,27692591065,24250,38760000,9.40E+11
LX인터내셔널,120076,1120,유통업,16,무역회사와 판매업체,G201070,2018_3,5.36E+12,3.81E+12,1.55E+12,2.57E+12,29505216480,22200,38760000,8.60E+11
LX인터내셔널,120076,1120,유통업,16,무역회사와 판매업체,G201070,2018_4,5.04E+12,3.49E+12,1.55E+12,9.99E+12,35991404090,15350,38760000,5.95E+11
LX인터내셔널,120076,1120,유통업,16,무역회사와 판매업체,G201070,2019_1,5.70E+12,4.05E+12,1.65E+12,2.54E+12,89249154530,16100,38760000,6.24E+11
LX인터내셔널,120076,1120,유통업,16,무역회사와 판매업체,G201070,2019_2,5.67E+12,3.91E+12,1.76E+12,2.62E+12,1.02E+11,17950,38760000,6.96E+11
LX인터내셔널,120076,1120,유통업,16,무역회사와 판매업체,G201070,2019_3,5.60E+12,3.80E+12,1.80E+12,2.76E+12,8986283857,17200,38760000,6.67E+11
LX인터내셔널,120076,1120,유통업,16,무역회사와 판매업체,G201070,2019_4,4.88E+12,3.33E+12,1.55E+12,1.05E+13,14860961304,15050,38760000,5.83E+11
LX인터내셔널,120076,1120,유통업,16,무역회사와 판매업체,G201070,2020_1,5.33E+12,3.54E+12,1.79E+12,2.45E+12,2.70E+11,8840,38760000,3.43E+11
LX인터내셔널,120076,1120,유통업,16,무역회사와 판매업체,G201070,2020_2,5.42E+12,3.61E+12,1.81E+12,2.31E+12,21134018121,15000,38760000,5.81E+11
LX인터내셔널,120076,1120,유통업,16,무역회사와 판매업체,G201070,2020_3,5.66E+12,3.83E+12,1.83E+12,3.16E+12,41292337474,15600,38760000,6.05E+11
LX인터내셔널,120076,1120,유통업,16,무역회사와 판매업체,G201070,2020_4,5.40E+12,3.64E+12,1.76E+12,1.13E+13,3.62E+11,25200,38760000,9.77E+11
휴켐스,426086,69260,화학,8,화학,G151010,2015_4,7.11E+11,2.38E+11,4.73E+11,6.00E+11,34222746290,15100,40878588,6.17E+11
휴켐스,426086,69260,화학,8,화학,G151010,2016_1,6.83E+11,2.28E+11,4.55E+11,1.38E+11,2929827929,19000,40878588,7.77E+11
휴켐스,426086,69260,화학,8,화학,G151010,2016_2,7.00E+11,2.30E+11,4.69E+11,1.57E+11,16236452284,20800,40878588,8.50E+11
휴켐스,426086,69260,화학,8,화학,G151010,2016_3,7.04E+11,2.23E+11,4.81E+11,1.54E+11,11668533909,19900,40878588,8.13E+11
휴켐스,426086,69260,화학,8,화학,G151010,2016_4,7.49E+11,2.56E+11,4.93E+11,5.98E+11,39903580904,21700,40878588,8.87E+11
휴켐스,426086,69260,화학,8,화학,G151010,2017_1,7.79E+11,2.81E+11,4.98E+11,1.88E+11,29285709216,23700,40878588,9.69E+11
휴켐스,426086,69260,화학,8,화학,G151010,2017_2,8.19E+11,2.83E+11,5.36E+11,1.85E+11,37186334935,26100,40878588,1.07E+12
휴켐스,426086,69260,화학,8,화학,G151010,2017_3,8.81E+11,3.16E+11,5.65E+11,1.80E+11,28894935701,23800,40878588,9.73E+11
휴켐스,426086,69260,화학,8,화학,G151010,2017_4,8.82E+11,2.83E+11,5.99E+11,7.16E+11,1.10E+11,24500,40878588,1.00E+12
휴켐스,426086,69260,화학,8,화학,G151010,2018_1,9.28E+11,3.56E+11,5.72E+11,1.92E+11,30101466086,24750,40878588,1.01E+12
휴켐스,426086,69260,화학,8,화학,G151010,2018_2,8.93E+11,2.75E+11,6.18E+11,2.01E+11,36280780210,29200,40878588,1.19E+12
휴켐스,426086,69260,화학,8,화학,G151010,2018_3,9.09E+11,2.46E+11,6.63E+11,2.02E+11,32054876434,25050,40878588,1.02E+12
휴켐스,426086,69260,화학,8,화학,G151010,2018_4,8.65E+11,1.99E+11,6.66E+11,7.63E+11,1.05E+11,24050,40878588,9.83E+11
휴켐스,426086,69260,화학,8,화학,G151010,2019_1,9.31E+11,2.91E+11,6.40E+11,1.68E+11,21117464963,22300,40878588,9.12E+11
휴켐스,426086,69260,화학,8,화학,G151010,2019_2,8.82E+11,2.23E+11,6.58E+11,1.51E+11,20696945241,22250,40878588,9.10E+11
휴켐스,426086,69260,화학,8,화학,G151010,2019_3,8.71E+11,2.01E+11,6.70E+11,1.78E+11,27366566013,21700,40878588,8.87E+11
휴켐스,426086,69260,화학,8,화학,G151010,2019_4,9.14E+11,2.42E+11,6.72E+11,6.60E+11,70312286238,21100,40878588,8.63E+11
휴켐스,426086,69260,화학,8,화학,G151010,2020_1,8.92E+11,2.33E+11,6.59E+11,1.80E+11,23721636710,14750,40878588,6.03E+11
휴켐스,426086,69260,화학,8,화학,G151010,2020_2,8.31E+11,1.59E+11,6.72E+11,1.25E+11,10083813494,16100,40878588,6.58E+11
휴켐스,426086,69260,화학,8,화학,G151010,2020_3,8.75E+11,1.90E+11,6.85E+11,1.37E+11,13315596438,21150,40878588,8.65E+11
휴켐스,426086,69260,화학,8,화학,G151010,2020_4,8.67E+11,1.79E+11,6.87E+11,5.94E+11,49786680527,26000,40878588,1.06E+12
제이콘텐트리,203315,36420,서비스업,26,방송과엔터테인먼트,G502020,2015_4,4.56E+11,3.78E+11,78224723036,3.50E+11,19629839802,54199,114068982,6.18E+12
제이콘텐트리,203315,36420,서비스업,26,방송과엔터테인먼트,G502020,2016_1,4.67E+11,3.82E+11,84823499097,91760516039,6608929693,43120,114068982,4.92E+12
제이콘텐트리,203315,36420,서비스업,26,방송과엔터테인먼트,G502020,2016_2,4.88E+11,4.04E+11,84121886083,79668519667,936944455,39219,114068982,4.47E+12
제이콘텐트리,203315,36420,서비스업,26,방송과엔터테인먼트,G502020,2016_3,4.99E+11,4.02E+11,96383594070,1.06E+11,12294104635,36130,114068982,4.12E+12
제이콘텐트리,203315,36420,서비스업,26,방송과엔터테인먼트,G502020,2016_4,5.50E+11,4.25E+11,1.25E+11,3.35E+11,22403344239,36840,114068982,4.20E+12
제이콘텐트리,203315,36420,서비스업,26,방송과엔터테인먼트,G502020,2017_1,5.48E+11,4.20E+11,1.29E+11,86882672241,3783576892,40030,114068982,4.57E+12
제이콘텐트리,203315,36420,서비스업,26,방송과엔터테인먼트,G502020,2017_2,5.76E+11,3.31E+11,2.45E+11,96563542323,6289089441,36650,114068982,4.18E+12
제이콘텐트리,203315,36420,서비스업,26,방송과엔터테인먼트,G502020,2017_4,6.62E+11,4.26E+11,2.36E+11,4.20E+11,10885509875,51909,114068982,5.92E+12
제이콘텐트리,203315,36420,서비스업,26,방송과엔터테인먼트,G502020,2018_1,6.50E+11,4.09E+11,2.41E+11,1.10E+11,6597969782,75590,114068982,8.62E+12
제이콘텐트리,203315,36420,서비스업,26,방송과엔터테인먼트,G502020,2018_2,6.36E+11,3.88E+11,2.48E+11,1.11E+11,6582091946,62850,114068982,7.17E+12
제이콘텐트리,203315,36420,서비스업,26,방송과엔터테인먼트,G502020,2018_3,8.12E+11,3.97E+11,4.15E+11,1.57E+11,12683734657,65399,144068982,9.42E+12
제이콘텐트리,203315,36420,서비스업,26,방송과엔터테인먼트,G502020,2018_4,8.21E+11,4.00E+11,4.21E+11,5.11E+11,25554700332,45300,144068982,6.53E+12
제이콘텐트리,203315,36420,서비스업,26,방송과엔터테인먼트,G502020,2019_1,1.04E+12,6.17E+11,4.23E+11,1.26E+11,7506808780,49100,144068982,7.07E+12
제이콘텐트리,203315,36420,서비스업,26,방송과엔터테인먼트,G502020,2019_2,1.08E+12,6.35E+11,4.47E+11,1.31E+11,12089543704,47450,144068982,6.84E+12
제이콘텐트리,203315,36420,서비스업,26,방송과엔터테인먼트,G502020,2019_3,1.11E+12,6.62E+11,4.47E+11,1.43E+11,7185643859,35850,14406898,5.16E+11
제이콘텐트리,203315,36420,서비스업,26,방송과엔터테인먼트,G502020,2019_4,1.16E+12,7.41E+11,4.21E+11,5.54E+11,10629284402,38650,14406898,5.57E+11
제이콘텐트리,203315,36420,서비스업,26,방송과엔터테인먼트,G502020,2020_1,1.20E+12,7.88E+11,4.08E+11,1.03E+11,18702199551,26200,16385071,4.29E+11
제이콘텐트리,203315,36420,서비스업,26,방송과엔터테인먼트,G502020,2020_2,1.37E+12,9.87E+11,3.85E+11,76345903908,22985681561,28600,16385071,4.69E+11
제이콘텐트리,203315,36420,서비스업,26,방송과엔터테인먼트,G502020,2020_3,1.43E+12,1.06E+12,3.76E+11,93127260448,9083695299,25550,16385071,4.19E+11
제이콘텐트리,203315,36420,서비스업,26,방송과엔터테인먼트,G502020,2020_4,1.48E+12,1.21E+12,2.64E+11,3.64E+11,1.54E+11,39000,16385071,6.39E+11
유니드,159786,14830,화학,8,화학,G151010,2015_4,1.04E+12,4.30E+11,6.07E+11,7.08E+11,70874808888,45150,8889843,4.01E+11
유니드,159786,14830,화학,8,화학,G151010,2016_1,1.00E+12,4.04E+11,6.00E+11,1.88E+11,3542022082,49600,8889843,4.41E+11
유니드,159786,14830,화학,8,화학,G151010,2016_2,1.00E+12,3.95E+11,6.06E+11,2.05E+11,11822963010,44100,8889843,3.92E+11
유니드,159786,14830,화학,8,화학,G151010,2016_3,9.77E+11,3.75E+11,6.02E+11,1.66E+11,8587773289,44250,8889843,3.93E+11
유니드,159786,14830,화학,8,화학,G151010,2016_4,1.05E+12,4.15E+11,6.32E+11,7.41E+11,48473432352,44900,8889843,3.99E+11
유니드,159786,14830,화학,8,화학,G151010,2017_1,1.04E+12,4.17E+11,6.24E+11,1.85E+11,12587515889,43950,8889843,3.91E+11
유니드,159786,14830,화학,8,화학,G151010,2017_2,1.09E+12,4.41E+11,6.48E+11,1.94E+11,15811726643,48100,8889843,4.28E+11
유니드,159786,14830,화학,8,화학,G151010,2017_3,1.14E+12,4.93E+11,6.51E+11,1.92E+11,7779791057,49750,8889843,4.42E+11
유니드,159786,14830,화학,8,화학,G151010,2017_4,1.11E+12,4.64E+11,6.49E+11,7.62E+11,41086407999,46500,8889843,4.13E+11
유니드,159786,14830,화학,8,화학,G151010,2018_1,1.12E+12,4.57E+11,6.63E+11,1.89E+11,8565169011,50200,8889843,4.46E+11
유니드,159786,14830,화학,8,화학,G151010,2018_4,1.11E+12,4.56E+11,6.55E+11,8.14E+11,35973646301,41700,8889843,3.71E+11
유니드,159786,14830,화학,8,화학,G151010,2019_1,1.14E+12,4.71E+11,6.72E+11,2.12E+11,16031676976,49250,8889843,4.38E+11
유니드,159786,14830,화학,8,화학,G151010,2019_2,1.14E+12,4.52E+11,6.88E+11,2.25E+11,14839065432,50600,8889843,4.50E+11
유니드,159786,14830,화학,8,화학,G151010,2019_3,1.12E+12,4.13E+11,7.06E+11,2.26E+11,31164348412,45800,8889843,4.07E+11
유니드,159786,14830,화학,8,화학,G151010,2019_4,1.08E+12,3.67E+11,7.09E+11,8.75E+11,67465575939,47500,8889843,4.22E+11
유니드,159786,14830,화학,8,화학,G151010,2020_1,1.12E+12,3.98E+11,7.20E+11,2.18E+11,16695930501,34300,8889843,3.05E+11
유니드,159786,14830,화학,8,화학,G151010,2020_2,1.10E+12,3.58E+11,7.38E+11,2.32E+11,25010186458,41900,8889843,3.72E+11
유니드,159786,14830,화학,8,화학,G151010,2020_3,1.10E+12,3.23E+11,7.80E+11,2.14E+11,22971853593,45000,8889843,4.00E+11
유니드,159786,14830,화학,8,화학,G151010,2020_4,1.12E+12,3.39E+11,7.82E+11,8.90E+11,76818319159,48300,8889843,4.29E+11
쿠쿠홈시스,1267684,284740,서비스업,26,가정용 기기와 용품,G252040,2018_1,4.79E+11,1.14E+11,3.65E+11,93432093386,16161644793,35300,4487466,1.58E+11
쿠쿠홈시스,1267684,284740,서비스업,26,가정용 기기와 용품,G252040,2018_2,4.97E+11,1.17E+11,3.80E+11,1.00E+11,12973112079,44400,4487466,1.99E+11
쿠쿠홈시스,1267684,284740,서비스업,26,가정용 기기와 용품,G252040,2018_3,5.05E+11,1.18E+11,3.88E+11,1.10E+11,8571881740,42400,4487466,1.90E+11
쿠쿠홈시스,1267684,284740,서비스업,26,가정용 기기와 용품,G252040,2018_4,5.13E+11,1.33E+11,3.80E+11,4.19E+11,38179506612,35100,4487466,1.58E+11
쿠쿠홈시스,1267684,284740,서비스업,26,가정용 기기와 용품,G252040,2019_1,5.54E+11,1.53E+11,4.01E+11,1.31E+11,24043387129,39200,4487466,1.76E+11
쿠쿠홈시스,1267684,284740,서비스업,26,가정용 기기와 용품,G252040,2019_2,5.64E+11,1.49E+11,4.16E+11,1.78E+11,14026150141,50700,22437330,1.14E+12
쿠쿠홈시스,1267684,284740,서비스업,26,가정용 기기와 용품,G252040,2019_3,6.12E+11,1.71E+11,4.41E+11,1.55E+11,24136624457,43650,22437330,9.79E+11
쿠쿠홈시스,1267684,284740,서비스업,26,가정용 기기와 용품,G252040,2019_4,6.27E+11,1.69E+11,4.58E+11,6.64E+11,79879069611,43550,22437330,9.77E+11
쿠쿠홈시스,1267684,284740,서비스업,26,가정용 기기와 용품,G252040,2020_1,6.46E+11,1.74E+11,4.72E+11,1.66E+11,17093278899,32000,22437330,7.18E+11
쿠쿠홈시스,1267684,284740,서비스업,26,가정용 기기와 용품,G252040,2020_2,6.68E+11,1.63E+11,5.06E+11,2.09E+11,34634527124,33150,22437330,7.44E+11
쿠쿠홈시스,1267684,284740,서비스업,26,가정용 기기와 용품,G252040,2020_3,6.93E+11,1.64E+11,5.29E+11,2.04E+11,23643939929,42050,22437330,9.43E+11
쿠쿠홈시스,1267684,284740,서비스업,26,가정용 기기와 용품,G252040,2020_4,7.08E+11,1.72E+11,5.36E+11,7.87E+11,86583493267,39300,22437330,8.82E+11
CJ CGV,303873,79160,서비스업,26,방송과엔터테인먼트,G502020,2015_4,1.42E+12,9.72E+11,4.45E+11,1.19E+12,52199238517,115199,21161313,2.44E+12
CJ CGV,303873,79160,서비스업,26,방송과엔터테인먼트,G502020,2016_1,1.40E+12,9.45E+11,4.51E+11,3.14E+11,13716164677,90435,21161313,1.91E+12
CJ CGV,303873,79160,서비스업,26,방송과엔터테인먼트,G502020,2016_2,2.50E+12,1.56E+12,9.38E+11,3.15E+11,4517913564,94789,21161313,2.01E+12
CJ CGV,303873,79160,서비스업,26,방송과엔터테인먼트,G502020,2016_3,2.37E+12,1.52E+12,8.45E+11,4.22E+11,452600965,76920,21161313,1.63E+12
CJ CGV,303873,79160,서비스업,26,방송과엔터테인먼트,G502020,2016_4,2.54E+12,1.62E+12,9.20E+11,1.43E+12,5621660284,63767,21161313,1.35E+12
CJ CGV,303873,79160,서비스업,26,방송과엔터테인먼트,G502020,2017_1,2.29E+12,1.48E+12,8.09E+11,4.06E+11,1921151954,68847,21161313,1.46E+12
CJ CGV,303873,79160,서비스업,26,방송과엔터테인먼트,G502020,2017_2,2.46E+12,1.60E+12,8.60E+11,3.83E+11,11824811175,67305,21161313,1.42E+12
CJ CGV,303873,79160,서비스업,26,방송과엔터테인먼트,G502020,2017_3,2.51E+12,1.61E+12,8.94E+11,4.72E+11,30188126095,58960,21161313,1.25E+12
CJ CGV,303873,79160,서비스업,26,방송과엔터테인먼트,G502020,2017_4,2.46E+12,1.68E+12,7.78E+11,1.71E+12,10036368802,68665,21161313,1.45E+12
CJ CGV,303873,79160,서비스업,26,방송과엔터테인먼트,G502020,2018_1,2.44E+12,1.68E+12,7.65E+11,4.41E+11,2885311899,61862,21161313,1.31E+12
CJ CGV,303873,79160,서비스업,26,방송과엔터테인먼트,G502020,2018_2,2.39E+12,1.71E+12,6.82E+11,4.05E+11,19899467399,60230,21161313,1.27E+12
CJ CGV,303873,79160,서비스업,26,방송과엔터테인먼트,G502020,2018_3,2.25E+12,1.74E+12,5.13E+11,4.73E+11,2263772203,47258,21161313,1.00E+12
CJ CGV,303873,79160,서비스업,26,방송과엔터테인먼트,G502020,2018_4,2.23E+12,1.68E+12,5.50E+11,1.77E+12,1.89E+11,37280,21161313,7.89E+11
CJ CGV,303873,79160,서비스업,26,방송과엔터테인먼트,G502020,2019_1,4.23E+12,3.69E+12,5.43E+11,4.65E+11,8572301298,39503,21161313,8.36E+11
CJ CGV,303873,79160,서비스업,26,방송과엔터테인먼트,G502020,2019_2,4.25E+12,3.73E+12,5.23E+11,4.82E+11,9834835271,34015,21161313,7.20E+11
CJ CGV,303873,79160,서비스업,26,방송과엔터테인먼트,G502020,2019_3,4.38E+12,3.85E+12,5.32E+11,4.97E+11,7126201191,30568,21161313,6.47E+11
CJ CGV,303873,79160,서비스업,26,방송과엔터테인먼트,G502020,2019_4,4.52E+12,3.92E+12,6.01E+11,1.94E+12,2.39E+11,31611,21161313,6.69E+11
CJ CGV,303873,79160,서비스업,26,방송과엔터테인먼트,G502020,2020_1,4.46E+12,3.99E+12,4.72E+11,2.43E+11,1.19E+11,16146,21161313,3.42E+11
CJ CGV,303873,79160,서비스업,26,방송과엔터테인먼트,G502020,2020_2,4.28E+12,3.99E+12,2.95E+11,41593592855,1.75E+11,20250,21161313,4.29E+11
CJ CGV,303873,79160,서비스업,26,방송과엔터테인먼트,G502020,2020_3,4.35E+12,3.99E+12,3.57E+11,1.55E+11,1.32E+11,22300,35100000,7.83E+11
CJ CGV,303873,79160,서비스업,26,방송과엔터테인먼트,G502020,2020_4,4.35E+12,4.07E+12,2.88E+11,5.83E+11,7.52E+11,25400,35100000,8.92E+11
한국콜마,939331,161890,화학,8,화장품,G252065,2015_4,3.44E+11,1.24E+11,2.21E+11,5.36E+11,45479278764,95000,21100151,2.00E+12
한국콜마,939331,161890,화학,8,화장품,G252065,2016_2,4.03E+11,1.58E+11,2.46E+11,1.73E+11,16381306394,100000,21100151,2.11E+12
한국콜마,939331,161890,화학,8,화장품,G252065,2016_4,4.93E+11,2.05E+11,2.88E+11,6.67E+11,53183217565,65100,21100151,1.37E+12
한국콜마,939331,161890,화학,8,화장품,G252065,2017_1,5.55E+11,2.52E+11,3.04E+11,2.01E+11,15657542223,75000,21100151,1.58E+12
한국콜마,939331,161890,화학,8,화장품,G252065,2017_2,6.60E+11,3.50E+11,3.10E+11,2.07E+11,13105298975,72200,21100151,1.52E+12
한국콜마,939331,161890,화학,8,화장품,G252065,2017_3,6.91E+11,3.66E+11,3.25E+11,1.94E+11,12617978911,75900,21100151,1.60E+12
한국콜마,939331,161890,화학,8,화장품,G252065,2017_4,6.69E+11,3.36E+11,3.33E+11,8.22E+11,48601112399,82900,21104461,1.75E+12
한국콜마,939331,161890,화학,8,화장품,G252065,2018_1,6.88E+11,3.48E+11,3.40E+11,2.42E+11,13331972838,80800,21104461,1.71E+12
한국콜마,939331,161890,화학,8,화장품,G252065,2018_2,2.20E+12,1.50E+12,7.04E+11,3.60E+11,11897016487,83800,21104461,1.77E+12
한국콜마,939331,161890,화학,8,화장품,G252065,2018_3,2.17E+12,1.38E+12,7.92E+11,3.75E+11,9465988959,75600,22346698,1.69E+12
한국콜마,939331,161890,화학,8,화장품,G252065,2018_4,2.19E+12,1.38E+12,8.10E+11,1.36E+12,36805372483,71400,22346698,1.60E+12
한국콜마,939331,161890,화학,8,화장품,G252065,2019_1,2.24E+12,1.42E+12,8.20E+11,3.81E+11,15029672983,80800,22346698,1.81E+12
한국콜마,939331,161890,화학,8,화장품,G252065,2019_2,2.36E+12,1.51E+12,8.48E+11,4.10E+11,13808814300,60800,22881180,1.39E+12
한국콜마,939331,161890,화학,8,화장품,G252065,2019_3,2.44E+12,1.58E+12,8.54E+11,3.61E+11,4815793170,43200,22881180,9.88E+11
한국콜마,939331,161890,화학,8,화장품,G252065,2019_4,2.40E+12,1.55E+12,8.48E+11,1.54E+12,33637990905,47450,22881180,1.09E+12
한국콜마,939331,161890,화학,8,화장품,G252065,2020_1,2.42E+12,1.57E+12,8.54E+11,3.75E+11,13930927765,37000,22881180,8.47E+11
한국콜마,939331,161890,화학,8,화장품,G252065,2020_2,2.32E+12,1.46E+12,8.60E+11,3.22E+11,6390484754,40350,22881180,9.23E+11
한국콜마,939331,161890,화학,8,화장품,G252065,2020_3,2.33E+12,1.45E+12,8.77E+11,3.18E+11,15980879590,46750,22881180,1.07E+12
한국콜마,939331,161890,화학,8,화장품,G252065,2020_4,2.49E+12,1.49E+12,9.99E+11,1.32E+12,1.61E+11,51200,22881180,1.17E+12
부광약품,123718,3000,의약품,9,제약,G352020,2015_4,2.54E+11,28506805606,2.25E+11,1.42E+11,25139405303,13061,34089529,4.45E+11
부광약품,123718,3000,의약품,9,제약,G352020,2016_1,2.67E+11,51719309423,2.15E+11,32907628438,14853487099,14688,37348521,5.49E+11
부광약품,123718,3000,의약품,9,제약,G352020,2016_2,2.47E+11,27612963056,2.20E+11,37832733749,4499278198,17889,37348521,6.68E+11
부광약품,123718,3000,의약품,9,제약,G352020,2016_3,2.43E+11,25256792094,2.18E+11,34724476404,812031537,15306,37348521,5.72E+11
부광약품,123718,3000,의약품,9,제약,G352020,2016_4,2.38E+11,23000151483,2.15E+11,1.39E+11,15807434671,16096,37387521,6.02E+11
부광약품,123718,3000,의약품,9,제약,G352020,2017_1,2.26E+11,24323485135,2.02E+11,33867784935,5709676904,12840,44564484,5.72E+11
부광약품,123718,3000,의약품,9,제약,G352020,2017_2,2.28E+11,23494464592,2.04E+11,38929737854,1902888419,12963,44564484,5.78E+11
부광약품,123718,3000,의약품,9,제약,G352020,2017_3,2.38E+11,24314199556,2.13E+11,38356048868,3213407289,13730,44564484,6.12E+11
부광약품,123718,3000,의약품,9,제약,G352020,2017_4,2.36E+11,24926592200,2.11E+11,1.51E+11,11090626648,15849,44564484,7.06E+11
부광약품,123718,3000,의약품,9,제약,G352020,2018_1,2.34E+11,28000933625,2.06E+11,35244251539,3496595026,16993,48870283,8.30E+11
부광약품,123718,3000,의약품,9,제약,G352020,2018_2,2.88E+11,39832343670,2.48E+11,40541274803,2525996996,15748,48870283,7.70E+11
부광약품,123718,3000,의약품,9,제약,G352020,2018_3,5.31E+11,91171681163,4.40E+11,76265944382,1.44E+11,18609,48870283,9.09E+11
부광약품,123718,3000,의약품,9,제약,G352020,2018_4,4.94E+11,80172893218,4.13E+11,1.94E+11,1.46E+11,22113,48870283,1.08E+12
부광약품,123718,3000,의약품,9,제약,G352020,2019_1,4.81E+11,76157773962,4.05E+11,35883249561,2695654808,16650,63531367,1.06E+12
부광약품,123718,3000,의약품,9,제약,G352020,2019_2,4.02E+11,76951156724,3.25E+11,41185835732,12432706002,15295,63531367,9.72E+11
부광약품,123718,3000,의약품,9,제약,G352020,2019_3,3.79E+11,57046866060,3.22E+11,39739750286,3482747600,11930,63531367,7.58E+11
부광약품,123718,3000,의약품,9,제약,G352020,2019_4,3.89E+11,62048555734,3.26E+11,1.68E+11,7434843163,13112,63531367,8.33E+11
부광약품,123718,3000,의약품,9,제약,G352020,2020_1,4.20E+11,1.34E+11,2.86E+11,37805561362,947109267,20012,64837978,1.30E+12
부광약품,123718,3000,의약품,9,제약,G352020,2020_2,4.25E+11,1.38E+11,2.87E+11,42038758847,1432016980,31617,64837978,2.05E+12
부광약품,123718,3000,의약품,9,제약,G352020,2020_3,4.05E+11,1.18E+11,2.87E+11,40349844634,6241489208,26408,64837978,1.71E+12
부광약품,123718,3000,의약품,9,제약,G352020,2020_4,4.01E+11,1.30E+11,2.71E+11,1.70E+11,10104662061,28500,64837978,1.85E+12
진에어,653024,272450,운수창고,19,항공사,G203020,2018_4,5.20E+11,2.53E+11,2.66E+11,1.01E+12,44468969924,16807,30000000,5.04E+11
SK디스커버리,131832,6120,금융업,21,석유와 가스,G101020,2015_4,6.60E+12,4.01E+12,2.59E+12,5.27E+12,94370549030,44836,24303255,1.09E+12
SK디스커버리,131832,6120,금융업,21,석유와 가스,G101020,2016_1,6.81E+12,4.19E+12,2.62E+12,1.43E+12,41434621071,49591,24303255,1.21E+12
SK디스커버리,131832,6120,금융업,21,석유와 가스,G101020,2016_2,6.28E+12,3.72E+12,2.56E+12,1.62E+12,58808337951,45268,24303255,1.10E+12
SK디스커버리,131832,6120,금융업,21,석유와 가스,G101020,2016_3,6.27E+12,3.68E+12,2.59E+12,1.63E+12,56780486401,41933,24303255,1.02E+12
SK디스커버리,131832,6120,금융업,21,석유와 가스,G101020,2016_4,6.55E+12,3.88E+12,2.66E+12,6.53E+12,1.76E+11,41562,24303255,1.01E+12
SK디스커버리,131832,6120,금융업,21,석유와 가스,G101020,2017_1,6.75E+12,4.10E+12,2.65E+12,2.01E+12,41319446161,40019,24303255,9.73E+11
SK디스커버리,131832,6120,금융업,21,석유와 가스,G101020,2017_2,6.64E+12,3.78E+12,2.86E+12,1.99E+12,76893464261,45391,22364135,1.02E+12
