종목,심볼번호,고유번호,업종,업종코드,WICS,WICS코드,time,avg_salary,employee_num,자산총계,부채총계,자본총계,매출액,당기순이익,시가,
알서포트,A131370,838962,디지털컨텐츠,154,소프트웨어,G451030,2019_2,25000000,200,64023271070 ,5361927304 ,58661343766 ,6565122848 ,2547665035 ,4025,
알서포트,A131370,838962,디지털컨텐츠,154,소프트웨어,G451030,2019_3,37000000,203,77044440595 ,16026725946 ,61017714649 ,6865157679 ,2004916952 ,2850,
알서포트,A131370,838962,디지털컨텐츠,154,소프트웨어,G451030,2019_4,-,-,78555022260 ,16560448650 ,61994573610 ,28486918376 ,8870797405 ,2665,
알서포트,A131370,838962,디지털컨텐츠,154,소프트웨어,G451030,2020_1,12500000,219,58604121537 ,17491033267 ,41113088270 ,7592405413 ,(20272707235),5470,
알서포트,A131370,838962,디지털컨텐츠,154,소프트웨어,G451030,2020_2,25000000,231,74162800023 ,19929711441 ,54233088582 ,18302641673 ,12655389638 ,7870,
알서포트,A131370,838962,디지털컨텐츠,154,소프트웨어,G451030,2020_3,29500000,248,78053944479 ,20090685996 ,57963258483 ,10108044746 ,3694952444 ,15400,
알서포트,A131370,838962,디지털컨텐츠,154,소프트웨어,G451030,2020_4,-,-,75495212030 ,15257971872 ,60237240158 ,46356652396 ,(1239392207),16700,
엔지켐생명과학,A183490,606886,제약,66,제약,G352020,2015_1,-,-,-,-,-,-,-,47250,
엔지켐생명과학,A183490,606886,제약,66,제약,G352020,2015_2,-,-,-,-,-,-,-,75000,
엔지켐생명과학,A183490,606886,제약,66,제약,G352020,2015_3,-,-,-,-,-,-,-,45850,
엔지켐생명과학,A183490,606886,제약,66,제약,G352020,2015_4,-,-,-,-,-,-,-,42500,
엔지켐생명과학,A183490,606886,제약,66,제약,G352020,2016_1,-,-,-,-,-,-,-,61100,
엔지켐생명과학,A183490,606886,제약,66,제약,G352020,2016_2,-,-,-,-,-,-,-,70300,
엔지켐생명과학,A183490,606886,제약,66,제약,G352020,2016_3,-,-,-,-,-,-,-,55400,
엔지켐생명과학,A183490,606886,제약,66,제약,G352020,2016_4,-,-,-,-,-,-,-,41950,
엔지켐생명과학,A183490,606886,제약,66,제약,G352020,2017_1,-,-,-,-,-,-,-,27700,
엔지켐생명과학,A183490,606886,제약,66,제약,G352020,2017_2,-,-,-,-,-,-,-,32150,
엔지켐생명과학,A183490,606886,제약,66,제약,G352020,2017_3,-,-,-,-,-,-,-,41000,
엔지켐생명과학,A183490,606886,제약,66,제약,G352020,2017_4,-,-,-,-,-,-,-,48000,
엔지켐생명과학,A183490,606886,제약,66,제약,G352020,2018_1,15428571.43,87,-,-,-,-,-,93073,
엔지켐생명과학,A183490,606886,제약,66,제약,G352020,2018_2,49857142.86,91,74577419335 ,13021176329 ,61556243006 ,8118093279 ,(2717744647),78562,
엔지켐생명과학,A183490,606886,제약,66,제약,G352020,2018_3,59571428.57,88,71403153892 ,12153614178 ,59249539714 ,7419224208 ,(2267092976),109987,
엔지켐생명과학,A183490,606886,제약,66,제약,G352020,2018_4,-,-,67045474396 ,8228884533 ,58816589863 ,31034039114 ,(14420230902),81242,
엔지켐생명과학,A183490,606886,제약,66,제약,G352020,2019_1,17857142.86,99,69930619992 ,11481873302 ,58448746690 ,8100691067 ,(3340803359),84200,
엔지켐생명과학,A183490,606886,제약,66,제약,G352020,2019_2,32857142.86,99,92306988056 ,11336464993 ,80970523063 ,7473689265 ,(5720379691),55455,
엔지켐생명과학,A183490,606886,제약,66,제약,G352020,2019_3,42714285.71,103,90999524681 ,11208068437 ,79791456244 ,7375594691 ,(2023484841),44965,
엔지켐생명과학,A183490,606886,제약,66,제약,G352020,2019_4,-,-,84991166472 ,10950625229 ,74040541243 ,31468723444 ,(16879076540),57858,
엔지켐생명과학,A183490,606886,제약,66,제약,G352020,2020_1,11750000,103,82174643849 ,12160589036 ,70014054813 ,9556896175 ,(4216857506),54439,
엔지켐생명과학,A183490,606886,제약,66,제약,G352020,2020_2,18625000,104,84152883359 ,17795626290 ,66357257069 ,7900999777 ,(3645692331),90670,
엔지켐생명과학,A183490,606886,제약,66,제약,G352020,2020_3,36000000,103,83622810437 ,22446506606 ,61176303831 ,4408461877 ,(5766539544),107307,
엔지켐생명과학,A183490,606886,제약,66,제약,G352020,2020_4,-,-,123802205798 ,51319665897 ,72482539901 ,25818432585 ,(17506927997),101299,
맘스터치,A220630,1089855,도매,84,"호텔, 레스토랑, 레저",G253010,2015_1,-,-,-,-,-,-,-,-,
맘스터치,A220630,1089855,도매,84,"호텔, 레스토랑, 레저",G253010,2015_2,-,-,-,-,-,-,-,-,
맘스터치,A220630,1089855,도매,84,"호텔, 레스토랑, 레저",G253010,2015_3,-,0,-,-,-,-,-,2514,
맘스터치,A220630,1089855,도매,84,"호텔, 레스토랑, 레저",G253010,2015_4,-,-,-,-,-,-,-,2399,
맘스터치,A220630,1089855,도매,84,"호텔, 레스토랑, 레저",G253010,2016_1,-,0,-,-,-,-,-,0,
맘스터치,A220630,1089855,도매,84,"호텔, 레스토랑, 레저",G253010,2016_2,-,0,-,-,-,-,-,2600,
맘스터치,A220630,1089855,도매,84,"호텔, 레스토랑, 레저",G253010,2016_3,29005166.67,137,70978802156 ,33090937084 ,37887865072 ,51983927061 ,(3480468510),2945,
맘스터치,A220630,1089855,도매,84,"호텔, 레스토랑, 레저",G253010,2016_4,-,-,74872398316 ,31723634254 ,43148764062 ,201928720608 ,8946029773 ,1990,
맘스터치,A220630,1089855,도매,84,"호텔, 레스토랑, 레저",G253010,2017_1,10774166.67,159,74763195689 ,29828508409 ,44934687280 ,51678131080 ,2848167964 ,1650,
맘스터치,A220630,1089855,도매,84,"호텔, 레스토랑, 레저",G253010,2017_2,22378166.67,178,79284805561 ,29181656818 ,50103148743 ,62005211862 ,2503467842 ,2480,
맘스터치,A220630,1089855,도매,84,"호텔, 레스토랑, 레저",G253010,2017_3,28857166.67,176,100366000000 ,44731811343 ,55634408472 ,61825765241 ,4212513086 ,1910,
맘스터치,A220630,1089855,도매,84,"호텔, 레스토랑, 레저",G253010,2017_4,-,-,104782364316 ,47847331647 ,56935032669 ,239567841710 ,11255858293 ,2215,
맘스터치,A220630,1089855,도매,84,"호텔, 레스토랑, 레저",G253010,2018_1,9156333.333,177,107170000000 ,47373764115 ,59795751490 ,63330474713 ,5296508777 ,2140,
맘스터치,A220630,1089855,도매,84,"호텔, 레스토랑, 레저",G253010,2018_2,23857666.67,186,115538000000 ,50326193963 ,65212289781 ,74468128051 ,5444275352 ,3230,
맘스터치,A220630,1089855,도매,84,"호텔, 레스토랑, 레저",G253010,2018_3,32652166.67,199,121096000000 ,51326702834 ,69768807861 ,70130080572 ,3837545982 ,2890,
맘스터치,A220630,1089855,도매,84,"호텔, 레스토랑, 레저",G253010,2018_4,-,-,127372937161 ,54871720675 ,72501216486 ,284496704350 ,16807520735 ,2210,
맘스터치,A220630,1089855,도매,84,"호텔, 레스토랑, 레저",G253010,2019_1,10776000,196,132040000000 ,59871222892 ,72168943169 ,72284860087 ,3756669022 ,2655,
맘스터치,A220630,1089855,도매,84,"호텔, 레스토랑, 레저",G253010,2019_2,22347625,215,134493000000 ,54519042646 ,79973607582 ,82125554353 ,6008743842 ,2485,
맘스터치,A220630,1089855,도매,84,"호텔, 레스토랑, 레저",G253010,2019_3,37268500,216,136327000000 ,53974857858 ,82352547946 ,78644806365 ,4297440488 ,2915,
맘스터치,A220630,1089855,도매,84,"호텔, 레스토랑, 레저",G253010,2019_4,-,-,139939226945 ,58923632849 ,81015594096 ,288853438403 ,12925526340 ,2655,
맘스터치,A220630,1089855,도매,84,"호텔, 레스토랑, 레저",G253010,2020_1,29975125,202,136570000000 ,43669002749 ,92901432908 ,68280432852 ,10962983952 ,2340,
맘스터치,A220630,1089855,도매,84,"호텔, 레스토랑, 레저",G253010,2020_2,39677500,195,138120000000 ,34717535585 ,103402000000 ,71297006690 ,3585879785 ,2605,
맘스터치,A220630,1089855,도매,84,"호텔, 레스토랑, 레저",G253010,2020_3,54557625,187,133338000000 ,34041157933 ,99296691317 ,72804449771 ,6084740011 ,2640,
맘스터치,A220630,1089855,도매,84,"호텔, 레스토랑, 레저",G253010,2020_4,-,-,116774658631 ,38641809575 ,78132849056 ,286043172506 ,23385740135 ,3330,
파인테크닉스,A106240,755739,IT부품,160,핸드셋,G452015,2015_1,9642000,229,-,-,-,-,-,3940,
파인테크닉스,A106240,755739,IT부품,160,핸드셋,G452015,2015_2,18842000,243,-,-,-,-,-,4610,
파인테크닉스,A106240,755739,IT부품,160,핸드셋,G452015,2015_3,29259750,242,-,-,-,-,-,2940,
파인테크닉스,A106240,755739,IT부품,160,핸드셋,G452015,2015_4,-,-,326170675042 ,200349072001 ,125821603041 ,374729719300 ,4671703843 ,2790,
파인테크닉스,A106240,755739,IT부품,160,핸드셋,G452015,2016_1,10412000,333,338367000000 ,210810000000 ,127557000000 ,80328506878 ,1008829868 ,3350,
파인테크닉스,A106240,755739,IT부품,160,핸드셋,G452015,2016_2,20269000,339,349658000000 ,225815000000 ,123843000000 ,103477000000 ,(6054775197),2970,
파인테크닉스,A106240,755739,IT부품,160,핸드셋,G452015,2016_3,31699284,316,247404000000 ,122880000000 ,124524000000 ,52585362144 ,4338720571 ,3105,
파인테크닉스,A106240,755739,IT부품,160,핸드셋,G452015,2016_4,-,-,251202606797 ,120485818147 ,130716788650 ,216325020984 ,963685338 ,3305,
파인테크닉스,A106240,755739,IT부품,160,핸드셋,G452015,2017_1,10000000,270,237192000000 ,111026000000 ,126166000000 ,46420525108 ,1203375226 ,2785,
파인테크닉스,A106240,755739,IT부품,160,핸드셋,G452015,2017_2,18875000,270,240273000000 ,112829000000 ,127444000000 ,51791259194 ,1780121982 ,2715,
파인테크닉스,A106240,755739,IT부품,160,핸드셋,G452015,2017_3,25000000,288,243374000000 ,116279000000 ,127096000000 ,64411059274 ,(819027629),2620,
파인테크닉스,A106240,755739,IT부품,160,핸드셋,G452015,2017_4,-,-,201276199024 ,116434321581 ,84841877443 ,174995498067 ,(42400008827),2600,
파인테크닉스,A106240,755739,IT부품,160,핸드셋,G452015,2018_1,10217000,196,203437000000 ,116550000000 ,86887220212 ,34993797115 ,281401876 ,2580,
파인테크닉스,A106240,755739,IT부품,160,핸드셋,G452015,2018_2,19161888.89,189,202589000000 ,109199000000 ,93390002408 ,30987633392 ,(732011363),2395,
파인테크닉스,A106240,755739,IT부품,160,핸드셋,G452015,2018_3,28548333.33,178,181965000000 ,94778835649 ,87186307234 ,28730801045 ,(4575165047),2135,
파인테크닉스,A106240,755739,IT부품,160,핸드셋,G452015,2018_4,-,-,156426840523 ,85847308468 ,70579532055 ,129688347829 ,(21165094611),1325,
파인테크닉스,A106240,755739,IT부품,160,핸드셋,G452015,2019_1,10125000,155,160140000000 ,86632649859 ,73507659412 ,31106826273 ,1081369896 ,1520,
파인테크닉스,A106240,755739,IT부품,160,핸드셋,G452015,2019_2,16125000,161,158667000000 ,76372292237 ,82294289082 ,24725761914 ,8887702852 ,1680,
파인테크닉스,A106240,755739,IT부품,160,핸드셋,G452015,2019_3,23125000,164,158870000000 ,72543649859 ,86326397129 ,39418282678 ,2225316782 ,1590,
파인테크닉스,A106240,755739,IT부품,160,핸드셋,G452015,2019_4,-,-,141853537288 ,58896752766 ,82956784522 ,134292076156 ,(2154807546),3430,
파인테크닉스,A106240,755739,IT부품,160,핸드셋,G452015,2020_1,9875000,174,136118000000 ,59654207504 ,76463798624 ,33489624966 ,1449358167 ,2340,
파인테크닉스,A106240,755739,IT부품,160,핸드셋,G452015,2020_2,18625000,179,143911000000 ,66028257527 ,77882948847 ,45782870078 ,138235606 ,3675,
파인테크닉스,A106240,755739,IT부품,160,핸드셋,G452015,2020_3,26625000,181,155688000000 ,71212570052 ,84474964360 ,49500507653 ,6307234907 ,4260,
파인테크닉스,A106240,755739,IT부품,160,핸드셋,G452015,2020_4,-,-,138946204821 ,59683002151 ,79263202670 ,169822610005 ,6313679574 ,4070,
CMG제약,A058820,380429,제약,66,제약,G352020,2015_1,9376500,157,-,-,-,-,-,1062,
CMG제약,A058820,380429,제약,66,제약,G352020,2015_2,19035000,158,-,-,-,-,-,1629,
CMG제약,A058820,380429,제약,66,제약,G352020,2015_3,22797000,203,-,-,-,-,-,2426,
CMG제약,A058820,380429,제약,66,제약,G352020,2015_4,-,-,56532820709 ,9725932819 ,46806887890 ,27041894373 ,(3650090823),1728,
CMG제약,A058820,380429,제약,66,제약,G352020,2016_1,9745000,171,57347236780 ,10279924210 ,47067312570 ,7542133068 ,203606906 ,2918,
CMG제약,A058820,380429,제약,66,제약,G352020,2016_2,20597500,188,57495301018 ,9267711271 ,48227589747 ,8292918159 ,345584200 ,5134,
CMG제약,A058820,380429,제약,66,제약,G352020,2016_3,33168000,162,57949396000 ,9174115736 ,48775280264 ,8278442006 ,560704697 ,3871,
CMG제약,A058820,380429,제약,66,제약,G352020,2016_4,-,-,110979866978 ,9872231498 ,101107635480 ,32969825023 ,1727895085 ,2727,
CMG제약,A058820,380429,제약,66,제약,G352020,2017_1,10346000,182,111534000000 ,9975278412 ,101559000000 ,9362105981 ,451257626 ,3285,
CMG제약,A058820,380429,제약,66,제약,G352020,2017_2,20379000,186,112904000000 ,9958601819 ,102946000000 ,10274505579 ,1185561608 ,3166,
CMG제약,A058820,380429,제약,66,제약,G352020,2017_3,30842000,192,115589000000 ,11753274644 ,103836000000 ,11165928962 ,899435781 ,3199,
CMG제약,A058820,380429,제약,66,제약,G352020,2017_4,-,-,112758554952 ,11624133943 ,101134421009 ,41535587785 ,(186914233),5864,
CMG제약,A058820,380429,제약,66,제약,G352020,2018_1,11164000,211,111123000000 ,12237603113 ,98884899166 ,11551532324 ,962070087 ,6522,
CMG제약,A058820,380429,제약,66,제약,G352020,2018_2,21497000,220,112981000000 ,12687859527 ,100293000000 ,12536792401 ,1429295959 ,4405,
CMG제약,A058820,380429,제약,66,제약,G352020,2018_3,32902500,222,112369000000 ,12398611106 ,99970144531 ,12342741160 ,(382082100),5521,
CMG제약,A058820,380429,제약,66,제약,G352020,2018_4,-,-,114379879547 ,10398033473 ,103981846074 ,49864782072 ,6065025685 ,4057,
CMG제약,A058820,380429,제약,66,제약,G352020,2019_1,11438500,230,117047000000 ,12496609931 ,104551000000 ,13126496815 ,526763298 ,4338,
CMG제약,A058820,380429,제약,66,제약,G352020,2019_2,23131000,235,120237000000 ,14555647225 ,105681000000 ,14436862029 ,1138613752 ,3220,
CMG제약,A058820,380429,제약,66,제약,G352020,2019_3,34672500,246,193088000000 ,13237387629 ,179851000000 ,15036046218 ,1039698969 ,2805,
CMG제약,A058820,380429,제약,66,제약,G352020,2019_4,-,-,192243166184 ,12084883053 ,180158283131 ,58622680863 ,3051176651 ,4050,
CMG제약,A058820,380429,제약,66,제약,G352020,2020_1,12405500,248,196137000000 ,14524505737 ,181612000000 ,14547705662 ,1219380463 ,3730,
CMG제약,A058820,380429,제약,66,제약,G352020,2020_2,23886500,248,-,-,-,-,-,4000,
CMG제약,A058820,380429,제약,66,제약,G352020,2020_3,35677000,247,-,-,-,-,-,4420,
CMG제약,A058820,380429,제약,66,제약,G352020,2020_4,-,-,-,-,-,-,-,6280,
에이스침대,A003800,140052,기타 제조,77,가구,G201035,2015_1,8319500,555,-,-,-,-,-,23780,
에이스침대,A003800,140052,기타 제조,77,가구,G201035,2015_2,16352000,557,-,-,-,-,-,30160,
에이스침대,A003800,140052,기타 제조,77,가구,G201035,2015_3,25000500,569,-,-,-,-,-,31600,
에이스침대,A003800,140052,기타 제조,77,가구,G201035,2015_4,-,-,382261937126 ,32372524998 ,349889412128 ,192732967914 ,30454019870 ,28600,
에이스침대,A003800,140052,기타 제조,77,가구,G201035,2016_1,8871000,579,392744000000 ,41773609977 ,350971000000 ,49985141696 ,6989886923 ,29579,
에이스침대,A003800,140052,기타 제조,77,가구,G201035,2016_2,17198000,578,389314000000 ,30022835275 ,359291000000 ,49440597344 ,7969884820 ,30340,
에이스침대,A003800,140052,기타 제조,77,가구,G201035,2016_3,26192000,577,396225000000 ,32002757489 ,364222000000 ,48362156118 ,5648240451 ,30200,
에이스침대,A003800,140052,기타 제조,77,가구,G201035,2016_4,-,-,404681609993 ,33696319912 ,370985290081 ,203651325111 ,30275266915 ,31200,
에이스침대,A003800,140052,기타 제조,77,가구,G201035,2017_1,8561000,599,416129000000 ,44962232647 ,371167000000 ,51959920483 ,6358405509 ,33820,
에이스침대,A003800,140052,기타 제조,77,가구,G201035,2017_2,17244500,587,407785000000 ,31513640309 ,376272000000 ,48041360072 ,3674730608 ,35040,
에이스침대,A003800,140052,기타 제조,77,가구,G201035,2017_3,26795000,583,421133000000 ,35260269666 ,385872000000 ,55074640418 ,9794697521 ,34460,
에이스침대,A003800,140052,기타 제조,77,가구,G201035,2017_4,-,-,425894165885 ,33207880758 ,392686285127 ,206082705769 ,26429035047 ,39240,
에이스침대,A003800,140052,기타 제조,77,가구,G201035,2018_1,9749500,584,-,-,-,-,-,41600,
에이스침대,A003800,140052,기타 제조,77,가구,G201035,2018_2,21569000,589,-,-,-,-,-,34520,
에이스침대,A003800,140052,기타 제조,77,가구,G201035,2018_3,28656500,595,-,-,-,-,-,30780,
에이스침대,A003800,140052,기타 제조,77,가구,G201035,2018_4,-,-,-,-,-,-,-,23150,
에이스침대,A003800,140052,기타 제조,77,가구,G201035,2019_1,9773000,609,-,-,-,-,-,27250,
에이스침대,A003800,140052,기타 제조,77,가구,G201035,2019_2,20614500,611,-,-,-,-,-,32150,
에이스침대,A003800,140052,기타 제조,77,가구,G201035,2019_3,30972500,606,-,-,-,-,-,34350,
에이스침대,A003800,140052,기타 제조,77,가구,G201035,2019_4,-,-,-,-,-,-,-,36150,
에이스침대,A003800,140052,기타 제조,77,가구,G201035,2020_1,10344000,611,531392000000 ,65384119305 ,466008000000 ,66568821383 ,5786394556 ,36550,
에이스침대,A003800,140052,기타 제조,77,가구,G201035,2020_2,20700500,605,535850000000 ,53237888675 ,482612000000 ,73146103272 ,16403472620 ,47250,
에이스침대,A003800,140052,기타 제조,77,가구,G201035,2020_3,30884000,607,549138000000 ,57632435864 ,491506000000 ,74440403563 ,8790964176 ,43000,
에이스침대,A003800,140052,기타 제조,77,가구,G201035,2020_4,-,-,575946069599 ,69009748257 ,506936321342 ,289498514557 ,49327066761 ,39100,
KG이니시스,A035600,264547,소프트웨어,155,IT서비스,G451020,2015_1,3436297,222,-,-,-,-,-,23250,
KG이니시스,A035600,264547,소프트웨어,155,IT서비스,G451020,2015_2,3000000,206,-,-,-,-,-,22350,
KG이니시스,A035600,264547,소프트웨어,155,IT서비스,G451020,2015_3,32000000,202,-,-,-,-,-,19900,
KG이니시스,A035600,264547,소프트웨어,155,IT서비스,G451020,2015_4,-,-,611193636556 ,386146370576 ,225047265980 ,696865681514 ,3364111491 ,15250,
KG이니시스,A035600,264547,소프트웨어,155,IT서비스,G451020,2016_1,12000000,220,600235000000 ,375722000000 ,224513000000 ,160188000000 ,4574759804 ,12700,
KG이니시스,A035600,264547,소프트웨어,155,IT서비스,G451020,2016_2,18000000,207,634228000000 ,383055000000 ,251174000000 ,161751000000 ,6572804302 ,13850,
KG이니시스,A035600,264547,소프트웨어,155,IT서비스,G451020,2016_3,28000000,208,703475000000 ,438887000000 ,264589000000 ,171498000000 ,7655860516 ,13250,
KG이니시스,A035600,264547,소프트웨어,155,IT서비스,G451020,2016_4,-,-,735955029670 ,478506179675 ,257448849995 ,701048399482 ,13578014761 ,12200,
KG이니시스,A035600,264547,소프트웨어,155,IT서비스,G451020,2017_1,10000000,221,755823000000 ,469781000000 ,286042000000 ,214849000000 ,11680831593 ,11400,
KG이니시스,A035600,264547,소프트웨어,155,IT서비스,G451020,2017_2,21500000,203,881262000000 ,580984000000 ,300277000000 ,243265000000 ,1831997381 ,12000,
KG이니시스,A035600,264547,소프트웨어,155,IT서비스,G451020,2017_3,29500000,207,890480000000 ,589154000000 ,301327000000 ,296278000000 ,1535729026 ,11350,
KG이니시스,A035600,264547,소프트웨어,155,IT서비스,G451020,2017_4,-,-,926244871309 ,616540246295 ,309704625014 ,758453344356 ,3026893023 ,0,
KG이니시스,A035600,264547,소프트웨어,155,IT서비스,G451020,2018_1,9000000,192,908890000000 ,592525000000 ,316365000000 ,233749000000 ,14738682966 ,21200,
KG이니시스,A035600,264547,소프트웨어,155,IT서비스,G451020,2018_2,19000000,198,900132000000 ,569967000000 ,330165000000 ,238824000000 ,16481452853 ,21700,
KG이니시스,A035600,264547,소프트웨어,155,IT서비스,G451020,2018_3,25500000,212,922877000000 ,576817000000 ,346060000000 ,232220000000 ,15125280054 ,18400,
KG이니시스,A035600,264547,소프트웨어,155,IT서비스,G451020,2018_4,-,-,932316574167 ,593991340396 ,338325233771 ,924624291411 ,39874883802 ,15700,
KG이니시스,A035600,264547,소프트웨어,155,IT서비스,G451020,2019_1,11000000,212,1041520000000 ,697665000000 ,343853000000 ,228107000000 ,16514148304 ,13200,
KG이니시스,A035600,264547,소프트웨어,155,IT서비스,G451020,2019_2,23000000,215,1037410000000 ,680756000000 ,356650000000 ,228309000000 ,18143423989 ,15250,
KG이니시스,A035600,264547,소프트웨어,155,IT서비스,G451020,2019_3,34000000,213,1178860000000 ,804956000000 ,373905000000 ,243876000000 ,21573639433 ,15500,
KG이니시스,A035600,264547,소프트웨어,155,IT서비스,G451020,2019_4,-,-,1278010860104 ,897284369018 ,380726491086 ,956102653732 ,60026123572 ,16950,
KG이니시스,A035600,264547,소프트웨어,155,IT서비스,G451020,2020_1,13000000,217,1195310000000 ,819826000000 ,375484000000 ,-,-,17250,
KG이니시스,A035600,264547,소프트웨어,155,IT서비스,G451020,2020_2,23000000,213,1192030000000 ,774828000000 ,417207000000 ,190350000000 ,13179045602 ,22850,
KG이니시스,A035600,264547,소프트웨어,155,IT서비스,G451020,2020_3,33000000,213,1086580000000 ,670066000000 ,416511000000 ,197917000000 ,15269038462 ,20400,
KG이니시스,A035600,264547,소프트웨어,155,IT서비스,G451020,2020_4,-,-,1400502734602 ,948344646338 ,452158088264 ,810154514318 ,52980203486 ,20100,
이베스트투자증권,A078020,330424,금융서비스,94,증권,G402010,2015_1,21333333.33,449,-,-,-,-,-,10250,
이베스트투자증권,A078020,330424,금융서비스,94,증권,G402010,2015_2,36500000,464,-,-,-,-,-,12450,
이베스트투자증권,A078020,330424,금융서비스,94,증권,G402010,2015_3,53166666.67,464,-,-,-,-,-,10050,
이베스트투자증권,A078020,330424,금융서비스,94,증권,G402010,2015_4,-,-,-,-,-,-,-,10250,
이베스트투자증권,A078020,330424,금융서비스,94,증권,G402010,2016_1,28166666.67,465,-,-,-,-,-,9070,
이베스트투자증권,A078020,330424,금융서비스,94,증권,G402010,2016_2,43666666.67,457,-,-,-,-,-,9350,
이베스트투자증권,A078020,330424,금융서비스,94,증권,G402010,2016_3,60333333.33,451,-,-,-,-,-,9960,
이베스트투자증권,A078020,330424,금융서비스,94,증권,G402010,2016_4,-,-,-,-,-,-,-,10700,
이베스트투자증권,A078020,330424,금융서비스,94,증권,G402010,2017_1,30833333.33,449,-,-,-,-,-,11150,
이베스트투자증권,A078020,330424,금융서비스,94,증권,G402010,2017_2,38666666.67,439,-,-,-,-,-,11350,
이베스트투자증권,A078020,330424,금융서비스,94,증권,G402010,2017_3,56166666.67,429,-,-,-,-,-,10600,
이베스트투자증권,A078020,330424,금융서비스,94,증권,G402010,2017_4,-,-,-,-,-,-,-,11000,
이베스트투자증권,A078020,330424,금융서비스,94,증권,G402010,2018_1,25833333.33,433,-,-,-,-,-,10900,
이베스트투자증권,A078020,330424,금융서비스,94,증권,G402010,2018_2,41833333.33,445,-,-,-,-,-,11100,
이베스트투자증권,A078020,330424,금융서비스,94,증권,G402010,2018_3,60666666.67,447,-,-,-,-,-,9750,
이베스트투자증권,A078020,330424,금융서비스,94,증권,G402010,2018_4,-,-,-,-,-,-,-,9230,
이베스트투자증권,A078020,330424,금융서비스,94,증권,G402010,2019_1,31500000,470,-,-,-,-,-,8050,
이베스트투자증권,A078020,330424,금융서비스,94,증권,G402010,2019_2,43000000,479,-,-,-,-,-,5740,
이베스트투자증권,A078020,330424,금융서비스,94,증권,G402010,2019_3,61666666.67,495,-,-,-,-,-,5410,
이베스트투자증권,A078020,330424,금융서비스,94,증권,G402010,2019_4,-,-,-,-,-,-,-,6150,
이베스트투자증권,A078020,330424,금융서비스,94,증권,G402010,2020_1,43166666.67,507,-,-,-,-,-,3785,
이베스트투자증권,A078020,330424,금융서비스,94,증권,G402010,2020_2,57666666.67,543,-,-,-,-,-,4525,
이베스트투자증권,A078020,330424,금융서비스,94,증권,G402010,2020_3,82833333.33,540,-,-,-,-,-,5930,
이베스트투자증권,A078020,330424,금융서비스,94,증권,G402010,2020_4,-,-,-,-,-,-,-,7260,
와이아이케이,A232140,1109539,반도체,159,반도체와 반도체 장비,G453010,2015_1,-,-,-,-,-,-,-,-,
와이아이케이,A232140,1109539,반도체,159,반도체와 반도체 장비,G453010,2015_2,-,-,-,-,-,-,-,-,
와이아이케이,A232140,1109539,반도체,159,반도체와 반도체 장비,G453010,2015_3,-,-,-,-,-,-,-,-,
와이아이케이,A232140,1109539,반도체,159,반도체와 반도체 장비,G453010,2015_4,-,-,-,-,-,-,-,2099,
와이아이케이,A232140,1109539,반도체,159,반도체와 반도체 장비,G453010,2016_1,-,1,-,-,-,-,-,2052,
와이아이케이,A232140,1109539,반도체,159,반도체와 반도체 장비,G453010,2016_2,-,1,-,-,-,-,-,2067,
와이아이케이,A232140,1109539,반도체,159,반도체와 반도체 장비,G453010,2016_3,-,1,-,-,-,-,-,0,
와이아이케이,A232140,1109539,반도체,159,반도체와 반도체 장비,G453010,2016_4,-,-,-,-,-,-,-,2310,
와이아이케이,A232140,1109539,반도체,159,반도체와 반도체 장비,G453010,2017_1,11500000,104,132091000000 ,68088101359 ,64002853150 ,32769657113 ,2074061537 ,2995,
와이아이케이,A232140,1109539,반도체,159,반도체와 반도체 장비,G453010,2017_2,18000000,110,124697000000 ,51258667264 ,73437971500 ,54430624327 ,8456907785 ,3455,
와이아이케이,A232140,1109539,반도체,159,반도체와 반도체 장비,G453010,2017_3,34000000,115,114280000000 ,39508668533 ,74771444318 ,31100451726 ,1386943535 ,3130,
와이아이케이,A232140,1109539,반도체,159,반도체와 반도체 장비,G453010,2017_4,-,-,133015565350 ,52040591503 ,80974973847 ,150491663687 ,14392571999 ,7890,
와이아이케이,A232140,1109539,반도체,159,반도체와 반도체 장비,G453010,2018_1,15000000,120,202303000000 ,107500000000 ,94803168359 ,62437348924 ,9435576623 ,5500,
와이아이케이,A232140,1109539,반도체,159,반도체와 반도체 장비,G453010,2018_2,25500000,125,197953000000 ,91620869439 ,106332000000 ,85146673633 ,14801721256 ,4035,
와이아이케이,A232140,1109539,반도체,159,반도체와 반도체 장비,G453010,2018_3,40000000,131,183437000000 ,70327667574 ,113109000000 ,53765317964 ,7523936884 ,3905,
와이아이케이,A232140,1109539,반도체,159,반도체와 반도체 장비,G453010,2018_4,-,-,192090569678 ,72548524939 ,119542044739 ,243159537348 ,28095279035 ,2795,
와이아이케이,A232140,1109539,반도체,159,반도체와 반도체 장비,G453010,2019_1,12000000,131,195991000000 ,79166552224 ,116825000000 ,13026055281 ,(3079075736),3430,
와이아이케이,A232140,1109539,반도체,159,반도체와 반도체 장비,G453010,2019_2,24500000,128,195099000000 ,81045090172 ,114053000000 ,8370100637 ,(2236635973),2690,
와이아이케이,A232140,1109539,반도체,159,반도체와 반도체 장비,G453010,2019_3,37000000,130,189533000000 ,80107586370 ,109425000000 ,8294103183 ,(4146654324),2595,
