종목,심볼번호,고유번호,종목번호,업종,업종코드,WICS,WICS코드,2015_1_avg_salary,2015_2_avg_salary,2015_3_avg_salary,2016_1_avg_salary,2016_2_avg_salary,2016_3_avg_salary,2017_1_avg_salary,2017_2_avg_salary,2017_3_avg_salary,2018_1_avg_salary,2018_2_avg_salary,2018_3_avg_salary,2019_1_avg_salary,2019_2_avg_salary,2019_3_avg_salary,2020_1_avg_salary,2020_2_avg_salary,2020_3_avg_salary,2015_1_employee_num,2015_2_employee_num,2015_3_employee_num,2016_1_employee_num,2016_2_employee_num,2016_3_employee_num,2017_1_employee_num,2017_2_employee_num,2017_3_employee_num,2018_1_employee_num,2018_2_employee_num,2018_3_employee_num,2019_1_employee_num,2019_2_employee_num,2019_3_employee_num,2020_1_employee_num,2020_2_employee_num,2020_3_employee_num,2015_1_자산총계,2015_2_자산총계,2015_3_자산총계,2016_1_자산총계,2016_2_자산총계,2016_3_자산총계,2017_1_자산총계,2017_2_자산총계,2017_3_자산총계,2018_1_자산총계,2018_2_자산총계,2018_3_자산총계,2019_1_자산총계,2019_2_자산총계,2019_3_자산총계,2020_1_자산총계,2020_2_자산총계,2020_3_자산총계,2015_1_부채총계,2015_2_부채총계,2015_3_부채총계,2016_1_부채총계,2016_2_부채총계,2016_3_부채총계,2017_1_부채총계,2017_2_부채총계,2017_3_부채총계,2018_1_부채총계,2018_2_부채총계,2018_3_부채총계,2019_1_부채총계,2019_2_부채총계,2019_3_부채총계,2020_1_부채총계,2020_2_부채총계,2020_3_부채총계,2015_1_자본총계,2015_2_자본총계,2015_3_자본총계,2016_1_자본총계,2016_2_자본총계,2016_3_자본총계,2017_1_자본총계,2017_2_자본총계,2017_3_자본총계,2018_1_자본총계,2018_2_자본총계,2018_3_자본총계,2019_1_자본총계,2019_2_자본총계,2019_3_자본총계,2020_1_자본총계,2020_2_자본총계,2020_3_자본총계,2015_1_매출액,2015_2_매출액,2015_3_매출액,2016_1_매출액,2016_2_매출액,2016_3_매출액,2017_1_매출액,2017_2_매출액,2017_3_매출액,2018_1_매출액,2018_2_매출액,2018_3_매출액,2019_1_매출액,2019_2_매출액,2019_3_매출액,2020_1_매출액,2020_2_매출액,2020_3_매출액,2015_1_당기순이익,2015_2_당기순이익,2015_3_당기순이익,2016_1_당기순이익,2016_2_당기순이익,2016_3_당기순이익,2017_1_당기순이익,2017_2_당기순이익,2017_3_당기순이익,2018_1_당기순이익,2018_2_당기순이익,2018_3_당기순이익,2019_1_당기순이익,2019_2_당기순이익,2019_3_당기순이익,2020_1_당기순이익,2020_2_당기순이익,2020_3_당기순이익,2015_4_자산총계,2016_4_자산총계,2017_4_자산총계,2018_4_자산총계,2019_4_자산총계,2020_4_자산총계,2015_4_부채총계,2016_4_부채총계,2017_4_부채총계,2018_4_부채총계,2019_4_부채총계,2020_4_부채총계,2015_4_자본총계,2016_4_자본총계,2017_4_자본총계,2018_4_자본총계,2019_4_자본총계,2020_4_자본총계,2015_4_매출액,2016_4_매출액,2017_4_매출액,2018_4_매출액,2019_4_매출액,2020_4_매출액,2015_4_당기순이익,2016_4_당기순이익,2017_4_당기순이익,2018_4_당기순이익,2019_4_당기순이익,2020_4_당기순이익,2015_1_시가,2015_2_시가,2015_3_시가,2015_4_시가,2016_1_시가,2016_2_시가,2016_3_시가,2016_4_시가,2017_1_시가,2017_2_시가,2017_3_시가,2017_4_시가,2018_1_시가,2018_2_시가,2018_3_시가,2018_4_시가,2019_1_시가,2019_2_시가,2019_3_시가,2019_4_시가,2020_1_시가,2020_2_시가,2020_3_시가,2020_4_시가
스튜디오드래곤,A253450,1168684,KR7253450001,오락·문화,106,방송과엔터테인먼트,G502020,-,-,-,-,-,-,-,-,-,23209500,46552500,66246000,27720000,48148500,79403500,24759500,46761000,72577500,-,-,-,-,-,-,-,-,-,80,83,100,107,114,123,130,129,136,-,-,-,-,-,-,-,-,-,4.5634E+11,4.75981E+11,4.91159E+11,5.14054E+11,5.67799E+11,5.85433E+11,6.0493E+11,6.35038E+11,6.37053E+11,-,-,-,-,-,-,-,-,-,79851639558,90500266004,90970803908,1.03557E+11,1.49966E+11,1.54872E+11,1.67563E+11,1.8457E+11,1.75461E+11,-,-,-,-,-,-,-,-,-,3.76489E+11,3.85481E+11,4.00188E+11,4.10497E+11,4.17833E+11,4.30561E+11,4.37368E+11,4.50468E+11,4.61592E+11,-,-,-,-,-,-,-,-,-,79873811564,74288880547,1.23724E+11,1.11828E+11,1.28244E+11,1.3115E+11,1.20301E+11,1.61444E+11,1.06272E+11,-,-,-,-,-,-,-,-,-,7860379387,8885705113,17342088251,9211346738,7335893113,11526651772,8540227309,13360576086,10608895045,-,-,459453883583,512374587654,581557107129,757299504134,-,-,91010398750,111089075582,153306914808,147952225200,-,-,368443484833,401285512072,428250192321,609347278934,-,-,286788567809,379606273010,468660678163,525729451263,-,-,23846968479,35833521799,26424613466,29619306416,-,-,-,-,-,-,-,-,-,-,-,59700,95500,115800,115500,91800,89400,68100,69200,78300,76700,80100,84200,85400
아프리카TV,A067160,399694,KR7067160002,소프트웨어,155,양방향미디어와서비스,G502050,10328000,20500000,26500000,11000000,20000000,37000000,10500000,20000000,28000000,12000000,21000000,31500000,12500000,22500000,32500000,13000000,24500000,34500000,280,291,322,412,443,437,453,478,472,485,500,430,485,490,507,559,562,576,-,-,-,71647762209,76953137880,82177683623,88530482499,88602606663,95294923111,1.10912E+11,1.14015E+11,1.36242E+11,1.71946E+11,1.93873E+11,2.15114E+11,2.29669E+11,2.4564E+11,2.58282E+11,-,-,-,22798809705,22371898587,23320382031,32099139320,28552788126,30105038266,39035013860,37348084014,47880275129,76236556601,87147945975,98698651711,1.11029E+11,1.18726E+11,1.21115E+11,-,-,-,48848952504,54581239293,58857301592,56431343179,60049818537,65189884845,71877235178,76666727640,88362002042,95709660907,1.06725E+11,1.16415E+11,1.1864E+11,1.26915E+11,1.37168E+11,-,-,-,18335632663,19823884383,20279646758,21484485431,22547320863,24760493878,27933658939,28952896909,32433034544,38101479541,41596353369,44814885279,41521115330,45271727900,50225704623,-,-,-,3078047174,3153833148,2537130825,3612834987,3335629210,3807773738,5741470178,4614913083,6611808755,7783330047,10114211602,9072522985,5388280421,10238715162,10966415331,68044829047,83426396974,103442156418,157544019482,228549555437,292037611328,19965730226,26121591428,33334044109,64650995009,106760702207,144478287914,48079098821,57304805546,70108112309,92893024473,121788853230,147559323414,62867913447,79830291786,94552464738,126627785921,167868521676,196566477876,4144642931,10048384460,14659197066,21334754344,34160385821,36260333991,25100,38800,31000,25300,22250,29600,28100,23350,20950,23950,20200,19100,28750,47200,35950,40200,54700,61800,65000,69800,54000,64400,58200,58800
동화기업,A025900,570633,KR7025900002,종이·목재,62,건축자재,G201025,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,27310,32538,32004,21692,30688,24750,23861,22403,22545,24465,25176,22652,24607,21229,21443,23078,18550,17650,20200,16200,13000,34500,40750,45100
솔브레인,A357780,1489648,KR7357780006,화학,65,반도체와 반도체 장비,G453010,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11047302,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1214,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.79923E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.96672E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.83251E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.30511E+11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38088434620,-,-,-,-,-,717745270916,-,-,-,-,-,209294556800,-,-,-,-,-,508450714116,-,-,-,-,-,470067532131,-,-,-,-,-,64882603625,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,216600,255300
에스티팜,A237690,871833,KR7237690003,제약,66,제약,G352020,-,-,-,-,26000000,39500000,13500000,22000000,36000000,11500000,22500000,31500000,12500000,27142857.14,35714285.71,13714285.71,26571428.57,39357142.86,-,-,-,-,928,980,942,946,938,884,862,886,452,916,918,974,958,994,-,-,-,-,3.80866E+11,3.44865E+11,3.88796E+11,3.73807E+11,3.78935E+11,3.7636E+11,3.66165E+11,3.53613E+11,3.41274E+11,3.2967E+11,3.30549E+11,3.40382E+11,3.41641E+11,3.3865E+11,-,-,-,-,95119156886,42918885352,71747284536,39576145105,36728514318,33755004959,18608940493,12736284865,24255478495,15635527458,16938565835,39772306772,39053024851,43256216453,-,-,-,-,2.85747E+11,3.01947E+11,3.17049E+11,3.34231E+11,3.42206E+11,3.42605E+11,3.47556E+11,3.40877E+11,3.17018E+11,3.14034E+11,3.1361E+11,3.0061E+11,3.02588E+11,2.95394E+11,-,-,-,-,69770513724,53977380770,47820813822,56732387012,43363670823,28320339204,35812902673,13381778047,15688649030,18126378309,20045796004,20167451472,33776127966,22384767848,-,-,-,-,23722188004,16288561802,13445162433,15916749999,7887459840,794715150,4946698552,-6665987728,-5267809079,-3050745728,-974686449,-4424211563,2525352860,-7334275465,-,367778548247,381504269098,345505351667,341080334763,445570131485,-,54533871586,30421483801,13936378548,37400526840,148816928335,-,313244676661,351082785297,331568973119,303679807923,296753203150,-,200361532900,202800435362,97738455805,93256824542,124108663975,-,61425867572,44996926435,-9267935047,-18528696163,-13154954630,-,-,-,-,-,44450,57500,45500,39950,42750,33000,31550,44500,36500,29700,19750,21750,17300,17300,26100,31700,43000,73200,108500
컴투스,A078340,476498,KR7078340007,디지털컨텐츠,154,게임엔터테인먼트,G502040,13433000,31001000,44846500,12626000,22505000,35418500,12464500,25614000,40389500,14065000,28089500,42088500,14035500,27637500,41680000,14325000,28258500,43269000,578,603,640,717,737,679,713,737,743,824,855,852,904,938,931,992,1023,1034,-,-,-,6.29425E+11,6.69642E+11,6.99176E+11,7.1789E+11,7.59575E+11,8.03506E+11,8.63372E+11,8.86362E+11,9.11238E+11,9.48004E+11,9.51019E+11,9.81475E+11,1.01269E+12,1.04032E+12,1.06652E+12,-,-,-,75976011156,76407400654,75183537599,64261421498,67208826901,71731864022,82213144636,68903780422,65557224128,94725764294,67184870600,66905114459,78315816959,84578858192,91675707715,-,-,-,5.53449E+11,5.93234E+11,6.23993E+11,6.53629E+11,6.92367E+11,7.31774E+11,7.81159E+11,8.17458E+11,8.45681E+11,8.53279E+11,8.83834E+11,9.1457E+11,9.34371E+11,9.55736E+11,9.74842E+11,-,-,-,1.35136E+11,1.26603E+11,1.18135E+11,1.20259E+11,1.29403E+11,1.25736E+11,1.14013E+11,1.24106E+11,1.19833E+11,1.07693E+11,1.2417E+11,1.16163E+11,98302512201,1.47514E+11,1.28239E+11,-,-,-,46437491557,37959932899,30941266324,36692620545,37515297224,39845141865,36496311400,35189260852,29770032586,30454154499,39693790169,30657945671,29388962579,30082582827,18536658469,582147905308,711986084245,838310851513,909300696179,1004978011306,1049132498425,73141779493,77003278942,77379483184,64804161071,79534537081,72024414178,509006125815,634982805303,760931368329,844496535108,925443474225,977108084247,433532037867,513049917922,507987250927,481754716811,469293086352,508988651181,125815627149,151767134894,142375413542,129687281094,109600865056,76429518348,170680,114252,113400,111800,122500,128000,99500,88500,118300,117200,124600,130900,185800,170500,147300,122600,104800,101400,93500,104400,83300,116900,115900,153700
원익IPS,A240810,1135941,KR7240810002,반도체,159,반도체와 반도체 장비,G453010,-,-,-,-,11506000,24816500,13523000,26095500,38559000,12476500,24403000,34860000,10738000,23958500,36790500,12804500,25364000,38328500,-,-,-,-,533,529,593,599,650,732,791,858,1280,1354,1351,1480,1507,1497,-,-,-,-,2.50068E+11,2.60166E+11,3.16305E+11,3.87692E+11,3.99903E+11,5.44401E+11,5.65802E+11,5.10046E+11,8.24051E+11,7.40597E+11,7.74511E+11,1.10049E+12,1.23863E+12,1.04816E+12,-,-,-,-,52079943868,53395611146,73282820766,1.07776E+11,98045647239,2.55234E+11,2.26956E+11,1.34534E+11,2.9811E+11,1.90013E+11,2.2228E+11,5.21225E+11,6.24102E+11,3.46016E+11,-,-,-,-,1.97988E+11,2.06771E+11,2.43022E+11,2.79916E+11,3.01858E+11,2.89167E+11,3.38846E+11,3.75513E+11,5.25941E+11,5.50584E+11,5.52232E+11,5.79268E+11,6.1453E+11,7.02147E+11,-,-,-,-,52545687185,95621946273,1.37462E+11,2.05253E+11,1.98221E+11,1.37662E+11,2.10581E+11,1.96255E+11,1.31051E+11,2.00184E+11,1.1809E+11,1.81957E+11,3.03308E+11,4.35E+11,-,-,-,-,2827579984,8823884030,24880832776,36734461222,21663346268,24592957594,31560774797,37010101791,4931094961,24868950773,1488739430,13766033845,35423190862,87272117764,-,280653651530,409618120681,512346016162,899161666256,1099641462981,-,61731889683,96149729181,143129539013,332607530256,436613617233,-,218921761847,313468391500,369216477149,566554136000,663027845748,-,244089917754,630860973364,649312684893,669241556900,1090924689101,-,22519378074,95364580825,86860388555,42862674126,97818821139,-,-,-,-,-,23000,24550,24850,25200,29500,34400,34350,33150,28200,22350,19700,23500,24150,28200,35250,25600,35450,33100,43950
대주전자재료,A078600,177816,KR7078600004,IT부품,160,전자장비와 기기,G452030,9800000,18000000,28.2,9600000,19400000,29600000,9666666.667,18333333.33,29166666.67,11000000,20333333.33,31333333.33,12000000,23166666.67,35333333.33,13333333.33,24666666.67,39833333.33,134,151,145,162,152,152,180,192,0,195,203,214,237,241,235,251,250,239,-,-,-,1.38304E+11,1.37058E+11,1.34941E+11,1.36514E+11,1.44741E+11,1.47683E+11,1.3837E+11,1.39979E+11,1.53321E+11,1.76773E+11,1.77291E+11,1.86163E+11,1.95638E+11,2.00928E+11,2.05284E+11,-,-,-,83523138158,83641581620,81936874576,78927538290,82926100691,85518366801,83251747394,84520235494,79152206375,92490575937,94388807473,1.03215E+11,1.1105E+11,1.15412E+11,1.17178E+11,-,-,-,54781098552,53415935379,53003978008,57586906661,61814858534,62164947728,55118439507,55458435174,74168891730,84282241173,82902217332,82947778375,84587866905,85516168317,88105737518,-,-,-,15822345226,17221230956,16553546405,20768748193,24144900535,25107734305,25976235895,25565285801,24714908077,25742675313,26572734935,31357084815,37830648963,37727091595,39689716584,-,-,-,115825830,-125974713,373799657,210654233,363421362,93096633,29663698,293937191,-292070835,114848900,-384671576,9259682,1737472917,1198662495,2368339259,134905044854,141234468637,133860274911,173395377410,191226386788,206009387091,81873720511,82763178179,79398696853,89812840256,109060209500,118766378477,53031324343,58471290458,54461578058,83582537154,82166177288,87243008614,57523292056,67911463916,93390771002,102935678142,116384306423,154543468825,-4878627380,705712006,-7917178678,471117138,-700955198,5251008932,5580,4475,4355,4153,4161,3951,3830,3720,4500,6500,9050,14450,17650,23800,26500,14000,18200,16700,16950,15950,12250,34700,44100,46900
동진쎄미켐,A005290,118804,KR7005290002,반도체,159,반도체와 반도체 장비,G453010,3856000,3895500,3997000,4088226000,4205000,4306500,4162500,4321000,4359500,4682000,4538500,4442000,13119500,26942500,40570500,13885000,27526000,42523500,1000,1003,1002,1022,1022,1025,1043,1032,1009,1037,1068,1110,1192,1178,1188,1156,1172,1163,-,-,-,6.53815E+11,6.53173E+11,6.39565E+11,6.59436E+11,6.64411E+11,6.81826E+11,6.93758E+11,7.20593E+11,7.29355E+11,7.96836E+11,7.94818E+11,8.25663E+11,9.06984E+11,9.5256E+11,9.45573E+11,-,-,-,4.76895E+11,4.7061E+11,4.5842E+11,4.52634E+11,4.40824E+11,4.41298E+11,4.13842E+11,4.30077E+11,4.34026E+11,4.73974E+11,4.56416E+11,4.6838E+11,5.17511E+11,5.37031E+11,5.0466E+11,-,-,-,1.7692E+11,1.82563E+11,1.81146E+11,2.06802E+11,2.23587E+11,2.40528E+11,2.79917E+11,2.90516E+11,2.95329E+11,3.22862E+11,3.38403E+11,3.57283E+11,3.89473E+11,4.15529E+11,4.40912E+11,-,-,-,1.90608E+11,1.8878E+11,1.92594E+11,1.95155E+11,1.95526E+11,2.08082E+11,2.00633E+11,2.14559E+11,2.25609E+11,2.16354E+11,2.14349E+11,2.16715E+11,2.24586E+11,2.23692E+11,2.44233E+11,-,-,-,9963148494,4267777740,4219741722,10260399937,13427627120,16685017135,13024386147,10524953520,9832148893,18020946435,15840018667,17713074624,24696501545,28927401902,24622782901,655669437054,657591755145,667169454942,760451747575,840710797540,960791826390,485191935923,460665117685,399569925236,454557635269,480348778356,522783551618,170477501131,196926637460,267599529706,305894112306,360362019184,438008274772,709287907069,764955940617,785154565399,827231161595,875254175031,937800799678,19937727910,26377437554,44996645918,47958363786,58693161574,85257903462,4640,6490,5290,5190,5990,9300,8630,10100,8810,14500,19100,21100,14600,12250,9860,7630,10350,11100,16900,15850,13950,29550,29600,34350
LX세미콘,A108320,525934,KR7108320003,반도체,159,디스플레이장비 및 부품,G454020,10631500,20753000,30319500,11265000,22798000,32211000,11974500,24219000,36134,12606500,25599000,37983500,14855500,24031500,38310000,15000000,29000000,45000000,461,512,579,661,669,712,778,813,813,885,895,869,919,1010,1051,1033,1019,990,-,-,-,4.73889E+11,4.67451E+11,4.71494E+11,4.92549E+11,4.89507E+11,5.24459E+11,5.83164E+11,5.3726E+11,6.39973E+11,6.46543E+11,6.52223E+11,6.35511E+11,6.30515E+11,6.78569E+11,7.958E+11,-,-,-,1.27667E+11,1.09694E+11,1.06115E+11,1.20814E+11,1.1291E+11,1.35123E+11,1.77669E+11,1.23096E+11,2.0819E+11,2.10465E+11,2.10148E+11,1.82939E+11,1.58849E+11,2.0022E+11,2.8046E+11,-,-,-,3.46222E+11,3.57757E+11,3.65379E+11,3.71735E+11,3.76597E+11,3.89336E+11,4.05495E+11,4.14164E+11,4.31784E+11,4.36078E+11,4.42075E+11,4.52571E+11,4.71667E+11,4.78349E+11,5.1534E+11,-,-,-,1.58963E+11,1.50873E+11,1.43091E+11,1.58305E+11,1.54226E+11,1.80536E+11,1.62156E+11,1.79723E+11,2.13925E+11,1.77366E+11,1.96302E+11,2.49726E+11,2.12578E+11,2.19131E+11,3.67217E+11,-,-,-,15409535863,11185801550,7985708436,5513903302,4746139804,12784748928,6095163714,8745024197,17748998306,2857637790,6006189130,10472704698,12809803079,6745817757,36959400607,463008331636,485997742264,544294125328,607558305864,629733290317,750602338873,115429854191,105319662442,132068703716,160944737525,157526494823,218317834580,347578477445,380678079822,412225421612,446613568339,472206795494,532284504293,535837006179,610043215195,692761282198,791818131828,867122049614,1161896286020,48450693753,50680306018,47064354128,48960453314,38538518233,72528910564,39900,37900,32150,34500,33300,33100,30000,27000,30350,34800,44900,50200,38700,35850,40850,34100,42400,43700,34500,38300,27300,38100,45000,55800
휴젤,A145020,888347,KR7145020004,제약,66,생물공학,G352010,-,-,-,12000000,21500000,34000000,14500000,24500000,52500000,22000000,34500000,44500000,16500000,28000000,40000000,18500000,29500000,41000000,-,-,-,153,173,160,171,183,190,324,333,353,369,403,422,421,429,428,-,-,-,2.41395E+11,2.64647E+11,2.88248E+11,3.18361E+11,3.43749E+11,8.18974E+11,8.54942E+11,8.62144E+11,8.78232E+11,9.34581E+11,9.00173E+11,9.12453E+11,8.95898E+11,9.25874E+11,9.45038E+11,-,-,-,18078542547,15785232023,22157076458,21716805375,21024978034,1.01633E+11,1.09152E+11,1.00549E+11,1.06278E+11,1.41139E+11,1.3804E+11,1.39601E+11,1.40189E+11,1.52331E+11,1.58294E+11,-,-,-,2.23317E+11,2.48862E+11,2.66091E+11,2.96644E+11,3.22724E+11,7.1734E+11,7.4579E+11,7.61594E+11,7.71953E+11,7.93442E+11,7.62133E+11,7.72852E+11,7.55709E+11,7.73543E+11,7.86744E+11,-,-,-,22654038933,30931017782,32802929812,44250671357,46155456738,41570468782,45778544324,42864237603,34936231323,49118975852,50286324210,51142226291,41257994447,48278347671,54072110072,-,-,-,6768771161,14003488559,14309751200,20936094434,20470031250,19269428918,21314328942,15971980851,23871312882,14058752026,12827744156,12065169042,6695671225,15120386300,10663180273,233571917075,294302739625,820929775306,918266455814,894690013619,956344165833,18380437584,20363018058,103009883896,133483282936,150419074817,162275491387,215191479491,273939721567,717919891410,784783172878,744270938802,794068674446,65065577112,124189443779,182085496975,182391609421,204567625227,211038348381,35856920521,50900866847,81350587843,75657188325,50278332948,45316091400,-,-,-,68032,93164,107385,147658,107010,126072,185920,183431,163141,204574,164709,145885,117683,127743,145783,137394,128903,109158,173848,180100,189700
위지윅스튜디오,A299900,1276327,KR7299900001,오락·문화,106,방송과엔터테인먼트,G502020,-,-,-,-,-,-,-,-,-,-,-,-,3338.363636,3334363.636,3264090.909,3338363.636,39867.45455,39313400,-,-,-,-,-,-,-,-,-,-,-,-,139,139,149,136,101,102,-,-,-,-,-,-,-,-,-,-,-,-,61448922558,65835628944,82570614359,1.01416E+11,1.12968E+11,1.23713E+11,-,-,-,-,-,-,-,-,-,-,-,-,15720264485,16331158453,27012790486,29280014835,35926810368,38111526119,-,-,-,-,-,-,-,-,-,-,-,-,45728658073,49504470491,55557823873,72135921771,77041649309,85601764283,-,-,-,-,-,-,-,-,-,-,-,-,7606061026,8881690958,9392116991,11431877442,23523463711,20469357089,-,-,-,-,-,-,-,-,-,-,-,-,1541227689,2219918098,960364495,-2376338734,448699516,-1090466492,-,-,-,-,109200110008,178935675386,-,-,-,-,38738129702,84468284069,-,-,-,-,70461980306,94467391317,-,-,-,-,46404117221,110194388877,-,-,-,-,6509732060,3186637701,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3754,6508,6424,5723,5156,3555,4655,4315,5110
메지온,A140410,808022,KR7140410002,연구·개발,98,식품,G302020,23500000,50500000,70500000,15500000,29500000,37500000,19000000,28500000,47000000,12500000,26000000,32500000,11000000,21394000000,29500000,12000000,22000000,34000000,21,22,23,25,23,25,24,23,22,55,56,60,56,60,64,59,62,60,-,-,-,1.02632E+11,99700858627,95050554505,89881711670,86827182970,62221993195,72732372858,68303491938,77750212935,75558956104,71581183591,66756048117,-,50281863089,46287491186,-,-,-,43261039011,43490409817,42424216698,40395902898,38163152161,16708623291,18731728837,21100924797,-,15703988082,15866280957,13788446061,17761510257,16890141853,17612819801,-,-,-,59371286848,56210448810,-,49485808772,48664030809,45513369904,54000644021,-,-,59854968022,55714902634,52967602056,38173240435,33391721236,28674671385,-,-,-,1087011909,2392363810,-,1327512797,1185489135,1091329367,-,-,-,-,-,-,-,-,-,-,-,-,-2931791615,-4740279357,-4725736980,-4893633575,-475114492,-1711373848,-2846558453,-7910255499,-4528747550,-3991051603,-4378326066,-3314513167,-3104716559,-5747028693,-5862990199,-,95899261664,74038036459,75059445207,58873711912,75625433817,-,43089943892,20868778059,-,16043627172,18815705288,-,52809317772,53169258400,-,42830084740,56809728529,-,8751241483,-,-,-,-,-,-12984660752,-14881751606,-18876287918,-23251204215,-,29900,34550,28650,25650,34400,29500,26400,21800,19250,24800,29550,35550,51400,54600,92700,84200,135300,75400,125500,147000,130000,177100,168000,177500
JYP Ent.,A035900,258689,KR7035900000,오락·문화,106,방송과엔터테인먼트,G502020,28573500,28563000,29298500,9598500,17091500,25303500,19082000,26204500,33463000,18567500,25629000,34285000,28314500,55281500,43361500,31013000,40413000,50540000,100,105,103,106,108,109,133,138,143,170,181,202,225,226,214,223,235,235,-,-,-,76732107369,80453477511,80539703886,90208253040,1.03324E+11,1.03345E+11,1.21564E+11,1.32802E+11,1.39539E+11,1.67094E+11,1.76174E+11,1.93909E+11,2.16747E+11,2.12607E+11,2.1834E+11,-,-,-,17055171171,17316806520,14598969036,19890044135,25604410985,23799372098,34304462301,28211307429,27496713219,30992619640,32415810618,36917251140,47115939866,39179472759,37082850832,-,-,-,59676936198,63136670991,65940734850,70318208905,77719813586,79545602334,87259805349,1.0459E+11,1.12042E+11,1.36101E+11,1.43758E+11,1.56991E+11,1.69631E+11,1.73427E+11,1.81257E+11,-,-,-,10982910533,17936870587,19017845764,21917827686,28527157554,17477280589,23015273447,31561933851,33894812814,26359553984,39163044723,45573485302,33972796731,34134009875,34595723814,-,-,-,959877992,2888824361,3263533865,2900217496,6813192204,957952152,1855952491,7331106181,6737990289,6332221479,6949167129,11702920153,11309387278,4694615682,7723476419,74088718972,86571517594,124428024149,159341919774,207839679239,223949702666,15273440117,19529789206,38667610853,31373866303,45489735142,37702367193,58815278855,67041728388,85760413296,127968053471,162349944097,186247335473,50557050960,73645282523,102241863796,124821138131,155435844908,144399021991,3223272695,8524635842,16369258073,24275342132,31220337653,29636398233,5050,4820,4215,4440,4800,6450,5020,5130,5270,8780,10150,13300,23250,26650,38200,31150,31050,23950,21850,22600,17800,19600,38250,37850
